WDIR,WSP,GST,ATMP
168.75,4.966666666666666,6.220833333333334,-4.7250000000000005
271.5625,6.249999999999997,7.918750000000003,-3.837499999999999
248.22916666666666,5.367708333333337,6.540625000000012,-1.5729166666666659
132.70833333333334,5.494791666666674,6.475000000000011,0.1864583333333334
310.94736842105266,4.492631578947369,12.781052631578941,-2.0294736842105268
243.22916666666666,4.772916666666663,5.8239583333333345,-1.811458333333334
158.21052631578948,6.153684210526304,9.575789473684203,1.7452631578947366
237.1875,5.291666666666665,19.962499999999995,3.59166666666667
271.7708333333333,5.872916666666668,10.763541666666661,-2.5177083333333323
215.52083333333334,5.659374999999996,6.746874999999997,0.13645833333333357
243.54166666666666,4.405208333333331,11.49583333333333,3.2843750000000007
281.4583333333333,5.741666666666667,8.905208333333334,-1.8218749999999997
308.125,7.6312500000000085,9.779166666666656,-7.306249999999999
258.0,5.405263157894743,6.805263157894745,-7.543157894736844
177.60416666666666,4.738541666666664,14.521875000000001,2.1979166666666665
256.3157894736842,4.663157894736834,17.982105263157898,-4.552631578947368
311.25,4.157291666666668,10.629166666666668,-9.818750000000001
189.79166666666666,6.623958333333323,8.021874999999989,-4.019791666666667
141.04166666666666,5.256250000000004,11.988541666666663,-2.4895833333333335
246.45833333333334,7.735416666666674,10.236458333333315,-2.9041666666666663
240.10416666666666,5.7031250000000036,6.8989583333333435,-2.601041666666666
130.10526315789474,3.6021052631578905,4.063157894736839,-0.14947368421052634
55.26315789473684,4.713684210526307,12.963157894736849,0.7515789473684212
36.111111111111114,1.4111111111111114,12.827777777777783,0.12222222222222226
347.6923076923077,3.2384615384615376,15.561538461538465,0.061538461538461535
343.84615384615387,2.5076923076923068,14.342307692307687,-1.4038461538461537
253.02083333333334,5.931250000000002,7.046875000000007,-4.053125000000003
74.375,4.792708333333328,5.629166666666662,-2.3208333333333333
80.625,7.494791666666661,9.633333333333331,-0.5895833333333333
219.16666666666666,4.701041666666667,11.68437499999999,-0.6000000000000002
244.16666666666666,4.709375000000007,5.34791666666667,-0.4124999999999999
116.25,4.678124999999994,5.2302083333333265,-0.109375
149.0625,6.563541666666661,8.163541666666658,1.1364583333333333
157.08333333333334,4.93333333333334,7.960416666666677,5.770833333333332
208.81720430107526,6.1322580645161215,9.623655913978485,6.2311827956989285
262.1875,6.214583333333322,11.656249999999991,0.22708333333333316
298.80434782608694,5.234782608695654,11.901086956521723,-2.7271739130434787
251.04166666666666,5.2937500000000055,6.390625000000004,-1.0406249999999997
167.5,5.197916666666676,6.332291666666678,1.2968750000000002
203.75,5.190625000000002,9.099999999999993,-0.01666666666666658
177.91666666666666,6.882291666666668,8.61041666666666,-1.1875000000000002
134.89583333333334,5.011458333333338,9.254166666666668,-0.3999999999999999
266.10526315789474,4.467368421052628,18.11263157894736,-4.460000000000001
282.5,5.280208333333338,13.155208333333318,-5.867708333333332
266.1458333333333,6.622916666666675,8.69583333333335,-6.126041666666669
221.25,4.473958333333342,5.20208333333334,-2.5187500000000003
77.29166666666667,3.4968750000000006,3.9218749999999987,-0.4604166666666669
55.0,5.346874999999994,10.789583333333326,0.23124999999999998
150.52083333333334,2.8552083333333353,14.830208333333324,0.5031250000000002
272.1875,5.505208333333331,7.950000000000009,0.8104166666666665
225.10638297872342,3.9585106382978785,4.56702127659575,2.18936170212766
205.2127659574468,3.822340425531918,4.295744680851068,2.5223404255319153
129.89473684210526,2.008421052631577,2.359999999999998,3.827368421052632
184.58333333333334,3.3395833333333313,5.35833333333333,4.4364583333333325
250.8421052631579,6.439999999999988,10.338947368421051,9.212631578947367
275.4166666666667,6.00104166666667,10.117708333333333,1.6156249999999999
247.5,6.590625000000009,8.002083333333355,0.21250000000000002
180.31578947368422,4.357894736842109,5.025263157894738,0.7442105263157897
166.875,4.700000000000002,5.73020833333333,4.109375000000001
165.83333333333334,6.575000000000006,8.472916666666682,4.846874999999999
128.95833333333334,5.335416666666661,10.803124999999994,6.6166666666666645
189.375,5.236458333333332,11.63333333333334,9.278124999999998
137.5,6.111458333333331,11.462499999999997,7.810416666666666
168.54166666666666,5.188541666666666,6.924999999999994,3.6416666666666644
247.91666666666666,5.532291666666669,11.338541666666655,3.391666666666668
74.47916666666667,6.301041666666673,8.778125000000012,4.054166666666666
216.53061224489795,4.426530612244901,9.304081632653059,5.575510204081632
264.2708333333333,6.309375000000003,11.805208333333317,3.5281250000000006
119.57894736842105,5.791578947368414,8.268421052631567,5.149473684210528
198.02083333333334,4.391666666666668,14.04479166666667,13.73229166666667
218.22916666666666,5.03229166666667,5.820833333333337,5.895833333333333
86.84210526315789,5.2136842105263135,8.8978947368421,4.678947368421052
158.73684210526315,4.452631578947366,9.429473684210523,10.66842105263158
243.3684210526316,3.098947368421056,17.574736842105263,4.874736842105263
251.66666666666666,6.3750000000000036,9.907291666666675,1.504166666666667
117.29166666666667,7.468750000000006,8.481250000000001,3.5208333333333326
127.33333333333333,8.125,9.210000000000003,9.221666666666664
191.5625,5.866666666666659,7.581249999999993,10.215624999999998
251.54929577464787,5.669014084507044,8.876056338028176,3.532394366197183
248.85416666666666,6.364583333333342,10.805208333333326,7.178124999999998
192.60416666666666,4.91145833333333,9.270833333333329,10.316666666666665
150.74468085106383,5.4734042553191475,6.873404255319161,11.727659574468086
131.5625,3.129166666666667,3.8322916666666687,8.040625000000004
187.68421052631578,5.777894736842104,7.082105263157889,12.957894736842103
183.5483870967742,3.0849462365591416,13.361290322580642,18.292473118279567
156.97916666666666,5.811458333333326,9.444791666666669,20.97604166666667
294.25531914893617,3.075531914893621,10.88297872340424,7.734042553191488
322.94117647058823,7.776470588235288,9.678431372549026,4.794117647058824
242.10526315789474,4.7031578947368455,5.496842105263167,8.792631578947368
319.2631578947368,5.767368421052631,6.558947368421051,8.488421052631578
342.10526315789474,5.946315789473681,6.726315789473684,8.576842105263156
329.5698924731183,4.245161290322584,4.761290322580648,9.51290322580645
179.58333333333334,1.8124999999999984,2.3302083333333306,11.121875000000001
138.73684210526315,2.9315789473684197,4.043157894736839,14.565263157894737
321.7708333333333,5.254166666666659,12.485416666666675,6.770833333333336
251.77083333333334,5.188541666666664,8.477083333333333,8.234375000000005
238.54166666666666,6.547916666666676,9.33854166666668,6.4114583333333295
105.53191489361703,5.685106382978723,6.569148936170216,6.534042553191492
159.58333333333334,5.168750000000003,8.797916666666667,15.010416666666664
187.68421052631578,4.876842105263165,8.829473684210537,20.323157894736838
178.125,2.4374999999999973,3.009374999999997,16.62291666666667
239.47368421052633,3.612631578947368,4.4178947368421015,11.34105263157895
130.72916666666666,3.6895833333333314,4.365625,13.223958333333336
130.73684210526315,2.8031578947368403,3.6199999999999997,15.946315789473688
172.64705882352942,4.055882352941181,10.855882352941173,22.86470588235294
203.768115942029,4.215942028985512,12.491304347826077,22.86521739130434
193.4090909090909,5.26590909090909,6.532954545454544,19.432954545454546
348.75,6.554166666666661,15.011458333333339,8.558333333333335
153.89473684210526,4.317894736842104,10.253684210526323,6.297894736842105
176.77083333333334,2.8552083333333305,3.4468750000000004,7.895833333333335
174.79166666666666,3.437499999999998,4.044791666666664,10.132291666666667
94.6875,6.578124999999999,7.493750000000003,11.449999999999998
167.78947368421052,5.373684210526316,9.903157894736832,17.353684210526314
183.26315789473685,5.267368421052637,7.775789473684224,18.702105263157897
185.85106382978722,5.423404255319147,13.181914893617018,22.843617021276597
191.26315789473685,4.80947368421053,11.08526315789472,20.38842105263158
198.73684210526315,5.604210526315792,11.628421052631568,20.131578947368418
138.64583333333334,6.548958333333341,8.248958333333345,43.958333333333314
177.1578947368421,2.7399999999999984,3.1684210526315777,10.638947368421057
106.45833333333333,3.4708333333333297,3.947916666666662,13.552083333333336
136.35416666666666,5.4770833333333355,6.6718749999999964,13.534374999999995
129.3684210526316,5.572631578947363,6.6589473684210505,12.696842105263158
311.06382978723406,6.740425531914894,7.67127659574468,11.546808510638295
199.1578947368421,2.94315789473684,3.3568421052631554,14.463157894736845
166.41304347826087,4.5804347826086955,5.110869565217392,16.083695652173912
223.40425531914894,4.347872340425538,5.008510638297879,16.841489361702127
168.80434782608697,3.8086956521739115,4.416304347826084,17.827173913043477
163.51351351351352,4.010810810810812,5.410810810810811,18.718918918918916
296.42105263157896,4.413684210526318,11.198947368421049,15.045263157894741
259.8958333333333,5.982291666666675,7.840625000000016,13.051041666666663
161.3978494623656,3.770967741935481,4.363440860215052,16.527956989247308
223.22222222222223,5.036666666666667,8.644444444444456,22.850000000000005
210.77777777777777,3.4855555555555515,4.4644444444444416,25.14444444444445
345.8241758241758,6.629670329670323,10.099999999999987,13.746153846153842
111.48936170212765,4.518085106382984,5.400000000000006,14.898936170212771
100.96774193548387,4.121505376344082,4.659139784946235,17.934408602150537
169.78494623655914,6.497849462365593,10.218279569892472,95.43978494623657
183.82978723404256,5.205319148936173,7.250000000000007,21.357446808510637
187.57894736842104,6.09894736842105,8.121052631578943,23.37368421052631
194.48275862068965,6.642528735632182,9.387356321839079,23.21494252873564
185.71428571428572,4.482417582417582,6.891208791208795,21.71098901098901
175.63829787234042,5.732978723404257,7.784042553191489,21.607446808510645
220.98901098901098,3.203296703296701,4.43296703296703,20.43626373626374
268.3695652173913,5.804347826086954,7.1184782608695665,22.876086956521743
307.31182795698925,5.734408602150526,8.716129032258058,17.639784946236556
216.23655913978496,5.218279569892477,10.716129032258051,16.82473118279569
266.2105263157895,6.524210526315783,10.022105263157878,17.17684210526315
75.89473684210526,7.711578947368426,8.873684210526305,16.586315789473684
228.0,4.962105263157904,5.562105263157901,15.792631578947377
164.58333333333334,5.029166666666664,5.956250000000001,19.5
158.22916666666666,5.755208333333335,6.298958333333338,21.395833333333332
152.8421052631579,4.746315789473681,5.292631578947363,22.55263157894737
196.48936170212767,5.527659574468085,6.535106382978728,24.40425531914893
215.625,6.325000000000003,10.12187499999999,25.522916666666678
201.68421052631578,4.274736842105262,5.956842105263156,24.068421052631574
184.08602150537635,6.031182795698926,7.229032258064523,24.45483870967742
147.2340425531915,3.1095744680851065,3.5882978723404286,20.28510638297873
175.1578947368421,3.750526315789474,4.335789473684212,19.93684210526316
97.63440860215054,3.412903225806451,4.056989247311824,21.232258064516127
74.25531914893617,5.914893617021282,6.606382978723414,22.37765957446809
91.52173913043478,2.957608695652172,3.5760869565217384,23.513043478260872
159.1304347826087,4.7673913043478215,5.548913043478259,26.360869565217378
201.0752688172043,4.705376344086024,5.58709677419355,28.404301075268815
238.57142857142858,4.526373626373623,5.614285714285714,29.932967032967035
229.7872340425532,6.784042553191482,12.447872340425526,30.091489361702127
240.94736842105263,5.244210526315796,7.203157894736849,24.45157894736841
95.97826086956522,5.481521739130434,6.278260869565215,23.59130434782609
127.41935483870968,6.0193548387096785,7.734408602150541,23.199999999999996
211.04651162790697,5.772093023255814,9.834883720930224,23.172093023255815
35.0,4.99756097560975,10.52317073170733,17.912195121951207
112.5,3.3532608695652137,4.059782608695647,19.617391304347823
198.02197802197801,6.172527472527464,9.15934065934065,21.2923076923077
295.55555555555554,6.452222222222223,8.58555555555555,17.661111111111115
271.75824175824175,6.940659340659347,9.503296703296707,15.575824175824184
203.4375,5.390625000000007,6.671875000000004,17.60104166666667
134.10526315789474,3.892631578947371,4.790526315789477,19.400000000000006
210.4255319148936,3.634042553191491,4.2574468085106405,19.754255319148946
200.43478260869566,4.440217391304355,5.171739130434787,20.113043478260867
180.0,4.369148936170217,5.770212765957449,21.25212765957446
223.2608695652174,5.435869565217385,6.132608695652172,21.1554347826087
132.74725274725276,4.153846153846154,4.909890109890107,19.485714285714295
152.58064516129033,5.622580645161287,7.276344086021498,19.901075268817205
186.89655172413794,5.670114942528738,6.785057471264373,21.90919540229884
189.67391304347825,6.379347826086962,7.779347826086968,24.48152173913042
36.51685393258427,7.11573033707866,8.321348314606757,20.482022471910113
139.89247311827958,3.611827956989247,4.117204301075269,20.953763440860214
123.2967032967033,3.9571428571428573,4.640659340659342,21.93076923076924
103.54838709677419,2.6774193548387073,3.1784946236559124,21.189247311827952
211.22222222222223,6.007777777777778,7.438888888888898,23.574444444444442
130.85106382978722,4.210638297872343,9.288297872340417,18.70212765957447
112.5,5.9543478260869565,7.478260869565231,17.42282608695652
186.92307692307693,4.997802197802201,6.0472527472527515,18.871428571428574
194.66666666666666,2.7822222222222193,3.26,20.477777777777774
74.56521739130434,3.1684782608695623,3.6499999999999977,20.965217391304343
80.79545454545455,3.831818181818183,4.337500000000002,21.07499999999999
158.08988764044943,3.7292134831460646,4.307865168539321,22.061797752808985
193.1818181818182,4.604545454545454,5.506818181818178,24.74204545454546
206.11111111111111,6.096666666666665,7.309999999999993,26.066666666666663
200.21505376344086,5.786021505376347,9.40537634408602,23.434408602150537
85.83333333333333,5.209523809523812,5.925,21.224999999999998
97.57894736842105,5.490526315789472,6.2305263157894695,21.673684210526314
192.70833333333334,6.596875000000001,7.966666666666665,24.71041666666666
217.82608695652175,6.563043478260877,8.433695652173919,26.496739130434772
234.14893617021278,6.795744680851062,10.032978723404248,28.694680851063822
301.06382978723406,6.3063829787234065,9.378723404255341,24.319148936170205
158.0,1.9522222222222207,2.548888888888887,20.73222222222222
194.72527472527472,4.4999999999999964,5.56263736263736,25.641758241758243
265.8333333333333,6.133333333333332,7.679166666666667,22.816666666666663
148.8505747126437,3.6643678160919535,4.182758620689657,22.07816091954023
148.53658536585365,6.432926829268294,7.49756097560976,21.428048780487796
169.78494623655914,5.591397849462371,6.6881720430107565,18.70322580645162
158.16326530612244,3.0265306122448954,3.5265306122448945,21.68163265306122
91.52173913043478,5.505434782608696,6.3619565217391365,20.67934782608696
125.0,6.008695652173912,7.185869565217398,20.44021739130435
189.89247311827958,6.244086021505376,7.5688172043010775,23.629032258064516
93.72340425531915,6.552127659574473,7.484042553191488,22.05425531914893
147.78947368421052,6.7284210526315755,7.8621052631579,23.535789473684222
234.52631578947367,6.944210526315785,11.681052631578938,30.147368421052636
217.87234042553192,4.868085106382984,8.526595744680854,26.543617021276596
195.32608695652175,3.8619565217391307,6.206521739130432,22.35217391304348
241.0752688172043,3.065591397849469,13.715053763440855,16.370967741935484
126.30434782608695,5.871739130434783,7.489130434782608,15.918478260869561
184.22222222222223,5.728888888888892,7.000000000000012,16.761111111111102
60.10989010989011,5.91868131868132,10.34285714285712,15.02197802197802
116.08695652173913,7.133695652173924,8.789130434782628,15.754347826086951
158.47826086956522,7.29239130434783,8.4858695652174,19.706521739130427
156.6315789473684,5.810526315789476,10.712631578947365,20.541052631578943
224.7311827956989,7.158064516129032,9.434408602150533,21.980645161290337
315.0,7.438888888888887,10.125555555555543,15.69666666666666
169.47368421052633,5.96947368421053,7.418947368421061,14.752631578947376
87.91208791208791,5.356043956043959,6.785714285714294,14.219780219780219
118.08510638297872,5.765957446808512,9.218085106382988,15.953191489361705
70.1063829787234,6.369148936170217,7.321276595744691,16.94361702127659
89.47368421052632,5.374736842105267,6.168421052631586,17.75894736842105
120.53191489361703,5.915957446808513,6.8606382978723435,18.901063829787226
154.30107526881721,5.898924731182787,10.17204301075269,20.04731182795699
252.36559139784947,5.972043010752691,9.038709677419373,17.423655913978497
172.11111111111111,3.0622222222222195,3.645555555555551,16.372222222222224
193.93617021276594,6.265957446808513,10.445744680851055,19.73085106382979
153.76344086021504,5.098924731182808,6.178494623655927,19.963440860215048
162.5609756097561,4.731707317073167,5.836585365853657,19.512195121951216
160.8421052631579,5.507368421052638,7.645263157894749,20.14736842105263
156.1290322580645,5.5602150537634385,6.5408602150537565,20.81827956989247
225.625,6.610416666666667,8.331250000000002,17.3125
252.6086956521739,7.109782608695661,9.235869565217394,11.356521739130438
157.1875,5.341666666666666,6.119791666666669,15.115624999999994
138.38709677419354,5.398924731182806,6.021505376344093,15.87311827956989
124.94736842105263,3.881052631578944,4.395789473684208,16.03578947368421
127.95698924731182,5.9924731182795705,6.697849462365589,16.897849462365592
180.0,6.292553191489363,7.822340425531916,17.85212765957447
247.63440860215053,5.622580645161289,6.4505376344086045,13.946236559139782
79.78494623655914,6.064516129032259,7.4892473118279606,13.751612903225803
153.95604395604394,6.200000000000002,10.997802197802178,14.694505494505496
246.48936170212767,7.856382978723406,10.705319148936153,11.693617021276587
256.8085106382979,6.352127659574472,8.013829787234034,10.223404255319151
237.5,6.23913043478261,8.556521739130424,9.255434782608697
251.97802197802199,5.635164835164834,9.023076923076914,8.828571428571426
212.06521739130434,5.986956521739132,7.829347826086962,10.06304347826087
252.6086956521739,6.702173913043471,10.90978260869564,10.677173913043477
268.22222222222223,6.251111111111113,7.907777777777787,3.763333333333333
296.1290322580645,6.98602150537634,8.93440860215053,4.387096774193549
294.8314606741573,7.403370786516854,9.360674157303361,3.9865168539325855
261.6304347826087,6.895652173913034,9.146739130434783,4.875000000000001
247.2340425531915,4.747872340425536,14.731914893617018,8.807446808510642
260.1063829787234,6.236170212765958,7.662765957446799,8.034042553191489
143.54166666666666,5.4760416666666645,8.614583333333313,9.38541666666667
92.3913043478261,6.492391304347831,8.120652173913058,8.490217391304348
151.14583333333334,5.039583333333334,5.8010416666666655,11.172916666666671
184.83870967741936,6.067741935483868,9.489247311827954,15.507526881720429
259.7894736842105,5.727368421052636,13.232631578947348,8.634736842105262
302.1875,6.152083333333333,7.331250000000005,6.940624999999998
251.35416666666666,5.334375000000002,6.378124999999998,7.003124999999998
156.5625,2.7802083333333374,14.975000000000014,9.338541666666664
185.10638297872342,6.254255319148936,9.308510638297875,11.50531914893617
213.89473684210526,3.221052631578952,14.953684210526331,11.158947368421051
282.97872340425533,7.253191489361697,9.625531914893612,4.16595744680851
248.88888888888889,6.103333333333337,8.048888888888898,3.652222222222223
219.34782608695653,3.5217391304347827,16.944565217391325,10.036956521739132
268.2795698924731,3.861290322580648,10.899999999999991,6.417204301075269
267.4193548387097,5.720430107526878,11.784946236559135,6.043010752688171
317.6595744680851,4.588297872340427,12.705319148936157,-1.322340425531915
240.3370786516854,6.071910112359543,11.651685393258427,-1.3999999999999992
203.72340425531914,3.498936170212768,16.04574468085108,3.596808510638298
201.95652173913044,4.516304347826086,12.177173913043465,6.788043478260871
176.29032258064515,4.8999999999999995,12.135483870967736,8.45
231.5,7.2299999999999995,22.749999999999996,209.62499999999994
275.38461538461536,4.492307692307692,17.43846153846155,5.211538461538461
230.43956043956044,4.997802197802208,6.2769230769230875,1.1725274725274724
155.52631578947367,4.876315789473686,11.755263157894724,4.327631578947368
176.8181818181818,5.952272727272725,7.137500000000004,7.209090909090909
337.1698113207547,4.737735849056606,10.977358490566033,3.7056603773584897
299.8076923076923,4.648076923076929,11.974999999999994,-2.984615384615385
277.88461538461536,5.503846153846149,9.375000000000004,-7.584615384615384
207.69230769230768,3.7423076923076932,14.249999999999984,-2.996153846153847
266.6666666666667,6.714814814814814,9.3925925925926,-0.01604938271604937
313.6904761904762,4.814285714285712,12.201190476190456,-6.0059523809523805
244.44444444444446,5.718888888888889,9.053333333333335,-2.842222222222223
256.2637362637363,5.10439560439561,6.061538461538464,-2.1241758241758246
184.46808510638297,6.013829787234041,10.717021276595732,2.919148936170213
283.2584269662921,6.023595505617976,6.957303370786525,3.7415730337078643
203.48314606741573,3.9370786516853906,4.466292134831456,2.902247191011235
140.79545454545453,6.843181818181825,8.280681818181835,4.102272727272727
156.52173913043478,6.023913043478255,7.863043478260864,7.693478260869568
253.44444444444446,4.623333333333336,13.198888888888867,1.686666666666666
303.14606741573033,5.828089887640454,7.404494382022478,-6.5528089887640455
303.9080459770115,5.814942528735637,7.488505747126446,-10.026436781609194
188.02469135802468,3.68271604938272,8.032098765432092,-5.830864197530862
234.55555555555554,6.220000000000002,12.404444444444438,-5.560000000000001
243.45679012345678,5.804938271604932,13.437037037037044,-11.672839506172844
279.4047619047619,6.860714285714285,8.751190476190468,-8.68452380952381
250.45977011494253,7.364367816091955,11.01379310344827,-12.752873563218394
183.4090909090909,3.9943181818181803,5.101136363636368,-4.718181818181817
89.52941176470588,6.642352941176473,9.472941176470577,-1.6152941176470592
276.1904761904762,6.233333333333335,11.142857142857125,-7.055952380952381
275.609756097561,4.200000000000002,5.796341463414643,-9.546341463414636
246.54320987654322,5.165432098765431,10.824691358024682,-5.061728395061726
240.93023255813952,6.260465116279071,10.869767441860466,-3.66860465116279
191.88235294117646,4.154117647058828,8.68588235294118,1.9317647058823535
258.08988764044943,4.303370786516855,4.7932584269662915,1.5505617977528103
279.1764705882353,4.945882352941171,5.527058823529408,0.16470588235294115
155.632183908046,4.835632183908046,9.437931034482775,0.18735632183908055
264.6341463414634,6.567073170731698,9.404878048780484,-6.245121951219512
247.46987951807228,5.101204819277114,9.3265060240964,-14.638554216867467
191.23595505617976,4.556179775280898,12.292134831460654,-6.159550561797749
242.5,5.510000000000004,9.417500000000004,-4.678750000000002
221.11111111111111,5.158024691358026,7.722222222222223,1.7382716049382718
214.5054945054945,5.473626373626372,13.162637362637357,5.4967032967032985
257.72727272727275,5.549999999999996,11.978409090909082,1.685227272727272
292.3170731707317,5.1646341463414736,6.824390243902449,-11.678048780487806
267.09302325581393,6.480232558139535,8.240697674418607,-12.403488372093026
