#YY,MM,DD,hh,mm,WDIR,WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,T   hPa,degC,degC,degC,mi,ft
2017,1,2,1,0,108,4.7,99,99,99,99,999,9999,1.9,999,999,99,99
2017,1,2,2,0,98,2.6,99,99,99,99,999,9999,2.2,999,999,99,99
2017,1,2,3,0,105,2.7,99,99,99,99,999,9999,2.1,999,999,99,99
2017,1,2,4,0,99,1.6,99,99,99,99,999,9999,1.9,999,999,99,99
2017,1,2,5,0,78,3.4,99,99,99,99,999,9999,2.2,999,999,99,99
2017,1,2,6,0,101,2.6,99,99,99,99,999,9999,2,999,999,99,99
2017,1,2,7,0,116,2.3,99,99,99,99,999,9999,2,999,999,99,99
2017,1,2,8,0,105,2.1,99,99,99,99,999,9999,1.6,999,999,99,99
2017,1,2,9,0,57,1.8,99,99,99,99,999,9999,1.7,999,999,99,99
2017,1,2,10,0,90,2.5,99,99,99,99,999,9999,2.1,999,999,99,99
2017,1,2,11,0,116,2,99,99,99,99,999,9999,2,999,999,99,99
2017,1,2,12,0,122,1.8,99,99,99,99,999,9999,1.7,999,999,99,99
2017,1,2,13,0,0,0,99,99,99,99,999,9999,1.3,999,999,99,99
2017,1,2,14,0,143,1.3,99,99,99,99,999,9999,1.7,999,999,99,99
2017,1,2,15,0,113,2.1,99,99,99,99,999,9999,1.9,999,999,99,99
2017,1,2,16,0,103,2.8,99,99,99,99,999,9999,2.1,999,999,99,99
2017,1,2,17,0,104,4,99,99,99,99,999,9999,2,999,999,99,99
2017,1,2,18,0,0,0,99,99,99,99,999,9999,2.2,999,999,99,99
2017,1,2,19,0,9,2.3,99,99,99,99,999,9999,2.7,999,999,99,99
2017,1,2,20,0,10,0.7,99,99,99,99,999,9999,2.3,999,999,99,99
2017,1,2,21,0,4,1.8,99,99,99,99,999,9999,3.3,999,999,99,99
2017,1,2,22,0,58,3.4,99,99,99,99,999,9999,3.1,999,999,99,99
2017,1,2,23,0,41,3.2,99,99,99,99,999,9999,3.3,999,999,99,99
2017,1,3,0,0,13,3.5,99,99,99,99,999,9999,2.5,999,999,99,99
2017,1,3,1,0,103,3.6,99,99,99,99,999,9999,3.5,999,999,99,99
2017,1,3,2,0,134,2.1,99,99,99,99,999,9999,3,999,999,99,99
2017,1,3,3,0,31,1.7,99,99,99,99,999,9999,3.1,999,999,99,99
2017,1,3,4,0,133,1.9,99,99,99,99,999,9999,2.9,999,999,99,99
2017,1,3,5,0,27,1.4,99,99,99,99,999,9999,3.1,999,999,99,99
2017,1,3,6,0,14,1.7,99,99,99,99,999,9999,2.8,999,999,99,99
2017,1,3,7,0,11,2,99,99,99,99,999,9999,2.9,999,999,99,99
2017,1,3,8,0,355,1.4,99,99,99,99,999,9999,3.5,999,999,99,99
2017,1,3,9,0,5,1.7,99,99,99,99,999,9999,3.3,999,999,99,99
2017,1,3,10,0,10,2.2,99,99,99,99,999,9999,3,999,999,99,99
2017,1,3,11,0,9,2,99,99,99,99,999,9999,3.7,999,999,99,99
2017,1,3,12,0,8,2.4,99,99,99,99,999,9999,3.5,999,999,99,99
2017,1,3,13,0,4,2.7,99,99,99,99,999,9999,3.3,999,999,99,99
2017,1,3,14,0,6,2.5,99,99,99,99,999,9999,2.7,999,999,99,99
2017,1,3,15,0,6,4.1,99,99,99,99,999,9999,3,999,999,99,99
2017,1,3,16,0,10,4.3,99,99,99,99,999,9999,3.6,999,999,99,99
2017,1,3,17,0,332,2.2,99,99,99,99,999,9999,4.9,999,999,99,99
2017,1,3,18,0,359,2.2,99,99,99,99,999,9999,4.3,999,999,99,99
2017,1,3,19,0,332,2.6,99,99,99,99,999,9999,4.6,999,999,99,99
2017,1,3,20,0,338,3.6,99,99,99,99,999,9999,4.3,999,999,99,99
2017,1,3,21,0,334,3,99,99,99,99,999,9999,4.4,999,999,99,99
2017,1,3,22,0,292,3.6,99,99,99,99,999,9999,4.1,999,999,99,99
2017,1,3,23,0,295,4.7,99,99,99,99,999,9999,3.2,999,999,99,99
2017,1,4,0,0,309,2.6,99,99,99,99,999,9999,2.8,999,999,99,99
2017,1,4,1,0,302,2.4,99,99,99,99,999,9999,2.5,999,999,99,99
2017,1,4,2,0,287,8.7,99,99,99,99,999,9999,0.8,999,999,99,99
2017,1,4,3,0,285,4,99,99,99,99,999,9999,-1.3,999,999,99,99
2017,1,4,4,0,269,7.4,99,99,99,99,999,9999,-3.4,999,999,99,99
2017,1,4,5,0,291,4.7,99,99,99,99,999,9999,-5,999,999,99,99
2017,1,4,6,0,283,6.6,99,99,99,99,999,9999,-6.7,999,999,99,99
2017,1,4,7,0,280,6.1,99,99,99,99,999,9999,-8,999,999,99,99
2017,1,4,8,0,285,4.1,99,99,99,99,999,9999,-8.9,999,999,99,99
2017,1,4,9,0,283,5.5,99,99,99,99,999,9999,-9.7,999,999,99,99
2017,1,4,10,0,279,4.5,99,99,99,99,999,9999,-10,999,999,99,99
2017,1,4,11,0,295,6.1,99,99,99,99,999,9999,-10.4,999,999,99,99
2017,1,4,12,0,290,4.3,99,99,99,99,999,9999,-10.6,999,999,99,99
2017,1,4,13,0,284,7.4,99,99,99,99,999,9999,-10.9,999,999,99,99
2017,1,4,14,0,280,6,99,99,99,99,999,9999,-10.3,999,999,99,99
2017,1,4,15,0,273,6.9,99,99,99,99,999,9999,-9.7,999,999,99,99
2017,1,4,16,0,279,4.8,99,99,99,99,999,9999,-8.6,999,999,99,99
2017,1,4,17,0,285,6.2,99,99,99,99,999,9999,-8.4,999,999,99,99
2017,1,4,18,0,285,6.8,99,99,99,99,999,9999,-7.3,999,999,99,99
2017,1,4,19,0,275 1,0,99,99,99,99,999,9999,-7.1,999,999,99,99
2017,1,4,20,0,272,7.1,99,99,99,99,999,9999,-6.5,999,999,99,99
2017,1,4,21,0,282,6.3,99,99,99,99,999,9999,-7.1,999,999,99,99
2017,1,4,22,0,295,5,99,99,99,99,999,9999,-7.8,999,999,99,99
2017,1,4,23,0,293,6.8,99,99,99,99,999,9999,-8.5,999,999,99,99
2017,1,5,0,0,288,3.3,99,99,99,99,999,9999,-9,999,999,99,99
2017,1,5,1,0,284,5.5,99,99,99,99,999,9999,-9.6,999,999,99,99
2017,1,5,2,0,284,4.8,99,99,99,99,999,9999,-10.1,999,999,99,99
2017,1,5,3,0,289,4.9,99,99,99,99,999,9999,-10.5,999,999,99,99
2017,1,5,4,0,283,5.5,99,99,99,99,999,9999,-11,999,999,99,99
2017,1,5,5,0,276,4.8,99,99,99,99,999,9999,-11.4,999,999,99,99
2017,1,5,6,0,289,3.3,99,99,99,99,999,9999,-11.8,999,999,99,99
2017,1,5,7,0,285,4.8,99,99,99,99,999,9999,-12.3,999,999,99,99
2017,1,5,8,0,300,2.6,99,99,99,99,999,9999,-12.5,999,999,99,99
2017,1,5,9,0,279,3.2,99,99,99,99,999,9999,-12.6,999,999,99,99
2017,1,5,10,0,286,4.3,99,99,99,99,999,9999,-12.9,999,999,99,99
2017,1,5,11,0,289,3.2,99,99,99,99,999,9999,-12.7,999,999,99,99
2017,1,5,12,0,286,2.7,99,99,99,99,999,9999,-12.6,999,999,99,99
2017,1,5,13,0,288,2.7,99,99,99,99,999,9999,-12.5,999,999,99,99
2017,1,5,14,0,265,4,99,99,99,99,999,9999,-12.3,999,999,99,99
2017,1,5,15,0,285,3,99,99,99,99,999,9999,-11.7,999,999,99,99
2017,1,5,16,0,262,3.9,99,99,99,99,999,9999,-11.2,999,999,99,99
2017,1,5,17,0,265,2.6,99,99,99,99,999,9999,-10.1,999,999,99,99
2017,1,5,18,0,283,3.4,99,99,99,99,999,9999,-10.4,999,999,99,99
2017,1,5,19,0,287,3.6,99,99,99,99,999,9999,-10.2,999,999,99,99
2017,1,5,20,0,279,5.1,99,99,99,99,999,9999,-9.8,999,999,99,99
2017,1,5,21,0,290,3.1,99,99,99,99,999,9999,-10.2,999,999,99,99
2017,1,5,22,0,279,5,99,99,99,99,999,9999,-10.2,999,999,99,99
2017,1,5,23,0,285,3.5,99,99,99,99,999,9999,-10.6,999,999,99,99
2017,1,6,0,0,281,4.3,99,99,99,99,999,9999,-11.2,999,999,99,99
2017,1,6,1,0,302,3.5,99,99,99,99,999,9999,-11.8,999,999,99,99
2017,1,6,2,0,280,4.8,99,99,99,99,999,9999,-12.5,999,999,99,99
2017,1,6,3,0,331,3.8,99,99,99,99,999,9999,-13,999,999,99,99
2017,1,6,4,0,317,3.5,99,99,99,99,999,9999,-13.4,999,999,99,99
2017,1,6,5,0,316,2.9,99,99,99,99,999,9999,-13.8,999,999,99,99
2017,1,6,6,0,302,4.2,99,99,99,99,999,9999,-14.2,999,999,99,99
2017,1,6,7,0,283,3.7,99,99,99,99,999,9999,-14.7,999,999,99,99
2017,1,6,8,0,314,1.9,99,99,99,99,999,9999,-15.1,999,999,99,99
2017,1,6,9,0,285,3,99,99,99,99,999,9999,-15.1,999,999,99,99
2017,1,6,10,0,298,2.2,99,99,99,99,999,9999,-15.9,999,999,99,99
2017,1,6,11,0,301,4.1,99,99,99,99,999,9999,-16.1,999,999,99,99
2017,1,6,12,0,286,3.7,99,99,99,99,999,9999,-16.1,999,999,99,99
2017,1,6,13,0,264,4.5,99,99,99,99,999,9999,-16.1,999,999,99,99
2017,1,6,14,0,263,4,99,99,99,99,999,9999,-15.4,999,999,99,99
2017,1,6,15,0,271,5,99,99,99,99,999,9999,-14.6,999,999,99,99
2017,1,6,16,0,293,3.4,99,99,99,99,999,9999,-13.6,999,999,99,99
2017,1,6,17,0,291,2.8,99,99,99,99,999,9999,-12.6,999,999,99,99
2017,1,6,18,0,276,4.3,99,99,99,99,999,9999,-12.4,999,999,99,99
2017,1,6,19,0,276,5.6,99,99,99,99,999,9999,-12.5,999,999,99,99
2017,1,6,20,0,279,4,99,99,99,99,999,9999,-12.7,999,999,99,99
2017,1,6,21,0,270,3.3,99,99,99,99,999,9999,-12.6,999,999,99,99
2017,1,6,22,0,262,3.2,99,99,99,99,999,9999,-12.7,999,999,99,99
2017,1,6,23,0,270,2.6,99,99,99,99,999,9999,-12.9,999,999,99,99
2017,1,7,0,0,301,3.1,99,99,99,99,999,9999,-13.2,999,999,99,99
2017,1,7,1,0,287,3.2,99,99,99,99,999,9999,-13.6,999,999,99,99
2017,1,7,2,0,284,2.2,99,99,99,99,999,9999,-14.2,999,999,99,99
2017,1,7,3,0,300,2.6,99,99,99,99,999,9999,-14.8,999,999,99,99
2017,1,7,4,0,296,3.1,99,99,99,99,999,9999,-15.1,999,999,99,99
2017,1,7,5,0,287,2.1,99,99,99,99,999,9999,-15.3,999,999,99,99
2017,1,7,6,0,280,3.1,99,99,99,99,999,9999,-15.1,999,999,99,99
2017,1,7,7,0,279,2.3,99,99,99,99,999,9999,-15.3,999,999,99,99
2017,1,7,8,0,274,4.2,99,99,99,99,999,9999,-15.2,999,999,99,99
2017,1,7,9,0,278,4.1,99,99,99,99,999,9999,-15.1,999,999,99,99
2017,1,7,10,0,283,3.3,99,99,99,99,999,9999,-15.1,999,999,99,99
2017,1,7,11,0,288,3,99,99,99,99,999,9999,-15.1,999,999,99,99
2017,1,7,12,0,280,2.2,99,99,99,99,999,9999,-15.2,999,999,99,99
2017,1,7,13,0,266,2.5,99,99,99,99,999,9999,-14.6,999,999,99,99
2017,1,7,14,0,258,2.9,99,99,99,99,999,9999,-13.4,999,999,99,99
2017,1,7,15,0,259,4.7,99,99,99,99,999,9999,-11.7,999,999,99,99
2017,1,7,16,0,258,3.5,99,99,99,99,999,9999,-10.3,999,999,99,99
2017,1,7,17,0,277,4.7,99,99,99,99,999,9999,-9.1,999,999,99,99
2017,1,7,18,0,281,6,99,99,99,99,999,9999,-8.3,999,999,99,99
2017,1,7,19,0,274,7,99,99,99,99,999,9999,-7.6,999,999,99,99
2017,1,7,20,0,289,3.9,99,99,99,99,999,9999,-6.8,999,999,99,99
2017,1,7,21,0,293,4.9,99,99,99,99,999,9999,-7.2,999,999,99,99
2017,1,7,22,0,291,5.1,99,99,99,99,999,9999,-8,999,999,99,99
2017,1,7,23,0,288,4.3,99,99,99,99,999,9999,-8.6,999,999,99,99
2017,1,8,0,0,291,3.4,99,99,99,99,999,9999,-9.3,999,999,99,99
2017,1,8,1,0,316,2.8,99,99,99,99,999,9999,-9.6,999,999,99,99
2017,1,8,2,0,331,4.2,99,99,99,99,999,9999,-10.2,999,999,99,99
2017,1,8,3,0,342,6.9,99,99,99,99,999,9999,-10.9,999,999,99,99
2017,1,8,4,0,327,4.2,99,99,99,99,999,9999,-11.7,999,999,99,99
2017,1,8,5,0,315,4.2,99,99,99,99,999,9999,-12.3,999,999,99,99
2017,1,8,6,0,332,3.6,99,99,99,99,999,9999,-12.6,999,999,99,99
2017,1,8,7,0,326,2.6,99,99,99,99,999,9999,-12.9,999,999,99,99
2017,1,8,8,0,308,2.4,99,99,99,99,999,9999,-13.1,999,999,99,99
2017,1,8,9,0,312,3.6,99,99,99,99,999,9999,-13.3,999,999,99,99
2017,1,8,10,0,287,2.1,99,99,99,99,999,9999,-13.6,999,999,99,99
2017,1,8,11,0,297,2.7,99,99,99,99,999,9999,-13.9,999,999,99,99
2017,1,8,12,0,294,1.4,99,99,99,99,999,9999,-14.1,999,999,99,99
2017,1,8,13,0,304,2.5,99,99,99,99,999,9999,-13.7,999,999,99,99
2017,1,8,14,0,274,3.3,99,99,99,99,999,9999,-12.9,999,999,99,99
2017,1,8,15,0,278,1.9,99,99,99,99,999,9999,-11.6,999,999,99,99
2017,1,8,16,0,189,1.1,99,99,99,99,999,9999,-10.4,999,999,99,99
2017,1,8,17,0,196,1.8,99,99,99,99,999,9999,-8.9,999,999,99,99
2017,1,8,18,0,244,2.6,99,99,99,99,999,9999,-8.2,999,999,99,99
2017,1,8,19,0,208,3.8,99,99,99,99,999,9999,-7.2,999,999,99,99
2017,1,8,20,0,219,3.5,99,99,99,99,999,9999,-7.1,999,999,99,99
2017,1,8,21,0,194,3.8,99,99,99,99,999,9999,-7.1,999,999,99,99
2017,1,8,22,0,200,4.8,99,99,99,99,999,9999,-8,999,999,99,99
2017,1,8,23,0,187,4.2,99,99,99,99,999,9999,-8.5,999,999,99,99
2017,1,9,0,0,194,4.6,99,99,99,99,999,9999,-8.8,999,999,99,99
2017,1,9,1,0,213,4.7,99,99,99,99,999,9999,-8.6,999,999,99,99
2017,1,9,2,0,200,4.8,99,99,99,99,999,9999,-8.2,999,999,99,99
2017,1,9,3,0,196,7.9,99,99,99,99,999,9999,-7.9,999,999,99,99
2017,1,9,4,0,203,6.1,99,99,99,99,999,9999,-7.4,999,999,99,99
2017,1,9,5,0,212,4.4,99,99,99,99,999,9999,-6.6,999,999,99,99
2017,1,9,6,0,198,6.5,99,99,99,99,999,9999,-6,999,999,99,99
2017,1,9,7,0,223,5.3,99,99,99,99,999,9999,-5.4,999,999,99,99
2017,1,9,8,0,221,6.2,99,99,99,99,999,9999,-4.8,999,999,99,99
2017,1,9,9,0,230,5.5,99,99,99,99,999,9999,-4.5,999,999,99,99
2017,1,9,10,0,231,5.5,99,99,99,99,999,9999,-4.4,999,999,99,99
2017,1,9,11,0,218,5.1,99,99,99,99,999,9999,-4.6,999,999,99,99
2017,1,9,12,0,211,4.3,99,99,99,99,999,9999,-4.8,999,999,99,99
2017,1,9,13,0,222,4.3,99,99,99,99,999,9999,-4.6,999,999,99,99
2017,1,9,14,0,241,4.2,99,99,99,99,999,9999,-4.3,999,999,99,99
2017,1,9,15,0,228,4.8,99,99,99,99,999,9999,-3.1,999,999,99,99
2017,1,9,16,0,217,4.3,99,99,99,99,999,9999,-2.7,999,999,99,99
2017,1,9,17,0,243,4.4,99,99,99,99,999,9999,-2.3,999,999,99,99
2017,1,9,18,0,219,3.7,99,99,99,99,999,9999,-2,999,999,99,99
2017,1,9,19,0,183,3.5,99,99,99,99,999,9999,-1.7,999,999,99,99
2017,1,9,20,0,196,2.7,99,99,99,99,999,9999,-1.3,999,999,99,99
2017,1,9,21,0,204,4.1,99,99,99,99,999,9999,-1.2,999,999,99,99
2017,1,9,22,0,198,4.6,99,99,99,99,999,9999,-2.2,999,999,99,99
2017,1,9,23,0,189,5.6,99,99,99,99,999,9999,-1.8,999,999,99,99
2017,1,10,0,0,177,4,99,99,99,99,999,9999,-1.3,999,999,99,99
2017,1,10,1,0,175,4.4,99,99,99,99,999,9999,-0.8,999,999,99,99
2017,1,10,2,0,194,4,99,99,99,99,999,9999,0.1,999,999,99,99
2017,1,10,3,0,179,5.8,99,99,99,99,999,9999,0.9,999,999,99,99
2017,1,10,4,0,188,3.1,99,99,99,99,999,9999,0.9,999,999,99,99
2017,1,10,5,0,181,3.2,99,99,99,99,999,9999,1.5,999,999,99,99
2017,1,10,6,0,197,4.6,99,99,99,99,999,9999,2.5,999,999,99,99
2017,1,10,7,0,197,5.6,99,99,99,99,999,9999,3.2,999,999,99,99
2017,1,10,8,0,201,4.6,99,99,99,99,999,9999,3.7,999,999,99,99
2017,1,10,9,0,211,6.6,99,99,99,99,999,9999,4,999,999,99,99
2017,1,10,10,0,210,5.3,99,99,99,99,999,9999,3.7,999,999,99,99
2017,1,10,11,0,205,6.3,99,99,99,99,999,9999,4.9,999,999,99,99
2017,1,10,12,0,209,8.2,99,99,99,99,999,9999,5.7,999,999,99,99
2017,1,10,13,0,206,9.1,99,99,99,99,999,9999,5.8,999,999,99,99
2017,1,10,14,0,202,8,99,99,99,99,999,9999,6,999,999,99,99
2017,1,10,15,0,197,9.4,99,99,99,99,999,9999,6.5,999,999,99,99
2017,1,10,16,0,205,8.8,99,99,99,99,999,9999,8.1,999,999,99,99
2017,1,10,17,0,201 1,2.6,99,99,99,99,999,9999,9.2,999,999,99,99
2017,1,10,18,0,209,8.6,99,99,99,99,999,9999,9.5,999,999,99,99
2017,1,10,19,0,202,9.4,99,99,99,99,999,9999,10.1,999,999,99,99
2017,1,10,20,0,0,0,99,99,99,99,999,9999,10.4,999,999,99,99
2017,1,10,22,0,277 1,3.4,99,99,99,99,999,9999,5.5,999,999,99,99
2017,1,10,23,0,275,9.9,99,99,99,99,999,9999,3.3,999,999,99,99
2017,1,11,0,0,274 1,3.3,99,99,99,99,999,9999,1.3,999,999,99,99
2017,1,11,1,0,272 1,1,99,99,99,99,999,9999,0.1,999,999,99,99
2017,1,11,2,0,277,9.6,99,99,99,99,999,9999,-0.5,999,999,99,99
2017,1,11,3,0,276 1,0.8,99,99,99,99,999,9999,-1.7,999,999,99,99
2017,1,11,4,0,273,9.3,99,99,99,99,999,9999,-1.9,999,999,99,99
2017,1,11,5,0,268,7.2,99,99,99,99,999,9999,-1.8,999,999,99,99
2017,1,11,6,0,264,7.1,99,99,99,99,999,9999,-1.9,999,999,99,99
2017,1,11,7,0,266,6.8,99,99,99,99,999,9999,-2.1,999,999,99,99
2017,1,11,8,0,248,4,99,99,99,99,999,9999,-2,999,999,99,99
2017,1,11,9,0,244,2.8,99,99,99,99,999,9999,-1.9,999,999,99,99
2017,1,11,10,0,242,2.5,99,99,99,99,999,9999,-1.7,999,999,99,99
2017,1,11,11,0,206,3.3,99,99,99,99,999,9999,-1.4,999,999,99,99
2017,1,11,12,0,201,5.3,99,99,99,99,999,9999,-0.8,999,999,99,99
2017,1,11,13,0,198,3.7,99,99,99,99,999,9999,0,999,999,99,99
2017,1,11,14,0,199,5.1,99,99,99,99,999,9999,1.1,999,999,99,99
2017,1,11,15,0,201,3.7,99,99,99,99,999,9999,2.9,999,999,99,99
2017,1,11,16,0,230,4.6,99,99,99,99,999,9999,4.9,999,999,99,99
2017,1,11,17,0,206,6.4,99,99,99,99,999,9999,6.9,999,999,99,99
2017,1,11,18,0,213,4.1,99,99,99,99,999,9999,6.9,999,999,99,99
2017,1,11,19,0,215,3.4,99,99,99,99,999,9999,7.1,999,999,99,99
2017,1,11,20,0,206,4.2,99,99,99,99,999,9999,7.8,999,999,99,99
2017,1,11,21,0,198,4.3,99,99,99,99,999,9999,8.2,999,999,99,99
2017,1,11,22,0,323,1.4,99,99,99,99,999,9999,8.2,999,999,99,99
2017,1,11,23,0,10,6.9,99,99,99,99,999,9999,2,999,999,99,99
2017,1,12,0,0,10,6.4,99,99,99,99,999,9999,2.3,999,999,99,99
2017,1,12,1,0,5,6.3,99,99,99,99,999,9999,1.8,999,999,99,99
2017,1,12,2,0,359,6,99,99,99,99,999,9999,1.2,999,999,99,99
2017,1,12,3,0,10,7.1,99,99,99,99,999,9999,0.8,999,999,99,99
2017,1,12,4,0,9,7.7,99,99,99,99,999,9999,-0.2,999,999,99,99
2017,1,12,5,0,10,7.2,99,99,99,99,999,9999,-0.7,999,999,99,99
2017,1,12,6,0,5,5.7,99,99,99,99,999,9999,-1.2,999,999,99,99
2017,1,12,7,0,348,8.4,99,99,99,99,999,9999,-1.4,999,999,99,99
2017,1,12,8,0,1,5.9,99,99,99,99,999,9999,-1.5,999,999,99,99
2017,1,12,9,0,9,6.9,99,99,99,99,999,9999,-2.3,999,999,99,99
2017,1,12,10,0,13,7,99,99,99,99,999,9999,-1.9,999,999,99,99
2017,1,12,11,0,12,7.9,99,99,99,99,999,9999,-1.5,999,999,99,99
2017,1,12,12,0,0,5,99,99,99,99,999,9999,-1.7,999,999,99,99
2017,1,12,13,0,330,4,99,99,99,99,999,9999,-2.2,999,999,99,99
2017,1,12,14,0,321,2.3,99,99,99,99,999,9999,-3.3,999,999,99,99
2017,1,12,15,0,313,2.5,99,99,99,99,999,9999,-3.5,999,999,99,99
2017,1,12,16,0,335,2.4,99,99,99,99,999,9999,-3.6,999,999,99,99
2017,1,12,17,0,325,2.5,99,99,99,99,999,9999,-3.1,999,999,99,99
2017,1,12,18,0,280,3.2,99,99,99,99,999,9999,-2.9,999,999,99,99
2017,1,12,19,0,317,4.1,99,99,99,99,999,9999,-2.8,999,999,99,99
2017,1,12,20,0,291,4.2,99,99,99,99,999,9999,-2.7,999,999,99,99
2017,1,12,21,0,288,3.2,99,99,99,99,999,9999,-2.4,999,999,99,99
2017,1,12,22,0,293,3.1,99,99,99,99,999,9999,-2.8,999,999,99,99
2017,1,12,23,0,289,1.9,99,99,99,99,999,9999,-3.5,999,999,99,99
2017,1,13,0,0,268,4,99,99,99,99,999,9999,-3.3,999,999,99,99
2017,1,13,1,0,282,3.6,99,99,99,99,999,9999,-3.4,999,999,99,99
2017,1,13,2,0,292,2.2,99,99,99,99,999,9999,-3.8,999,999,99,99
2017,1,13,3,0,287,4.7,99,99,99,99,999,9999,-3.9,999,999,99,99
2017,1,13,4,0,298,1.5,99,99,99,99,999,9999,-4.6,999,999,99,99
2017,1,13,5,0,344,5.2,99,99,99,99,999,9999,-4.9,999,999,99,99
2017,1,13,6,0,338,4.3,99,99,99,99,999,9999,-5.3,999,999,99,99
2017,1,13,7,0,336,2,99,99,99,99,999,9999,-5.6,999,999,99,99
2017,1,13,8,0,359,3.7,99,99,99,99,999,9999,-5.5,999,999,99,99
2017,1,13,9,0,342,4.2,99,99,99,99,999,9999,-5.8,999,999,99,99
2017,1,13,10,0,7,5.8,99,99,99,99,999,9999,-5.6,999,999,99,99
2017,1,13,11,0,8,5.2,99,99,99,99,999,9999,-5.1,999,999,99,99
2017,1,13,12,0,15,4.4,99,99,99,99,999,9999,-4.8,999,999,99,99
2017,1,13,13,0,10,3.5,99,99,99,99,999,9999,-4.6,999,999,99,99
2017,1,13,14,0,11,3.5,99,99,99,99,999,9999,-4.1,999,999,99,99
2017,1,13,15,0,58,5.6,99,99,99,99,999,9999,-3.4,999,999,99,99
2017,1,13,16,0,24,5.8,99,99,99,99,999,9999,-3.1,999,999,99,99
2017,1,13,17,0,12,4.6,99,99,99,99,999,9999,-3.3,999,999,99,99
2017,1,13,18,0,32,6.4,99,99,99,99,999,9999,-2.9,999,999,99,99
2017,1,13,19,0,49,4.7,99,99,99,99,999,9999,-2.7,999,999,99,99
2017,1,13,20,0,48,5.1,99,99,99,99,999,9999,-2.3,999,999,99,99
2017,1,13,21,0,57,6.4,99,99,99,99,999,9999,-2,999,999,99,99
2017,1,13,22,0,66,6.9,99,99,99,99,999,9999,-1.6,999,999,99,99
2017,1,13,23,0,82,6.3,99,99,99,99,999,9999,-1.7,999,999,99,99
2017,1,14,0,0,83,7.2,99,99,99,99,999,9999,-1.8,999,999,99,99
2017,1,14,1,0,104,4.6,99,99,99,99,999,9999,-1.5,999,999,99,99
2017,1,14,2,0,99,3.8,99,99,99,99,999,9999,-1.6,999,999,99,99
2017,1,14,3,0,120,3,99,99,99,99,999,9999,-1.6,999,999,99,99
2017,1,14,4,0,124,3.3,99,99,99,99,999,9999,-1.6,999,999,99,99
2017,1,14,5,0,106,4.2,99,99,99,99,999,9999,-1.6,999,999,99,99
2017,1,14,6,0,105,3.5,99,99,99,99,999,9999,-1.4,999,999,99,99
2017,1,14,7,0,100,3.1,99,99,99,99,999,9999,-1.2,999,999,99,99
2017,1,14,8,0,111,4.4,99,99,99,99,999,9999,-1.1,999,999,99,99
2017,1,14,9,0,119,2.5,99,99,99,99,999,9999,-1.4,999,999,99,99
2017,1,14,10,0,110,2.1,99,99,99,99,999,9999,-1.5,999,999,99,99
2017,1,14,11,0,78,2.2,99,99,99,99,999,9999,-1.4,999,999,99,99
2017,1,14,12,0,98,1.8,99,99,99,99,999,9999,-1.4,999,999,99,99
