"STATION","DATE","PRCP","SNOW","SNWD","TMAX","TMIN"
"USW00094846","2000-01-01","0.00","0.0","0.0","48","35"
"USW00094846","2000-01-02","0.01","0.0","0.0","60","35"
"USW00094846","2000-01-03","0.25","0.4","0.0","38","32"
"USW00094846","2000-01-04","0.00","0.0","0.0","33","23"
"USW00094846","2000-01-05","0.00","0.0","0.0","26","13"
"USW00094846","2000-01-06","0.00","0.0","0.0","41","26"
"USW00094846","2000-01-07","0.00","0.0","0.0","29","21"
"USW00094846","2000-01-08","0.01","0.0","0.0","45","29"
"USW00094846","2000-01-09","0.13","0.0","0.0","41","37"
"USW00094846","2000-01-10","0.11","0.0","0.0","46","37"
"USW00094846","2000-01-11","0.00","0.0","0.0","37","29"
"USW00094846","2000-01-12","0.00","0.0","0.0","35","27"
"USW00094846","2000-01-13","0.01","0.3","0.0","34","16"
"USW00094846","2000-01-14","0.00","0.0","0.0","28","11"
"USW00094846","2000-01-15","0.00","0.0","0.0","42","26"
"USW00094846","2000-01-16","0.00","0.0","0.0","37","25"
"USW00094846","2000-01-17","0.10","1.6","0.0","25","19"
"USW00094846","2000-01-18","0.00","0.0","1.0","32","17"
"USW00094846","2000-01-19","0.29","3.7","1.0","28","13"
"USW00094846","2000-01-20","0.00","0.0","4.0","19","0"
"USW00094846","2000-01-21","0.00","0.0","3.0","13","-3"
"USW00094846","2000-01-22","0.07","1.7","4.0","27","7"
"USW00094846","2000-01-23","0.00","0.0","4.0","28","3"
"USW00094846","2000-01-24","0.00","0.0","4.0","15","-3"
"USW00094846","2000-01-25","0.03","0.6","4.0","22","12"
"USW00094846","2000-01-26","0.00","0.0","4.0","22","7"
"USW00094846","2000-01-27","0.03","0.4","4.0","26","14"
"USW00094846","2000-01-28","0.00","0.0","4.0","30","11"
"USW00094846","2000-01-29","0.14","2.2","3.0","31","16"
"USW00094846","2000-01-30","0.17","2.7","8.0","31","24"
"USW00094846","2000-01-31","0.00","0.0","8.0","25","14"
"USW00094846","2000-02-01","0.00","0.0","7.0","31","18"
"USW00094846","2000-02-02","0.00","0.0","7.0","31","11"
"USW00094846","2000-02-03","0.00","0.0","6.0","37","29"
"USW00094846","2000-02-04","0.00","0.1","5.0","31","18"
"USW00094846","2000-02-05","0.00","0.0","5.0","27","15"
"USW00094846","2000-02-06","0.00","0.0","5.0","33","13"
"USW00094846","2000-02-07","0.00","0.0","5.0","37","14"
"USW00094846","2000-02-08","0.00","0.0","5.0","33","10"
"USW00094846","2000-02-09","0.00","0.0","5.0","48","33"
"USW00094846","2000-02-10","0.00","0.0","2.0","41","29"
"USW00094846","2000-02-11","0.00","0.0","0.0","29","18"
"USW00094846","2000-02-12","0.00","0.0","0.0","35","13"
"USW00094846","2000-02-13","0.04","0.4","0.0","31","29"
"USW00094846","2000-02-14","0.00","0.0","1.0","33","19"
"USW00094846","2000-02-15","0.00","0.0","0.0","43","19"
"USW00094846","2000-02-16","0.00","0.0","0.0","37","19"
"USW00094846","2000-02-17","0.00","0.0","0.0","35","18"
"USW00094846","2000-02-18","1.13","11.1","1.0","32","28"
"USW00094846","2000-02-19","0.00","0.0","11.0","33","25"
"USW00094846","2000-02-20","0.00","0.0","7.0","31","22"
"USW00094846","2000-02-21","0.00","0.0","6.0","47","22"
"USW00094846","2000-02-22","0.00","0.0","0.0","59","39"
"USW00094846","2000-02-23","0.00","0.0","0.0","66","51"
"USW00094846","2000-02-24","0.75","0.0","0.0","57","41"
"USW00094846","2000-02-25","0.00","0.0","0.0","72","38"
"USW00094846","2000-02-26","0.05","0.0","0.0","64","48"
"USW00094846","2000-02-27","0.00","0.0","0.0","52","38"
"USW00094846","2000-02-28","0.00","0.0","0.0","55","30"
"USW00094846","2000-02-29","0.00","0.0","0.0","64","44"
"USW00094846","2000-03-01","0.05","0.0","0.0","56","36"
"USW00094846","2000-03-02","0.00","0.0","0.0","40","25"
"USW00094846","2000-03-03","0.00","0.0","0.0","48","22"
"USW00094846","2000-03-04","0.00","0.0","0.0","62","29"
"USW00094846","2000-03-05","0.00","0.0","0.0","69","34"
"USW00094846","2000-03-06","0.00","0.0","0.0","70","32"
"USW00094846","2000-03-07","0.00","0.0","0.0","78","53"
"USW00094846","2000-03-08","0.01","0.0","0.0","78","56"
"USW00094846","2000-03-09","0.01","0.0","0.0","63","28"
"USW00094846","2000-03-10","0.00","0.0","0.0","34","26"
"USW00094846","2000-03-11","0.00","0.0","0.0","35","24"
"USW00094846","2000-03-12","0.00","0.0","0.0","47","20"
"USW00094846","2000-03-13","0.00","0.0","0.0","44","34"
"USW00094846","2000-03-14","0.00","0.0","0.0","58","32"
"USW00094846","2000-03-15","0.29","0.0","0.0","65","34"
"USW00094846","2000-03-16","0.01","0.0","0.0","37","28"
"USW00094846","2000-03-17","0.00","0.0","0.0","36","27"
"USW00094846","2000-03-18","0.00","0.0","0.0","43","25"
"USW00094846","2000-03-19","0.09","0.0","0.0","42","36"
"USW00094846","2000-03-20","0.33","0.0","0.0","55","42"
"USW00094846","2000-03-21","0.01","0.0","0.0","51","42"
"USW00094846","2000-03-22","0.00","0.0","0.0","59","43"
"USW00094846","2000-03-23","0.00","0.0","0.0","62","38"
"USW00094846","2000-03-24","0.17","0.0","0.0","68","46"
"USW00094846","2000-03-25","0.00","0.0","0.0","61","44"
"USW00094846","2000-03-26","0.13","0.0","0.0","68","36"
"USW00094846","2000-03-27","0.04","0.0","0.0","56","38"
"USW00094846","2000-03-28","0.04","0.0","0.0","44","33"
"USW00094846","2000-03-29","0.00","0.0","0.0","51","29"
"USW00094846","2000-03-30","0.00","0.0","0.0","51","28"
"USW00094846","2000-03-31","0.00","0.0","0.0","63","26"
"USW00094846","2000-04-01","0.00","0.0","0.0","57","47"
"USW00094846","2000-04-02","0.00","0.0","0.0","57","44"
"USW00094846","2000-04-03","0.00","0.0","0.0","60","43"
"USW00094846","2000-04-04","0.00","0.0","0.0","46","29"
"USW00094846","2000-04-05","0.00","0.0","0.0","63","25"
"USW00094846","2000-04-06","0.00","0.0","0.0","64","42"
"USW00094846","2000-04-07","0.45","1.6","0.0","52","30"
"USW00094846","2000-04-08","0.00","0.0","1.0","41","27"
"USW00094846","2000-04-09","0.00","0.0","0.0","58","32"
"USW00094846","2000-04-10","0.10","0.0","0.0","40","33"
"USW00094846","2000-04-11","0.02","0.0","0.0","39","29"
"USW00094846","2000-04-12","0.00","0.0","0.0","49","29"
"USW00094846","2000-04-13","0.00","0.0","0.0","63","34"
"USW00094846","2000-04-14","0.00","0.0","0.0","76","40"
"USW00094846","2000-04-15","0.00","0.0","0.0","72","40"
"USW00094846","2000-04-16","1.21","0.0","0.0","49","39"
"USW00094846","2000-04-17","0.00","0.0","0.0","42","39"
"USW00094846","2000-04-18","0.00","0.0","0.0","55","40"
"USW00094846","2000-04-19","0.63","0.0","0.0","57","47"
"USW00094846","2000-04-20","2.37","0.0","0.0","65","41"
"USW00094846","2000-04-21","0.22","0.0","0.0","52","35"
"USW00094846","2000-04-22","0.00","0.0","0.0","65","31"
"USW00094846","2000-04-23","0.10","0.0","0.0","51","42"
"USW00094846","2000-04-24","0.00","0.0","0.0","64","40"
"USW00094846","2000-04-25","0.00","0.0","0.0","61","37"
"USW00094846","2000-04-26","0.00","0.0","0.0","65","38"
"USW00094846","2000-04-27","0.00","0.0","0.0","68","38"
"USW00094846","2000-04-28","0.02","0.0","0.0","70","37"
"USW00094846","2000-04-29","0.03","0.0","0.0","56","40"
"USW00094846","2000-04-30","0.00","0.0","0.0","71","37"
"USW00094846","2000-05-01","0.16","0.0","0.0","67","46"
"USW00094846","2000-05-02","0.00","0.0","0.0","71","43"
"USW00094846","2000-05-03","0.00","0.0","0.0","77","48"
"USW00094846","2000-05-04","0.00","0.0","0.0","81","63"
"USW00094846","2000-05-05","0.00","0.0","0.0","84","64"
"USW00094846","2000-05-06","0.00","0.0","0.0","86","62"
"USW00094846","2000-05-07","0.00","0.0","0.0","77","64"
"USW00094846","2000-05-08","0.71","0.0","0.0","85","66"
"USW00094846","2000-05-09","0.49","0.0","0.0","67","51"
"USW00094846","2000-05-10","0.00","0.0","0.0","64","46"
"USW00094846","2000-05-11","0.34","0.0","0.0","76","58"
"USW00094846","2000-05-12","0.26","0.0","0.0","85","60"
"USW00094846","2000-05-13","0.00","0.0","0.0","60","45"
"USW00094846","2000-05-14","0.00","0.0","0.0","63","40"
"USW00094846","2000-05-15","0.00","0.0","0.0","70","43"
"USW00094846","2000-05-16","0.19","0.0","0.0","68","54"
"USW00094846","2000-05-17","0.06","0.0","0.0","69","52"
"USW00094846","2000-05-18","0.74","0.0","0.0","69","46"
"USW00094846","2000-05-19","0.02","0.0","0.0","48","44"
"USW00094846","2000-05-20","0.00","0.0","0.0","63","47"
"USW00094846","2000-05-21","0.00","0.0","0.0","69","44"
"USW00094846","2000-05-22","0.02","0.0","0.0","78","55"
"USW00094846","2000-05-23","0.00","0.0","0.0","81","57"
"USW00094846","2000-05-24","0.00","0.0","0.0","80","56"
"USW00094846","2000-05-25","0.00","0.0","0.0","76","51"
"USW00094846","2000-05-26","0.04","0.0","0.0","71","51"
"USW00094846","2000-05-27","0.45","0.0","0.0","66","53"
"USW00094846","2000-05-28","0.21","0.0","0.0","60","50"
"USW00094846","2000-05-29","0.00","0.0","0.0","67","44"
"USW00094846","2000-05-30","0.03","0.0","0.0","80","49"
"USW00094846","2000-05-31","0.30","0.0","0.0","76","57"
"USW00094846","2000-06-01","0.36","0.0",,"86","59"
"USW00094846","2000-06-02","0.01","0.0",,"70","50"
"USW00094846","2000-06-03","0.00","0.0",,"64","45"
"USW00094846","2000-06-04","0.03","0.0",,"61","51"
"USW00094846","2000-06-05","0.36","0.0",,"63","45"
"USW00094846","2000-06-06","0.00","0.0",,"74","45"
"USW00094846","2000-06-07","0.00","0.0",,"78","49"
"USW00094846","2000-06-08","0.00","0.0",,"89","66"
"USW00094846","2000-06-09","0.00","0.0",,"87","67"
"USW00094846","2000-06-10","0.00","0.0",,"88","72"
"USW00094846","2000-06-11","0.35","0.0",,"83","56"
"USW00094846","2000-06-12","0.48","0.0",,"60","53"
"USW00094846","2000-06-13","0.08","0.0",,"82","56"
"USW00094846","2000-06-14","1.11","0.0",,"78","66"
"USW00094846","2000-06-15","0.01","0.0",,"78","61"
"USW00094846","2000-06-16","0.04","0.0",,"73","61"
"USW00094846","2000-06-17","0.00","0.0",,"64","56"
"USW00094846","2000-06-18","0.00","0.0",,"74","55"
"USW00094846","2000-06-19","0.00","0.0",,"80","52"
"USW00094846","2000-06-20","0.39","0.0",,"81","66"
"USW00094846","2000-06-21","0.01","0.0",,"79","68"
"USW00094846","2000-06-22","0.00","0.0",,"82","61"
"USW00094846","2000-06-23","0.11","0.0",,"85","57"
"USW00094846","2000-06-24","0.94","0.0",,"77","64"
"USW00094846","2000-06-25","0.00","0.0",,"86","64"
"USW00094846","2000-06-26","0.01","0.0",,"79","65"
"USW00094846","2000-06-27","0.00","0.0",,"77","59"
"USW00094846","2000-06-28","0.03","0.0",,"69","55"
"USW00094846","2000-06-29","0.00","0.0",,"76","55"
"USW00094846","2000-06-30","0.00","0.0",,"80","52"
"USW00094846","2000-07-01","0.00","0.0","0.0","81","61"
"USW00094846","2000-07-02","1.46","0.0","0.0","84","64"
"USW00094846","2000-07-03","0.12","0.0","0.0","72","64"
"USW00094846","2000-07-04","0.00","0.0","0.0","79","61"
"USW00094846","2000-07-05","0.00","0.0","0.0","84","67"
"USW00094846","2000-07-06","0.00","0.0","0.0","82","65"
"USW00094846","2000-07-07","0.00","0.0","0.0","76","64"
"USW00094846","2000-07-08","0.00","0.0","0.0","84","61"
"USW00094846","2000-07-09","0.00","0.0","0.0","89","72"
"USW00094846","2000-07-10","1.04","0.0","0.0","82","64"
"USW00094846","2000-07-11","0.00","0.0","0.0","75","62"
"USW00094846","2000-07-12","0.00","0.0","0.0","80","64"
"USW00094846","2000-07-13","0.00","0.0","0.0","88","62"
"USW00094846","2000-07-14","0.00","0.0","0.0","88","66"
"USW00094846","2000-07-15","0.00","0.0","0.0","80","66"
"USW00094846","2000-07-16","0.00","0.0","0.0","84","62"
"USW00094846","2000-07-17","0.00","0.0","0.0","88","65"
"USW00094846","2000-07-18","0.01","0.0","0.0","71","61"
"USW00094846","2000-07-19","0.00","0.0","0.0","69","56"
"USW00094846","2000-07-20","0.00","0.0","0.0","75","59"
"USW00094846","2000-07-21","0.00","0.0","0.0","75","58"
"USW00094846","2000-07-22","0.00","0.0","0.0","72","53"
"USW00094846","2000-07-23","0.00","0.0","0.0","73","52"
"USW00094846","2000-07-24","0.00","0.0","0.0","79","53"
"USW00094846","2000-07-25","0.00","0.0","0.0","81","57"
"USW00094846","2000-07-26","0.00","0.0","0.0","84","61"
"USW00094846","2000-07-27","0.00","0.0","0.0","88","65"
"USW00094846","2000-07-28","0.02","0.0","0.0","84","64"
"USW00094846","2000-07-29","0.00","0.0","0.0","79","67"
"USW00094846","2000-07-30","0.28","0.0","0.0","74","68"
"USW00094846","2000-07-31","0.65","0.0","0.0","74","66"
"USW00094846","2000-08-01","0.05","0.0","0.0","83","62"
"USW00094846","2000-08-02","0.15","0.0","0.0","87","65"
"USW00094846","2000-08-03","0.00","0.0","0.0","72","54"
"USW00094846","2000-08-04","0.00","0.0","0.0","80","54"
"USW00094846","2000-08-05","0.16","0.0","0.0","75","58"
"USW00094846","2000-08-06","1.11","0.0","0.0","88","68"
"USW00094846","2000-08-07","0.00","0.0","0.0","85","66"
"USW00094846","2000-08-08","0.00","0.0","0.0","84","70"
"USW00094846","2000-08-09","0.00","0.0","0.0","88","69"
"USW00094846","2000-08-10","0.00","0.0","0.0","86","61"
"USW00094846","2000-08-11","0.00","0.0","0.0","80","62"
"USW00094846","2000-08-12","0.00","0.0","0.0","83","59"
"USW00094846","2000-08-13","0.00","0.0","0.0","81","66"
"USW00094846","2000-08-14","0.00","0.0","0.0","86","65"
"USW00094846","2000-08-15","0.00","0.0","0.0","92","71"
"USW00094846","2000-08-16","0.00","0.0","0.0","77","62"
"USW00094846","2000-08-17","0.74","0.0","0.0","75","60"
"USW00094846","2000-08-18","0.00","0.0","0.0","75","58"
"USW00094846","2000-08-19","0.00","0.0","0.0","71","57"
"USW00094846","2000-08-20","0.00","0.0","0.0","73","57"
"USW00094846","2000-08-21","0.00","0.0","0.0","79","55"
"USW00094846","2000-08-22","0.01","0.0","0.0","84","67"
"USW00094846","2000-08-23","0.00","0.0","0.0","84","67"
"USW00094846","2000-08-24","0.00","0.0","0.0","82","60"
"USW00094846","2000-08-25","0.00","0.0","0.0","84","56"
"USW00094846","2000-08-26","0.04","0.0","0.0","81","65"
"USW00094846","2000-08-27","0.00","0.0","0.0","77","66"
"USW00094846","2000-08-28","0.00","0.0","0.0","85","64"
"USW00094846","2000-08-29","0.00","0.0","0.0","83","70"
"USW00094846","2000-08-30","0.00","0.0","0.0","83","71"
"USW00094846","2000-08-31","0.00","0.0","0.0","92","68"
"USW00094846","2000-09-01","0.00","0.0","0.0","93","67"
"USW00094846","2000-09-02","0.00","0.0","0.0","91","67"
"USW00094846","2000-09-03","0.00","0.0","0.0","85","69"
"USW00094846","2000-09-04","0.00","0.0","0.0","70","61"
"USW00094846","2000-09-05","0.00","0.0","0.0","67","58"
"USW00094846","2000-09-06","0.00","0.0","0.0","75","47"
"USW00094846","2000-09-07","0.00","0.0","0.0","88","59"
"USW00094846","2000-09-08","0.02","0.0","0.0","82","67"
"USW00094846","2000-09-09","0.00","0.0","0.0","85","67"
"USW00094846","2000-09-10","0.01","0.0","0.0","84","72"
"USW00094846","2000-09-11","2.37","0.0","0.0","87","63"
"USW00094846","2000-09-12","0.07","0.0","0.0","72","53"
"USW00094846","2000-09-13","0.00","0.0","0.0","79","47"
"USW00094846","2000-09-14","0.25","0.0","0.0","73","56"
"USW00094846","2000-09-15","0.00","0.0","0.0","62","49"
"USW00094846","2000-09-16","0.00","0.0","0.0","67","44"
"USW00094846","2000-09-17","0.00","0.0","0.0","80","55"
"USW00094846","2000-09-18","0.00","0.0","0.0","86","51"
"USW00094846","2000-09-19","0.00","0.0","0.0","87","62"
"USW00094846","2000-09-20","0.27","0.0","0.0","65","50"
"USW00094846","2000-09-21","0.00","0.0","0.0","63","45"
"USW00094846","2000-09-22","0.42","0.0","0.0","67","49"
"USW00094846","2000-09-23","0.05","0.0","0.0","70","55"
"USW00094846","2000-09-24","0.13","0.0","0.0","56","49"
"USW00094846","2000-09-25","0.00","0.0","0.0","55","43"
"USW00094846","2000-09-26","0.00","0.0","0.0","69","42"
"USW00094846","2000-09-27","0.00","0.0","0.0","68","49"
"USW00094846","2000-09-28","0.00","0.0","0.0","62","47"
"USW00094846","2000-09-29","0.00","0.0","0.0","74","47"
"USW00094846","2000-09-30","0.00","0.0","0.0","77","53"
"USW00094846","2000-10-01","0.00","0.0","0.0","83","61"
"USW00094846","2000-10-02","0.00","0.0","0.0","81","56"
"USW00094846","2000-10-03","0.65","0.0","0.0","73","44"
"USW00094846","2000-10-04","0.20","0.0","0.0","61","52"
"USW00094846","2000-10-05","0.13","0.0","0.0","58","45"
"USW00094846","2000-10-06","0.00","0.0","0.0","48","34"
"USW00094846","2000-10-07","0.00","0.0","0.0","49","30"
"USW00094846","2000-10-08","0.00","0.0","0.0","46","31"
"USW00094846","2000-10-09","0.00","0.0","0.0","57","30"
"USW00094846","2000-10-10","0.00","0.0","0.0","62","36"
"USW00094846","2000-10-11","0.00","0.0","0.0","66","40"
"USW00094846","2000-10-12","0.00","0.0","0.0","73","43"
"USW00094846","2000-10-13","0.00","0.0","0.0","78","54"
"USW00094846","2000-10-14","0.00","0.0","0.0","74","60"
"USW00094846","2000-10-15","0.08","0.0","0.0","64","45"
"USW00094846","2000-10-16","0.00","0.0","0.0","59","42"
"USW00094846","2000-10-17","0.00","0.0","0.0","63","40"
"USW00094846","2000-10-18","0.00","0.0","0.0","70","38"
"USW00094846","2000-10-19","0.00","0.0","0.0","76","47"
"USW00094846","2000-10-20","0.00","0.0","0.0","77","55"
"USW00094846","2000-10-21","0.00","0.0","0.0","67","49"
"USW00094846","2000-10-22","0.00","0.0","0.0","69","48"
"USW00094846","2000-10-23","0.03","0.0","0.0","71","58"
"USW00094846","2000-10-24","0.02","0.0","0.0","67","58"
"USW00094846","2000-10-25","0.00","0.0","0.0","69","55"
"USW00094846","2000-10-26","0.01","0.0","0.0","76","59"
"USW00094846","2000-10-27","0.00","0.0","0.0","71","51"
"USW00094846","2000-10-28","0.00","0.0","0.0","53","46"
"USW00094846","2000-10-29","0.00","0.0","0.0","55","37"
"USW00094846","2000-10-30","0.00","0.0","0.0","63","36"
"USW00094846","2000-10-31","0.00","0.0","0.0","70","47"
"USW00094846","2000-11-01","0.00","0.0","0.0","73","53"
"USW00094846","2000-11-02","0.10","0.0","0.0","64","46"
"USW00094846","2000-11-03","0.00","0.0","0.0","59","37"
"USW00094846","2000-11-04","0.00","0.0","0.0","55","36"
"USW00094846","2000-11-05","0.00","0.0","0.0","60","31"
"USW00094846","2000-11-06","0.64","0.0","0.0","53","45"
"USW00094846","2000-11-07","0.00","0.0","0.0","57","40"
"USW00094846","2000-11-08","0.05","0.0","0.0","48","32"
"USW00094846","2000-11-09","1.26","0.0","0.0","42","36"
"USW00094846","2000-11-10","0.00","0.0","0.0","43","31"
"USW00094846","2000-11-11","0.00","0.0","0.0","47","28"
"USW00094846","2000-11-12","0.01","0.0","0.0","48","41"
"USW00094846","2000-11-13","0.23","0.0","0.0","43","29"
"USW00094846","2000-11-14","0.00","0.0","0.0","36","28"
"USW00094846","2000-11-15","0.00","0.0","0.0","39","22"
"USW00094846","2000-11-16","0.01","0.1","0.0","42","30"
"USW00094846","2000-11-17","0.00","0.0","0.0","32","27"
"USW00094846","2000-11-18","0.00","0.0","0.0","32","21"
"USW00094846","2000-11-19","0.00","0.0","0.0","40","20"
"USW00094846","2000-11-20","0.00","0.0","0.0","29","18"
"USW00094846","2000-11-21","0.00","0.0","0.0","24","14"
"USW00094846","2000-11-22","0.00","0.0","0.0","30","14"
"USW00094846","2000-11-23","0.00","0.0","0.0","36","21"
"USW00094846","2000-11-24","0.00","0.0","0.0","45","19"
"USW00094846","2000-11-25","0.24","0.0","0.0","45","30"
"USW00094846","2000-11-26","0.10","0.0","0.0","41","37"
"USW00094846","2000-11-27","0.00","0.0","0.0","38","29"
"USW00094846","2000-11-28","0.00","0.0","0.0","40","27"
"USW00094846","2000-11-29","0.07","0.0","0.0","37","32"
"USW00094846","2000-11-30","0.00","0.0","0.0","36","32"
"USW00094846","2000-12-01","0.01","0.1","0.0","36","31"
"USW00094846","2000-12-02","0.00","0.0","0.0","35","27"
"USW00094846","2000-12-03","0.00","0.0","0.0","35","21"
"USW00094846","2000-12-04","0.00","0.0","0.0","37","26"
"USW00094846","2000-12-05","0.01","0.0","0.0","29","12"
"USW00094846","2000-12-06","0.00","0.0","0.0","20","10"
"USW00094846","2000-12-07","0.11","1.7","1.0","30","20"
"USW00094846","2000-12-08","0.00","0.0","2.0","29","7"
"USW00094846","2000-12-09","0.00","0.0","1.0","30","2"
"USW00094846","2000-12-10","0.00","0.1","1.0","34","25"
"USW00094846","2000-12-11","0.62","9.5","2.0","31","15"
"USW00094846","2000-12-12","0.00","0.0","10.0","15","-8"
"USW00094846","2000-12-13","0.57","6.0","9.0","24","-8"
"USW00094846","2000-12-14","0.00","0.0","15.0","26","7"
"USW00094846","2000-12-15","0.05","0.0","14.0","31","3"
"USW00094846","2000-12-16","0.01","0.0","11.0","34","16"
"USW00094846","2000-12-17","0.00","0.0","11.0","16","-1"
"USW00094846","2000-12-18","0.14","2.4","10.0","16","-1"
"USW00094846","2000-12-19","0.00","0.0","12.0","20","7"
"USW00094846","2000-12-20","0.09","1.3","12.0","17","-5"
"USW00094846","2000-12-21","0.03","0.5","13.0","19","-7"
"USW00094846","2000-12-22","0.00","0.0","13.0","7","-9"
"USW00094846","2000-12-23","0.00","0.0","12.0","20","-4"
"USW00094846","2000-12-24","0.00","0.0","12.0","11","-2"
"USW00094846","2000-12-25","0.00","0.0","12.0","17","-7"
"USW00094846","2000-12-26","0.02","0.5","11.0","19","3"
"USW00094846","2000-12-27","0.01","0.2","12.0","17","6"
"USW00094846","2000-12-28","0.02","0.4","11.0","20","6"
"USW00094846","2000-12-29","0.34","5.8","11.0","26","15"
"USW00094846","2000-12-30","0.08","2.4","17.0","31","23"
"USW00094846","2000-12-31","0.00","0.0","17.0","25","7"
"USW00094846","2001-01-01","0.00","0.0","17.0","24","5"
"USW00094846","2001-01-02","0.00","0.0","15.0","19","5"
"USW00094846","2001-01-03","0.00","0.0","14.0","28","7"
"USW00094846","2001-01-04","0.00","0.0","14.0","30","19"
"USW00094846","2001-01-05","0.00","0.0","13.0","36","21"
"USW00094846","2001-01-06","0.00","0.0","12.0","33","17"
"USW00094846","2001-01-07","0.00","0.0","12.0","34","21"
"USW00094846","2001-01-08","0.00","0.0","12.0","26","12"
"USW00094846","2001-01-09","0.00","0.0","12.0","23","10"
"USW00094846","2001-01-10","0.00","0.0","11.0","34","18"
"USW00094846","2001-01-11","0.00","0.0","11.0","39","18"
"USW00094846","2001-01-12","0.00","0.0","11.0","37","23"
"USW00094846","2001-01-13","0.00","0.0","10.0","36","32"
"USW00094846","2001-01-14","0.15","0.0","8.0","36","32"
"USW00094846","2001-01-15","0.05","0.0","6.0","35","31"
"USW00094846","2001-01-16","0.00","0.0","6.0","31","26"
"USW00094846","2001-01-17","0.00","0.0","6.0","26","19"
"USW00094846","2001-01-18","0.00","0.0","6.0","31","19"
"USW00094846","2001-01-19","0.00","0.0","5.0","27","17"
"USW00094846","2001-01-20","0.00","0.0","5.0","24","11"
"USW00094846","2001-01-21","0.00","0.0","5.0","25","9"
"USW00094846","2001-01-22","0.00","0.0","5.0","29","6"
"USW00094846","2001-01-23","0.00","0.0","5.0","35","21"
"USW00094846","2001-01-24","0.00","0.0","5.0","28","16"
"USW00094846","2001-01-25","0.00","0.0","5.0","25","13"
"USW00094846","2001-01-26","0.06","1.0","5.0","31","21"
"USW00094846","2001-01-27","0.00","0.0","5.0","26","15"
"USW00094846","2001-01-28","0.03","0.1","5.0","29","14"
"USW00094846","2001-01-29","0.62","0.0","5.0","42","29"
"USW00094846","2001-01-30","0.21","0.4","2.0","40","32"
"USW00094846","2001-01-31","0.00","0.0","2.0","35","27"
"USW00094846","2001-02-01","0.00","0.0","2.0","32","4"
"USW00094846","2001-02-02","0.00","0.0","1.0","12","-2"
"USW00094846","2001-02-03","0.01","0.3","1.0","30","10"
"USW00094846","2001-02-04","0.03","0.1","2.0","34","26"
"USW00094846","2001-02-05","0.01","0.2","1.0","32","26"
"USW00094846","2001-02-06","0.00","0.0","1.0","36","20"
"USW00094846","2001-02-07","0.05","0.0","0.0","35","17"
"USW00094846","2001-02-08","0.58","0.0","0.0","53","34"
"USW00094846","2001-02-09","0.52","1.1","0.0","54","20"
"USW00094846","2001-02-10","0.00","0.0","1.0","20","12"
"USW00094846","2001-02-11","0.00","0.0","1.0","27","10"
"USW00094846","2001-02-12","0.00","0.0","1.0","38","20"
"USW00094846","2001-02-13","0.01","0.0","0.0","38","31"
"USW00094846","2001-02-14","0.22","0.1","0.0","37","28"
"USW00094846","2001-02-15","0.00","0.0","0.0","32","26"
"USW00094846","2001-02-16","0.00","0.0","0.0","31","14"
"USW00094846","2001-02-17","0.00","0.0","0.0","19","6"
"USW00094846","2001-02-18","0.00","0.0","0.0","28","7"
"USW00094846","2001-02-19","0.00","0.0","0.0","42","28"
"USW00094846","2001-02-20","0.00","0.0","0.0","36","18"
"USW00094846","2001-02-21","0.00","0.0","0.0","21","9"
"USW00094846","2001-02-22","0.03","0.4","0.0","27","19"
"USW00094846","2001-02-23","0.00","0.0","0.0","30","18"
"USW00094846","2001-02-24","1.11","0.0","0.0","56","30"
"USW00094846","2001-02-25","0.00","0.0","0.0","55","28"
"USW00094846","2001-02-26","0.00","0.0","0.0","40","22"
"USW00094846","2001-02-27","0.00","0.0","0.0","29","17"
"USW00094846","2001-02-28","0.00","0.0","0.0","28","11"
"USW00094846","2001-03-01","0.00","0.0","0.0","42","20"
"USW00094846","2001-03-02","0.00","0.0","0.0","42","28"
"USW00094846","2001-03-03","0.00","0.0","0.0","49","22"
"USW00094846","2001-03-04","0.00","0.0","0.0","35","24"
"USW00094846","2001-03-05","0.00","0.0","0.0","28","18"
"USW00094846","2001-03-06","0.00","0.0","0.0","34","21"
"USW00094846","2001-03-07","0.00","0.0","0.0","44","22"
"USW00094846","2001-03-08","0.01","0.1","0.0","35","27"
"USW00094846","2001-03-09","0.00","0.0","0.0","38","23"
"USW00094846","2001-03-10","0.04","0.0","0.0","50","18"
"USW00094846","2001-03-11","0.03","0.1","0.0","38","28"
"USW00094846","2001-03-12","0.22","0.0","0.0","49","30"
"USW00094846","2001-03-13","0.00","0.0","0.0","42","31"
"USW00094846","2001-03-14","0.01","0.0","0.0","50","25"
"USW00094846","2001-03-15","0.44","0.0","0.0","45","33"
"USW00094846","2001-03-16","0.46","4.0","1.0","34","30"
"USW00094846","2001-03-17","0.00","0.0","4.0","38","26"
"USW00094846","2001-03-18","0.00","0.0","3.0","44","20"
"USW00094846","2001-03-19","0.00","0.0","1.0","46","25"
"USW00094846","2001-03-20","0.00","0.0","0.0","48","27"
"USW00094846","2001-03-21","0.00","0.0","0.0","52","29"
"USW00094846","2001-03-22","0.00","0.0","0.0","56","28"
"USW00094846","2001-03-23","0.00","0.0","0.0","50","34"
"USW00094846","2001-03-24","0.00","0.0","0.0","36","21"
"USW00094846","2001-03-25","0.00","0.0","0.0","25","19"
"USW00094846","2001-03-26","0.00","0.0","0.0","33","16"
"USW00094846","2001-03-27","0.00","0.0","0.0","39","24"
