#YY,MM,DD,hh,mm,WDIR,WSPD,ATMP
2017,1,1,0,0,262,10.1,0.1
2017,1,1,1,0,270,7.1,-0.3
2017,1,1,2,0,5,1.3,-0.7
2017,1,1,3,0,210,3.2,-1.1
2017,1,1,4,0,264,3.5,-1.6
2017,1,1,5,0,277,4.2,-2.2
2017,1,1,6,0,234,2.3,-2.6
2017,1,1,7,0,264,2.6,-2.9
2017,1,1,8,0,203,2.9,-3.2
2017,1,1,9,0,204,7.6,-3.3
2017,1,1,10,0,231,6.5,-3.6
2017,1,1,11,0,248,5.0,-4.2
2017,1,1,12,0,202,6.0,-4.3
2017,1,1,13,0,224,7.0,-4.3
2017,1,1,14,0,256,5.3,-3.1
2017,1,1,15,0,230,3.2,-1.2
2017,1,1,16,0,115,4.3,-0.3
2017,1,1,17,0,178,9.5,2.1
2017,1,1,18,0,213,5.3,3.2
2017,1,1,19,0,191,10.6,3.7
2017,1,1,20,0,208,7.8,4.2
2017,1,1,21,0,96,3.5,1.3
2017,1,1,22,0,159,4.3,1.1
2017,1,1,23,0,152,3.1,1.2
2017,1,2,0,0,156,3.8,1.1
2017,1,2,1,0,91,4.8,1.3
2017,1,2,2,0,110,2.8,1.2
2017,1,2,3,0,108,4.0,1.5
2017,1,2,4,0,288,1.0,0.8
2017,1,2,5,0,77,1.9,1.2
2017,1,2,6,0,112,4.1,1.6
2017,1,2,7,0,168,1.1,1.4
2017,1,2,8,0,75,1.9,1.3
2017,1,2,9,0,38,2.9,1.6
2017,1,2,10,0,96,3.9,2.3
2017,1,2,11,0,94,2.5,1.9
2017,1,2,12,0,117,3.4,2.0
2017,1,2,13,0,108,3.7,1.4
2017,1,2,14,0,111,1.8,1.7
2017,1,2,15,0,124,5.7,1.9
2017,1,2,16,0,143,7.5,1.9
2017,1,2,17,0,105,3.2,1.5
2017,1,2,18,0,106,1.5,2.0
2017,1,2,19,0,37,1.8,2.8
2017,1,2,20,0,200,0.9,2.6
2017,1,2,21,0,94,3.0,3.0
2017,1,2,22,0,50,7.3,2.8
2017,1,2,23,0,15,2.3,2.9
2017,1,3,0,0,98,5.1,2.8
2017,1,3,1,0,88,3.4,2.6
2017,1,3,2,0,75,2.6,3.0
2017,1,3,3,0,118,1.8,2.9
2017,1,3,4,0,247,0.7,3.3
2017,1,3,5,0,352,3.1,2.3
2017,1,3,6,0,351,2.3,3.2
2017,1,3,7,0,350,1.9,3.6
2017,1,3,8,0,345,3.3,2.5
2017,1,3,9,0,339,4.0,3.1
2017,1,3,10,0,2,3.2,3.1
2017,1,3,11,0,350,2.0,3.8
2017,1,3,12,0,344,6.5,3.8
2017,1,3,13,0,343,7.6,4.1
2017,1,3,14,0,338,7.1,3.4
2017,1,3,15,0,356,5.7,3.6
2017,1,3,16,0,330,9.3,4.0
2017,1,3,17,0,315,5.9,4.3
2017,1,3,18,0,324,6.2,4.0
2017,1,3,19,0,318,10.2,3.7
2017,1,3,20,0,316,8.5,3.7
2017,1,3,21,0,273,5.9,3.7
2017,1,3,22,0,263,8.6,3.1
2017,1,3,23,0,277,13.0,2.4
2017,1,4,0,0,319,6.5,2.2
2017,1,4,1,0,291,3.8,1.7
2017,1,4,2,0,273,13.6,0.4
2017,1,4,3,0,283,8.0,-1.6
2017,1,4,4,0,268,16.6,-3.9
2017,1,4,5,0,304,5.7,-5.8
2017,1,4,6,0,292,6.7,-7.4
2017,1,4,7,0,283,14.1,-8.8
2017,1,4,8,0,275,12.3,-9.9
2017,1,4,9,0,297,13.4,-10.7
2017,1,4,10,0,289,13.7,-11.1
2017,1,4,11,0,255,12.9,-11.4
2017,1,4,12,0,251,8.0,-12.0
2017,1,4,13,0,271,15.5,-12.0
2017,1,4,14,0,275,11.1,-11.9
2017,1,4,15,0,269,15.9,-10.8
2017,1,4,16,0,269,14.2,-10.3
2017,1,4,17,0,289,13.1,-9.5
2017,1,4,18,0,201,11.3,-8.8
2017,1,4,19,0,281,9.5,-8.1
2017,1,4,20,0,280,13.9,-8.0
2017,1,4,21,0,265,11.0,-8.1
2017,1,4,22,0,275,8.7,-8.7
2017,1,4,23,0,258,14.4,-9.6
2017,1,5,0,0,256,7.5,-10.4
2017,1,5,1,0,250,9.6,-11.1
2017,1,5,2,0,288,15.6,-11.4
2017,1,5,3,0,275,9.9,-11.7
2017,1,5,4,0,284,13.2,-12.6
2017,1,5,5,0,289,9.2,-13.1
2017,1,5,6,0,266,4.9,-13.8
2017,1,5,7,0,280,10.3,-14.0
2017,1,5,8,0,291,12.1,-14.1
2017,1,5,9,0,260,14.3,-14.2
2017,1,5,10,0,262,11.6,-14.1
2017,1,5,11,0,328,7.5,-13.9
2017,1,5,12,0,280,10.6,-13.9
2017,1,5,13,0,288,11.8,-13.8
2017,1,5,14,0,300,8.1,-13.3
2017,1,5,15,0,294,10.0,-12.6
2017,1,5,16,0,280,3.6,-12.1
2017,1,5,17,0,250,9.5,-11.7
2017,1,5,18,0,248,5.8,-11.8
2017,1,5,19,0,278,3.6,-11.1
2017,1,5,20,0,275,10.9,-11.2
2017,1,5,21,0,267,13.0,-11.4
2017,1,5,22,0,267,6.8,-11.5
2017,1,5,23,0,284,6.1,-12.1
2017,1,6,0,0,305,11.2,-12.7
2017,1,6,1,0,267,9.7,-13.3
2017,1,6,2,0,309,8.2,-14.0
2017,1,6,3,0,296,6.9,-14.5
2017,1,6,4,0,285,12.1,-14.9
2017,1,6,5,0,327,7.2,-15.4
2017,1,6,6,0,299,8.2,-16.0
2017,1,6,7,0,236,7.0,-16.3
2017,1,6,8,0,296,6.6,-16.6
2017,1,6,9,0,299,9.1,-16.9
2017,1,6,10,0,251,5.7,-17.2
2017,1,6,11,0,283,6.6,-17.5
2017,1,6,12,0,291,5.2,-17.5
2017,1,6,13,0,279,10.3,-17.4
2017,1,6,14,0,256,10.5,-16.9
2017,1,6,15,0,277,11.7,-15.9
2017,1,6,16,0,258,8.9,-14.6
2017,1,6,17,0,296,5.6,-14.4
2017,1,6,18,0,236,7.7,-14.0
2017,1,6,19,0,290,6.9,-13.7
2017,1,6,20,0,252,6.6,-13.6
2017,1,6,21,0,292,8.4,-13.7
2017,1,6,22,0,257,6.8,-13.9
2017,1,6,23,0,295,8.5,-14.1
2017,1,7,0,0,279,6.3,-14.9
2017,1,7,1,0,299,7.5,-15.4
2017,1,7,2,0,268,7.8,-15.7
2017,1,7,3,0,309,6.7,-16.1
2017,1,7,4,0,257,8.7,-16.1
2017,1,7,5,0,250,5.4,-16.2
2017,1,7,6,0,269,6.6,-16.2
2017,1,7,7,0,302,4.6,-16.1
2017,1,7,8,0,280,9.9,-16.3
2017,1,7,9,0,278,7.4,-16.3
2017,1,7,10,0,258,3.8,-16.2
2017,1,7,11,0,257,5.3,-16.3
2017,1,7,12,0,292,1.9,-16.1
2017,1,7,13,0,266,4.8,-15.2
2017,1,7,14,0,255,7.4,-13.9
2017,1,7,15,0,277,10.6,-12.7
2017,1,7,16,0,272,7.9,-11.1
2017,1,7,17,0,284,8.3,-9.8
2017,1,7,18,0,262,9.4,-9.0
2017,1,7,19,0,274,10.3,-8.5
2017,1,7,20,0,286,5.9,-8.4
2017,1,7,21,0,266,7.9,-8.5
2017,1,7,22,0,307,9.8,-9.2
2017,1,7,23,0,276,10.0,-9.8
2017,1,8,0,0,302,7.1,-10.4
2017,1,8,1,0,283,6.9,-10.9
2017,1,8,2,0,318,9.2,-11.8
2017,1,8,3,0,321,8.3,-12.5
2017,1,8,4,0,288,15.8,-13.2
2017,1,8,5,0,310,8.4,-13.8
2017,1,8,6,0,294,8.5,-14.1
2017,1,8,7,0,310,11.9,-14.3
2017,1,8,8,0,311,11.0,-14.6
2017,1,8,9,0,269,4.3,-14.8
2017,1,8,10,0,301,5.3,-15.1
2017,1,8,11,0,302,8.1,-15.4
2017,1,8,12,0,290,7.2,-15.5
2017,1,8,13,0,292,5.2,-15.4
2017,1,8,14,0,265,7.9,-14.4
2017,1,8,15,0,225,2.9,-12.8
2017,1,8,16,0,140,1.8,-10.7
2017,1,8,17,0,226,7.8,-10.2
2017,1,8,18,0,203,2.6,-8.9
2017,1,8,19,0,229,5.4,-8.6
2017,1,8,20,0,197,10.0,-7.9
2017,1,8,21,0,170,6.3,-7.9
2017,1,8,22,0,185,5.6,-8.3
2017,1,8,23,0,184,6.2,-9.0
2017,1,9,0,0,182,9.4,-9.4
2017,1,9,1,0,198,13.2,-9.2
2017,1,9,2,0,192,14.7,-9.0
2017,1,9,3,0,203,14.4,-8.6
2017,1,9,4,0,195,9.8,-7.9
2017,1,9,5,0,200,14.8,-7.2
2017,1,9,6,0,189,17.5,-6.9
2017,1,9,7,0,207,6.8,-6.2
2017,1,9,8,0,178,12.0,-5.9
2017,1,9,9,0,215,8.0,-5.5
2017,1,9,10,0,207,6.1,-5.1
2017,1,9,11,0,207,6.8,-5.3
2017,1,9,12,0,202,8.4,-5.5
2017,1,9,13,0,207,8.2,-5.3
2017,1,9,14,0,223,10.0,-4.8
2017,1,9,15,0,217,11.1,-3.7
2017,1,9,16,0,219,3.8,-3.1
2017,1,9,17,0,239,3.4,-2.6
2017,1,9,18,0,203,9.4,-2.6
2017,1,9,19,0,178,9.2,-2.2
2017,1,9,20,0,158,4.3,-2.0
2017,1,9,21,0,161,4.8,-1.8
2017,1,9,22,0,177,6.5,-2.2
2017,1,9,23,0,179,5.5,-2.5
2017,1,10,0,0,147,10.0,-2.1
2017,1,10,1,0,154,11.5,-1.6
2017,1,10,2,0,157,8.2,-0.7
2017,1,10,3,0,169,10.9,0.2
2017,1,10,4,0,171,7.0,0.0
2017,1,10,5,0,180,8.5,1.2
2017,1,10,6,0,203,13.7,1.9
2017,1,10,7,0,221,5.6,2.6
2017,1,10,8,0,177,15.9,2.9
2017,1,10,9,0,173,9.1,3.3
2017,1,10,10,0,198,10.3,2.5
2017,1,10,11,0,166,7.2,3.5
2017,1,10,12,0,178,12.3,4.6
2017,1,10,13,0,183,18.4,5.3
2017,1,10,14,0,191,18.4,5.7
2017,1,10,15,0,183,26.1,6.4
2017,1,10,16,0,200,16.4,7.8
2017,1,10,17,0,193,21.2,8.9
2017,1,10,18,0,190,23.9,9.5
2017,1,10,19,0,185,21.2,10.2
2017,1,10,20,0,226,21.4,10.9
2017,1,10,21,0,266,13.8,7.8
2017,1,10,22,0,289,19.7,4.6
2017,1,10,23,0,256,15.7,2.5
2017,1,11,0,0,265,34.4,0.8
2017,1,11,1,0,256,14.9,-0.4
2017,1,11,2,0,269,15.9,-1.5
2017,1,11,3,0,286,9.7,-2.6
2017,1,11,4,0,269,14.1,-3.1
2017,1,11,5,0,225,20.3,-3.0
2017,1,11,6,0,228,5.3,-3.2
2017,1,11,7,0,240,6.8,-3.1
2017,1,11,8,0,235,12.1,-2.9
2017,1,11,9,0,241,8.3,-2.7
2017,1,11,10,0,200,10.8,-2.5
2017,1,11,11,0,216,5.6,-2.3
2017,1,11,12,0,220,4.6,-1.6
2017,1,11,13,0,161,7.0,-0.4
2017,1,11,14,0,169,12.3,0.9
2017,1,11,15,0,188,6.6,2.1
2017,1,11,16,0,166,7.0,3.5
2017,1,11,17,0,208,10.4,5.8
2017,1,11,18,0,209,10.8,5.9
2017,1,11,19,0,202,14.9,6.1
2017,1,11,20,0,158,7.2,6.8
2017,1,11,21,0,298,6.5,7.3
2017,1,11,22,0,347,17.4,3.5
2017,1,11,23,0,343,13.5,1.6
2017,1,12,0,0,355,12.5,1.6
2017,1,12,1,0,349,15.7,1.1
2017,1,12,2,0,347,20.4,0.5
2017,1,12,3,0,351,19.1,-0.3
2017,1,12,4,0,356,19.2,-0.8
2017,1,12,5,0,345,15.3,-2.6
2017,1,12,6,0,354,14.1,-2.1
2017,1,12,7,0,345,17.9,-2.4
2017,1,12,8,0,339,14.8,-3.4
2017,1,12,9,0,351,14.4,-3.8
2017,1,12,10,0,340,23.7,-3.5
2017,1,12,11,0,343,21.2,-3.3
2017,1,12,12,0,339,14.5,-3.5
2017,1,12,13,0,314,6.5,-4.9
2017,1,12,14,0,292,9.1,-5.3
2017,1,12,15,0,299,7.5,-5.4
2017,1,12,16,0,328,3.4,-4.9
2017,1,12,17,0,289,10.2,-4.8
2017,1,12,18,0,307,7.6,-4.4
2017,1,12,19,0,297,7.9,-4.3
2017,1,12,20,0,289,6.7,-3.5
2017,1,12,21,0,271,5.5,-3.6
2017,1,12,22,0,265,3.7,-4.0
2017,1,12,23,0,261,8.1,-3.9
2017,1,13,0,0,275,10.8,-3.8
2017,1,13,1,0,268,15.8,-4.3
2017,1,13,2,0,309,7.7,-4.7
2017,1,13,3,0,287,9.1,-5.0
2017,1,13,4,0,228,2.9,-5.6
2017,1,13,5,0,333,7.2,-6.4
2017,1,13,6,0,307,8.9,-6.7
2017,1,13,7,0,311,8.7,-7.0
2017,1,13,8,0,321,6.5,-7.1
2017,1,13,9,0,326,11.4,-7.3
2017,1,13,10,0,332,9.1,-7.4
2017,1,13,11,0,346,9.1,-7.1
2017,1,13,12,0,338,10.5,-7.1
2017,1,13,13,0,350,10.8,-6.9
2017,1,13,14,0,324,10.9,-7.0
2017,1,13,15,0,343,11.2,-6.5
2017,1,13,16,0,324,11.1,-6.6
2017,1,13,17,0,335,9.9,-6.1
2017,1,13,18,0,340,11.0,-5.1
2017,1,13,19,0,14,11.1,-4.3
2017,1,13,20,0,344,11.4,-4.3
2017,1,13,21,0,34,10.9,-3.4
2017,1,13,22,0,47,6.5,-2.9
2017,1,13,23,0,79,9.7,-2.4
2017,1,14,0,0,76,10.3,-2.3
2017,1,14,1,0,65,9.3,-2.3
2017,1,14,2,0,92,8.3,-2.1
2017,1,14,3,0,109,5.9,-2.1
2017,1,14,4,0,117,4.4,-2.2
2017,1,14,5,0,122,5.9,-2.1
2017,1,14,6,0,120,6.9,-1.9
2017,1,14,7,0,102,5.6,-1.7
2017,1,14,8,0,92,7.4,-1.5
2017,1,14,9,0,118,8.0,-1.5
2017,1,14,10,0,110,3.5,-1.6
2017,1,14,11,0,114,1.4,-1.5
2017,1,14,12,0,123,4.3,-1.6
2017,1,14,13,0,148,2.7,-1.7
2017,1,14,14,0,145,3.2,-1.4
2017,1,14,15,0,264,2.9,-0.6
2017,1,14,16,0,297,3.4,-0.5
2017,1,14,17,0,282,1.7,-0.2
2017,1,14,18,0,25,5.7,-0.7
2017,1,14,19,0,2,7.2,-0.7
2017,1,14,20,0,3,4.5,-0.7
2017,1,14,21,0,16,3.1,-0.6
2017,1,14,22,0,12,3.5,-0.8
2017,1,14,23,0,268,1.0,-1.1
2017,1,15,0,0,293,1.0,-0.9
2017,1,15,1,0,305,3.2,-0.4
2017,1,15,2,0,272,2.6,-1.1
2017,1,15,3,0,307,3.9,-1.6
2017,1,15,4,0,274,3.6,-1.6
2017,1,15,5,0,276,3.7,-1.9
2017,1,15,6,0,230,2.2,-2.5
2017,1,15,7,0,271,3.3,-2.9
2017,1,15,8,0,260,2.1,-3.3
2017,1,15,9,0,268,4.5,-3.5
2017,1,15,10,0,285,4.2,-3.9
2017,1,15,11,0,279,2.7,-4.1
2017,1,15,12,0,266,2.2,-4.1
2017,1,15,13,0,255,2.8,-3.8
2017,1,15,14,0,261,2.2,-2.9
2017,1,15,15,0,245,2.8,-2.0
2017,1,15,16,0,81,2.8,-2.2
2017,1,15,17,0,83,2.8,-1.7
2017,1,15,18,0,117,4.5,-1.2
2017,1,15,19,0,123,4.0,-0.8
2017,1,15,20,0,135,4.8,-0.7
2017,1,15,21,0,140,6.2,-0.9
2017,1,15,22,0,125,2.4,-0.4
2017,1,15,23,0,146,4.4,-0.2
2017,1,16,0,0,172,3.7,0.1
2017,1,16,1,0,129,2.7,0.3
2017,1,16,2,0,110,3.2,0.1
2017,1,16,3,0,124,4.6,-0.2
2017,1,16,4,0,169,4.0,0.0
2017,1,16,5,0,130,2.0,-0.1
2017,1,16,6,0,139,4.6,0.0
2017,1,16,7,0,142,3.9,0.0
2017,1,16,8,0,136,4.6,0.0
2017,1,16,9,0,149,4.0,0.0
2017,1,16,10,0,71,2.8,0.0
2017,1,16,11,0,69,3.2,0.0
2017,1,16,12,0,38,1.0,0.3
2017,1,16,13,0,37,0.8,0.4
2017,1,16,14,0,118,4.0,0.4
2017,1,16,15,0,119,5.9,0.5
2017,1,16,16,0,137,9.1,0.3
2017,1,16,17,0,114,7.8,0.4
2017,1,16,18,0,113,6.8,0.5
2017,1,16,19,0,106,6.0,0.8
2017,1,16,20,0,124,6.1,1.1
2017,1,16,21,0,101,5.3,1.1
2017,1,16,22,0,305,2.4,1.5
2017,1,16,23,0,79,3.9,1.5
2017,1,17,0,0,94,5.9,1.4
2017,1,17,1,0,90,5.9,1.7
2017,1,17,2,0,71,3.4,1.8
2017,1,17,3,0,8,3.8,1.1
2017,1,17,4,0,63,7.2,2.2
2017,1,17,5,0,52,4.1,1.8
2017,1,17,6,0,76,7.2,2.2
2017,1,17,7,0,323,5.8,3.6
2017,1,17,8,0,44,1.2,3.7
2017,1,17,9,0,263,6.7,5.0
2017,1,17,10,0,276,6.1,4.7
2017,1,17,11,0,274,5.0,4.0
2017,1,17,12,0,292,7.5,3.6
2017,1,17,13,0,271,9.6,3.5
2017,1,17,14,0,267,9.4,3.4
2017,1,17,15,0,249,8.5,3.5
2017,1,17,16,0,270,6.2,4.1
2017,1,17,17,0,295,10.6,4.3
2017,1,17,18,0,258,4.6,4.3
2017,1,17,19,0,250,3.2,4.3
2017,1,17,20,0,263,5.9,4.2
2017,1,17,21,0,267,5.6,3.7
2017,1,17,22,0,252,7.6,3.3
2017,1,17,23,0,255,8.8,2.9
2017,1,18,0,0,261,5.7,2.7
2017,1,18,1,0,254,3.0,2.5
2017,1,18,2,0,228,3.7,2.4
2017,1,18,3,0,284,7.3,2.5
2017,1,18,4,0,269,10.7,2.4
2017,1,18,5,0,271,15.0,2.3
2017,1,18,6,0,264,9.6,2.2
2017,1,18,7,0,228,3.8,2.3
2017,1,18,8,0,252,5.5,2.2
2017,1,18,9,0,272,3.5,2.1
2017,1,18,10,0,261,11.4,1.9
2017,1,18,11,0,238,5.3,1.9
2017,1,18,12,0,257,9.3,2.2
2017,1,18,13,0,249,8.6,1.9
2017,1,18,14,0,286,3.9,1.6
2017,1,18,15,0,219,8.1,1.6
2017,1,18,16,0,235,5.0,1.6
2017,1,18,17,0,204,10.2,1.7
2017,1,18,18,0,227,9.7,1.6
2017,1,18,19,0,219,13.1,2.5
2017,1,18,20,0,236,5.1,3.2
2017,1,18,21,0,196,7.6,3.0
2017,1,18,22,0,236,4.2,2.6
2017,1,18,23,0,235,7.5,2.7
2017,1,19,0,0,217,12.7,2.4
2017,1,19,1,0,209,11.0,2.6
2017,1,19,2,0,199,12.7,2.2
2017,1,19,3,0,235,8.5,2.1
2017,1,19,4,0,204,6.2,1.7
2017,1,19,5,0,223,6.5,1.7
2017,1,19,6,0,217,9.4,1.8
2017,1,19,7,0,234,6.5,1.8
2017,1,19,8,0,211,4.4,1.8
2017,1,19,9,0,208,9.9,1.5
2017,1,19,10,0,219,6.0,1.7
2017,1,19,11,0,169,3.5,1.8
2017,1,19,12,0,213,5.5,2.1
2017,1,19,13,0,198,7.3,2.3
2017,1,19,14,0,178,5.2,2.9
2017,1,19,15,0,147,7.6,1.5
2017,1,19,16,0,142,8.0,1.4
2017,1,19,17,0,145,6.8,1.5
2017,1,19,18,0,145,7.3,1.7
2017,1,19,19,0,135,9.2,1.8
2017,1,19,20,0,113,3.1,1.4
2017,1,19,21,0,350,0.7,1.9
2017,1,19,22,0,135,4.2,2.1
2017,1,19,23,0,101,3.9,2.0
2017,1,20,0,0,133,5.7,2.2
2017,1,20,1,0,117,3.8,2.0
2017,1,20,2,0,158,3.0,2.0
2017,1,20,3,0,105,4.0,2.3
2017,1,20,4,0,72,5.5,2.0
2017,1,20,5,0,104,6.4,2.4
2017,1,20,6,0,70,6.4,2.2
2017,1,20,7,0,49,5.3,2.4
2017,1,20,8,0,48,7.0,2.7
2017,1,20,9,0,21,7.4,2.5
2017,1,20,10,0,52,5.1,2.7
2017,1,20,11,0,46,4.9,2.5
2017,1,20,12,0,63,6.1,2.5
2017,1,20,13,0,83,3.3,2.2
2017,1,20,14,0,305,0.6,3.1
2017,1,20,15,0,46,1.9,3.4
2017,1,20,16,0,87,2.7,3.4
2017,1,20,17,0,168,1.1,3.3
2017,1,20,18,0,62,2.1,2.2
2017,1,20,19,0,75,3.1,2.4
2017,1,20,20,0,127,3.1,2.0
2017,1,20,21,0,132,1.0,1.9
2017,1,20,22,0,140,4.0,2.3
2017,1,20,23,0,130,3.3,2.3
2017,1,21,0,0,145,4.1,2.3
2017,1,21,1,0,138,3.0,2.9
2017,1,21,2,0,137,3.3,2.8
2017,1,21,3,0,133,4.0,3.2
2017,1,21,4,0,141,3.4,4.1
2017,1,21,5,0,183,1.8,4.1
2017,1,21,6,0,168,3.2,6.1
2017,1,21,7,0,159,8.8,5.5
2017,1,21,8,0,152,6.0,5.9
2017,1,21,9,0,145,4.5,5.0
2017,1,21,10,0,158,3.4,5.9
2017,1,21,11,0,152,9.5,7.9
2017,1,21,12,0,158,5.1,6.2
2017,1,21,13,0,126,8.8,6.5
2017,1,21,14,0,141,10.1,5.7
2017,1,21,15,0,157,5.7,5.4
2017,1,21,16,0,221,8.1,11.1
2017,1,21,17,0,183,6.5,14.2
2017,1,21,18,0,218,7.2,14.9
2017,1,21,19,0,196,11.5,15.4
2017,1,21,20,0,194,11.8,15.4
2017,1,21,21,0,212,16.7,14.8
2017,1,21,22,0,199,4.8,14.0
2017,1,21,23,0,223,2.0,12.8
2017,1,22,0,0,207,2.1,11.9
2017,1,22,1,0,227,2.3,11.3
2017,1,22,2,0,258,2.7,10.4
2017,1,22,3,0,250,2.9,9.1
2017,1,22,4,0,291,4.4,8.1
2017,1,22,5,0,308,7.9,5.2
2017,1,22,6,0,285,2.5,5.5
2017,1,22,7,0,338,1.3,5.6
2017,1,22,8,0,27,2.8,4.5
2017,1,22,9,0,104,1.2,3.4
2017,1,22,10,0,115,2.1,3.5
2017,1,22,11,0,129,1.2,3.5
2017,1,22,12,0,89,0.4,3.8
2017,1,22,13,0,352,1.6,3.9
2017,1,22,14,0,5,4.8,4.0
2017,1,22,15,0,55,2.5,3.9
2017,1,22,16,0,101,2.5,3.7
2017,1,22,17,0,87,2.3,4.7
2017,1,22,18,0,347,2.3,3.8
2017,1,22,19,0,0,4.9,3.9
2017,1,22,20,0,340,7.0,3.3
2017,1,22,21,0,338,8.7,3.2
2017,1,22,22,0,344,6.2,3.3
2017,1,22,23,0,356,6.8,3.0
2017,1,23,0,0,343,8.0,2.8
2017,1,23,1,0,349,6.9,1.8
2017,1,23,2,0,345,8.7,1.9
2017,1,23,3,0,348,7.5,2.7
2017,1,23,4,0,342,12.0,2.3
2017,1,23,5,0,340,11.8,2.5
2017,1,23,6,0,328,11.1,2.8
2017,1,23,7,0,329,11.7,2.8
2017,1,23,8,0,325,10.8,3.0
2017,1,23,9,0,332,10.2,3.3
2017,1,23,10,0,347,8.7,3.3
2017,1,23,11,0,337,12.8,3.0
2017,1,23,12,0,354,8.0,3.1
2017,1,23,13,0,350,7.9,2.8
2017,1,23,14,0,352,8.5,2.2
2017,1,23,15,0,347,5.1,3.0
2017,1,23,16,0,339,10.8,3.2
2017,1,23,17,0,351,8.1,2.7
2017,1,23,18,0,350,7.6,2.2
2017,1,23,19,0,350,11.6,2.9
2017,1,23,20,0,358,8.0,3.3
2017,1,23,21,0,349,4.5,3.5
2017,1,23,22,0,357,6.4,3.5
2017,1,23,23,0,353,5.0,3.7
2017,1,24,0,0,346,4.4,3.9
2017,1,24,1,0,321,9.9,4.8
2017,1,24,2,0,320,6.5,4.4
2017,1,24,3,0,310,5.8,4.2
2017,1,24,4,0,282,6.0,4.3
2017,1,24,5,0,298,5.7,4.0
2017,1,24,6,0,255,3.0,3.9
2017,1,24,7,0,291,2.6,3.8
2017,1,24,8,0,326,3.8,3.6
2017,1,24,9,0,307,8.9,3.2
2017,1,24,10,0,323,3.6,3.1
2017,1,24,11,0,296,4.8,2.9
2017,1,24,12,0,260,4.5,2.7
2017,1,24,13,0,280,6.2,2.4
2017,1,24,14,0,268,5.7,2.4
2017,1,24,15,0,276,6.6,2.1
2017,1,24,16,0,250,5.8,2.1
2017,1,24,17,0,352,4.6,1.9
2017,1,24,18,0,303,4.7,2.2
2017,1,24,19,0,40,2.2,2.5
2017,1,24,20,0,124,2.0,1.4
2017,1,24,21,0,74,4.4,1.3
2017,1,24,22,0,114,2.5,1.3
2017,1,24,23,0,85,5.1,1.3
2017,1,25,0,0,91,4.0,1.5
2017,1,25,1,0,97,6.1,1.7
2017,1,25,2,0,125,8.9,1.8
2017,1,25,3,0,95,4.3,1.7
2017,1,25,4,0,99,5.3,1.7
2017,1,25,5,0,109,4.6,1.7
2017,1,25,6,0,94,6.4,1.7
2017,1,25,7,0,92,9.4,1.9
2017,1,25,8,0,110,4.2,2.1
2017,1,25,9,0,97,7.1,2.2
2017,1,25,10,0,103,6.7,2.2
2017,1,25,11,0,110,6.6,2.1
2017,1,25,12,0,107,7.7,2.1
2017,1,25,13,0,95,4.2,2.2
2017,1,25,14,0,154,10.5,2.7
2017,1,25,15,0,140,7.8,3.1
2017,1,25,16,0,205,8.7,6.1
2017,1,25,17,0,235,6.3,6.2
2017,1,25,18,0,246,6.4,5.1
2017,1,25,19,0,234,4.4,4.0
2017,1,25,20,0,249,15.1,4.1
2017,1,25,21,0,244,7.6,4.1
2017,1,25,22,0,262,11.9,3.8
2017,1,25,23,0,222,3.6,3.3
2017,1,26,0,0,241,5.7,3.2
2017,1,26,1,0,261,9.7,2.8
2017,1,26,2,0,217,9.3,2.2
2017,1,26,3,0,274,8.3,1.9
2017,1,26,4,0,312,7.4,1.5
2017,1,26,5,0,292,3.6,1.3
2017,1,26,6,0,305,8.4,1.4
2017,1,26,7,0,303,11.2,1.5
2017,1,26,8,0,307,10.1,1.2
2017,1,26,9,0,295,5.8,0.6
2017,1,26,10,0,299,11.1,0.4
2017,1,26,11,0,288,8.0,0.3
2017,1,26,12,0,307,5.3,0.1
2017,1,26,13,0,294,14.8,0.0
2017,1,26,14,0,285,12.7,0.0
2017,1,26,15,0,278,5.0,0.2
2017,1,26,16,0,276,3.9,0.5
2017,1,26,17,0,278,12.2,0.4
2017,1,26,18,0,285,12.7,0.8
2017,1,26,19,0,269,21.2,1.0
2017,1,26,20,0,272,13.5,1.1
2017,1,26,21,0,270,5.7,1.1
2017,1,26,22,0,258,6.4,1.1
2017,1,26,23,0,286,13.0,1.0
2017,1,27,0,0,264,9.3,0.7
2017,1,27,1,0,283,8.5,0.4
2017,1,27,2,0,279,13.1,0.3
2017,1,27,3,0,254,7.8,0.0
2017,1,27,4,0,322,7.0,0.0
2017,1,27,5,0,312,9.7,-0.2
2017,1,27,6,0,278,6.8,-0.5
2017,1,27,7,0,263,8.6,-1.3
2017,1,27,8,0,280,10.0,-2.0
2017,1,27,9,0,283,8.9,-2.5
2017,1,27,10,0,296,7.3,-2.1
2017,1,27,11,0,289,4.7,-1.8
2017,1,27,12,0,259,8.6,-1.8
2017,1,27,13,0,292,9.1,-2.0
2017,1,27,14,0,227,5.7,-2.3
2017,1,27,15,0,248,8.0,-2.7
2017,1,27,16,0,273,9.8,-3.4
2017,1,27,17,0,250,5.3,-4.1
2017,1,27,18,0,282,13.6,-3.5
2017,1,27,19,0,270,9.9,-3.2
2017,1,27,20,0,260,11.9,-3.0
2017,1,27,21,0,267,10.2,-3.0
2017,1,27,22,0,266,7.2,-3.1
2017,1,27,23,0,270,13.6,-3.3
2017,1,28,0,0,271,11.9,-3.4
2017,1,28,1,0,256,4.5,-3.1
2017,1,28,2,0,256,4.2,-2.6
