#YY,MM,DD,hh,mm,WDIR,WSPD,ATMP
2015,9,21,1,0,84,1.6,16.8
2015,9,21,2,0,135,3.9,17.2
2015,9,21,3,0,64,1.7,17.3
2015,9,21,4,0,111,3.1,17.2
2015,9,21,5,0,121,4.8,17.2
2015,9,21,6,0,129,6.1,17.6
2015,9,21,7,0,150,2.5,16.5
2015,9,21,8,0,194,1.6,16.3
2015,9,21,9,0,157,3.7,15.8
2015,9,21,10,0,160,3.4,15.6
2015,9,21,11,0,190,2.9,15.4
2015,9,21,12,0,190,2.0,16.1
2015,9,21,13,0,141,5.2,17.0
2015,9,21,14,0,133,4.3,16.9
2015,9,21,15,0,133,3.0,17.4
2015,9,21,16,0,170,1.9,18.1
2015,9,21,17,0,118,5.0,18.3
2015,9,21,18,0,128,6.9,18.4
2015,9,21,19,0,167,2.1,19.1
2015,9,21,20,0,154,2.1,19.4
2015,9,21,21,0,139,1.1,18.7
2015,9,21,22,0,105,1.8,18.7
2015,9,21,23,0,101,1.0,17.2
2015,9,22,0,0,107,2.1,16.8
2015,9,22,1,0,105,1.6,16.8
2015,9,22,2,0,142,4.0,17.0
2015,9,22,3,0,140,3.5,16.8
2015,9,22,4,0,141,3.3,17.2
2015,9,22,5,0,163,2.6,17.2
2015,9,22,6,0,148,3.6,17.0
2015,9,22,7,0,146,3.2,16.9
2015,9,22,8,0,168,4.7,16.8
2015,9,22,9,0,187,3.5,16.4
2015,9,22,10,0,216,6.3,16.4
2015,9,22,11,0,187,6.3,16.4
2015,9,22,12,0,188,2.0,17.0
2015,9,22,13,0,213,4.5,19.0
2015,9,22,14,0,186,3.7,20.9
2015,9,22,15,0,119,6.3,18.9
2015,9,22,17,0,132,4.0,19.7
2015,9,22,19,0,113,3.0,20.6
2015,9,22,20,0,116,4.8,20.6
2015,9,22,21,0,60,2.6,20.6
2015,9,22,22,0,128,3.5,20.0
2015,9,22,23,0,152,3.0,19.5
2015,9,23,0,0,168,1.1,19.4
2015,9,23,1,0,178,2.6,19.1
2015,9,23,2,0,99,0.7,19.1
2015,9,23,4,0,162,1.8,18.8
2015,9,23,5,0,146,1.3,18.5
2015,9,23,6,0,146,2.2,18.3
2015,9,23,7,0,188,1.9,18.1
2015,9,23,8,0,47,0.5,17.6
2015,9,23,9,0,180,1.8,17.6
2015,9,23,10,0,276,1.7,17.6
2015,9,23,11,0,348,3.0,16.1
2015,9,23,12,0,72,0.8,18.6
2015,9,23,13,0,68,1.6,18.4
2015,9,23,14,0,111,1.0,19.3
2015,9,23,15,0,171,1.3,20.0
2015,9,23,16,0,91,1.4,19.4
2015,9,23,17,0,61,2.6,19.9
2015,9,23,19,0,22,2.1,20.2
2015,9,23,22,0,27,4.6,19.2
2015,9,23,23,0,6,3.3,18.7
2015,9,24,0,0,323,1.4,18.4
2015,9,24,1,0,21,1.2,18.5
2015,9,24,2,0,71,3.5,19.4
2015,9,24,3,0,63,3.7,19.0
2015,9,24,4,0,104,1.0,18.7
2015,9,24,5,0,145,3.6,18.8
2015,9,24,6,0,147,6.5,19.2
2015,9,24,7,0,153,2.8,18.5
2015,9,24,8,0,149,2.0,17.8
2015,9,24,9,0,103,1.1,17.3
2015,9,24,10,0,86,0.8,17.2
2015,9,24,11,0,130,2.5,17.8
2015,9,24,12,0,134,0.6,18.2
2015,9,24,14,0,323,0.7,19.5
2015,9,24,15,0,94,1.7,19.8
2015,9,24,16,0,131,3.8,19.2
2015,9,24,17,0,134,0.9,20.5
2015,9,24,18,0,59,3.9,19.1
2015,9,24,19,0,36,3.9,19.7
2015,9,24,20,0,8,6.9,19.0
2015,9,24,23,0,345,2.7,18.4
2015,9,25,0,0,328,3.9,19.2
2015,9,25,1,0,325,4.3,19.1
2015,9,25,2,0,320,2.2,19.6
2015,9,25,4,0,307,3.0,18.7
2015,9,25,5,0,55,4.5,20.0
2015,9,25,6,0,54,3.1,19.2
2015,9,25,7,0,83,2.1,18.7
2015,9,25,8,0,80,1.6,17.8
2015,9,25,9,0,67,3.2,18.5
2015,9,25,10,0,55,4.4,18.5
2015,9,25,11,0,68,2.9,18.6
2015,9,25,12,0,37,3.1,18.4
2015,9,25,13,0,40,3.9,18.9
2015,9,25,14,0,56,5.9,18.8
2015,9,25,15,0,5,6.9,18.7
2015,9,25,16,0,1,8.1,18.6
2015,9,25,17,0,13,10.8,18.6
2015,9,25,18,0,4,9.8,18.4
2015,9,25,19,0,1,8.7,18.3
2015,9,25,20,0,357,6.8,18.5
2015,9,25,21,0,357,5.8,18.3
2015,9,25,22,0,352,8.7,17.8
2015,9,25,23,0,332,7.4,17.7
2015,9,26,0,0,356,6.5,17.8
2015,9,26,1,0,357,6.3,18.5
2015,9,26,2,0,45,4.7,19.5
2015,9,26,3,0,63,8.3,19.9
2015,9,26,4,0,74,3.7,19.6
2015,9,26,5,0,116,2.1,19.3
2015,9,26,6,0,99,1.7,18.9
2015,9,26,7,0,113,6.0,18.7
2015,9,26,8,0,135,3.9,18.2
2015,9,26,9,0,110,5.0,17.8
2015,9,26,10,0,113,3.8,17.5
2015,9,26,11,0,94,3.4,17.6
2015,9,26,12,0,104,1.6,18.1
2015,9,26,13,0,133,4.0,18.7
2015,9,26,14,0,103,2.0,19.3
2015,9,26,15,0,105,3.1,19.4
2015,9,26,16,0,99,1.6,20.0
2015,9,26,18,0,60,6.7,19.6
2015,9,26,19,0,57,9.7,19.6
2015,9,26,20,0,34,6.2,19.9
2015,9,26,22,0,38,6.5,19.5
2015,9,26,23,0,59,6.5,19.5
2015,9,27,0,0,101,1.9,19.7
2015,9,27,1,0,113,2.7,19.6
2015,9,27,2,0,106,3.6,19.9
2015,9,27,3,0,132,3.9,19.7
2015,9,27,4,0,129,5.5,19.6
2015,9,27,5,0,139,8.9,19.2
2015,9,27,6,0,141,6.8,19.2
2015,9,27,7,0,139,7.7,18.9
2015,9,27,8,0,151,5.0,18.9
2015,9,27,9,0,140,9.5,19.0
2015,9,27,10,0,158,5.5,18.8
2015,9,27,11,0,183,5.5,19.2
2015,9,27,12,0,178,4.4,19.2
2015,9,27,13,0,151,3.8,19.3
2015,9,27,14,0,192,4.4,19.6
2015,9,27,15,0,205,3.1,19.7
2015,9,27,16,0,138,6.8,19.1
2015,9,27,17,0,134,6.0,19.4
2015,9,27,18,0,132,6.8,19.4
2015,9,27,19,0,129,7.6,19.9
2015,9,27,20,0,124,3.7,19.4
2015,9,27,21,0,146,3.7,19.9
2015,9,27,22,0,143,3.5,19.7
2015,9,27,23,0,174,1.2,19.2
2015,9,28,0,0,139,2.4,19.2
2015,9,28,1,0,132,4.9,19.7
2015,9,28,2,0,126,2.1,19.1
2015,9,28,3,0,144,4.9,19.4
2015,9,28,4,0,163,4.7,19.7
2015,9,28,5,0,189,4.6,21.2
2015,9,28,6,0,209,6.5,21.4
2015,9,28,7,0,206,7.1,21.0
2015,9,28,8,0,212,4.1,20.5
2015,9,28,9,0,210,4.8,20.5
2015,9,28,10,0,215,6.6,20.3
2015,9,28,11,0,192,2.9,20.3
2015,9,28,12,0,210,4.3,20.3
2015,9,28,13,0,212,5.5,20.4
2015,9,28,14,0,213,4.2,21.4
2015,9,28,15,0,230,4.0,22.5
2015,9,28,16,0,83,1.0,21.0
2015,9,28,17,0,132,5.3,21.0
2015,9,28,20,0,138,4.8,22.0
2015,9,28,21,0,143,5.5,21.0
2015,9,28,22,0,136,4.4,20.6
2015,9,28,23,0,133,3.4,20.4
2015,9,29,0,0,117,2.9,20.4
2015,9,29,1,0,117,0.5,22.2
2015,9,29,2,0,148,1.0,21.7
2015,9,29,3,0,132,2.5,21.3
2015,9,29,4,0,209,1.7,22.3
2015,9,29,5,0,204,1.9,22.4
2015,9,29,6,0,199,2.2,22.2
2015,9,29,7,0,260,1.2,21.3
2015,9,29,8,0,213,2.5,20.8
2015,9,29,9,0,350,9.5,20.5
2015,9,29,10,0,346,14.1,17.6
2015,9,29,12,0,339,15.9,16.2
2015,9,29,14,0,352,14.1,15.4
2015,9,29,15,0,1,11.7,15.0
2015,9,29,16,0,31,9.1,16.3
2015,9,29,17,0,13,11.0,16.9
2015,9,29,18,0,4,14.4,16.7
2015,9,29,20,0,999,99.0,16.6
2015,9,29,21,0,999,99.0,16.3
2015,9,29,22,0,999,99.0,15.7
2015,9,30,0,0,999,99.0,15.2
2015,9,30,1,0,999,99.0,15.0
2015,9,30,2,0,15,14.0,15.2
2015,9,30,3,0,13,14.5,15.3
2015,9,30,4,0,31,13.9,14.9
2015,9,30,5,0,20,12.3,14.4
2015,9,30,6,0,30,12.1,14.1
2015,9,30,7,0,21,8.4,14.0
2015,9,30,8,0,33,8.4,13.7
2015,9,30,9,0,23,11.4,13.5
2015,9,30,10,0,43,8.0,13.6
2015,9,30,11,0,19,7.8,13.8
2015,9,30,12,0,33,7.3,14.1
2015,9,30,13,0,50,8.8,14.3
2015,9,30,14,0,55,7.1,14.2
2015,9,30,15,0,13,6.3,14.1
2015,9,30,16,0,43,6.8,14.0
2015,9,30,17,0,12,11.6,13.9
2015,9,30,19,0,29,8.7,14.0
2015,9,30,20,0,23,9.1,14.0
2015,9,30,21,0,14,12.0,14.0
2015,9,30,22,0,25,9.2,14.1
2015,9,30,23,0,19,8.3,14.2
2015,10,1,0,0,11,6.8,14.7
2015,10,1,1,0,30,5.8,15.2
2015,10,1,2,0,60,13.9,15.3
2015,10,1,3,0,76,11.9,14.0
2015,10,1,4,0,80,11.9,13.3
2015,10,1,5,0,72,14.1,12.9
2015,10,1,6,0,65,14.2,12.8
2015,10,1,7,0,60,18.1,12.8
2015,10,1,8,0,60,13.6,13.0
2015,10,1,9,0,63,15.5,13.0
2015,10,1,10,0,51,16.8,12.9
2015,10,1,11,0,67,13.0,12.8
2015,10,1,12,0,59,16.2,12.8
2015,10,2,12,0,58,23.4,12.3
2015,10,2,13,0,36,12.5,12.1
2015,10,2,14,0,52,10.5,11.9
2015,10,2,15,0,52,17.6,12.0
2015,10,2,16,0,46,13.6,12.3
2015,10,2,17,0,43,16.1,12.7
2015,10,2,18,0,44,10.9,13.4
2015,10,2,19,0,50,7.6,14.3
2015,10,2,20,0,43,9.6,14.8
2015,10,2,21,0,46,9.7,15.2
2015,10,2,22,0,50,14.4,15.0
2015,10,2,23,0,52,11.4,14.9
2015,10,3,0,0,56,17.9,14.2
2015,10,3,1,0,60,27.8,13.2
2015,10,3,2,0,63,25.6,12.2
2015,10,3,3,0,71,15.2,11.9
2015,10,3,4,0,65,18.8,11.5
2015,10,3,5,0,70,15.2,11.4
2015,10,3,6,0,66,17.5,11.2
2015,10,3,7,0,66,16.8,11.3
2015,10,3,8,0,74,15.2,11.2
2015,10,3,9,0,58,24.6,10.9
2015,10,3,10,0,55,21.7,10.6
2015,10,3,11,0,58,26.0,10.5
2015,10,3,12,0,58,22.9,10.7
2015,10,3,13,0,64,22.5,10.6
2015,10,3,15,0,65,14.3,10.6
2015,10,3,16,0,60,17.5,10.8
2015,10,3,17,0,55,14.5,10.8
2015,10,3,18,0,46,11.2,11.1
2015,10,3,19,0,31,6.7,10.4
2015,10,3,20,0,50,15.8,10.2
2015,10,3,21,0,64,24.9,10.0
2015,10,3,22,0,48,24.3,9.5
2015,10,3,23,0,58,22.6,10.1
2015,10,4,0,0,57,23.9,10.0
2015,10,4,1,0,83,14.8,10.2
2015,10,4,2,0,72,16.0,10.1
2015,10,4,3,0,70,13.9,9.9
2015,10,4,4,0,65,14.9,9.9
2015,10,4,5,0,60,13.6,9.9
2015,10,4,6,0,66,12.1,10.1
2015,10,4,7,0,86,9.0,10.1
2015,10,4,8,0,72,8.7,10.2
2015,10,4,9,0,72,7.7,10.3
2015,10,4,10,0,57,9.2,10.5
2015,10,4,11,0,54,8.7,10.6
2015,10,4,12,0,61,11.4,11.0
2015,10,4,13,0,67,11.2,11.1
2015,10,4,14,0,53,3.8,11.4
2015,10,4,15,0,35,7.6,11.6
2015,10,4,16,0,54,6.2,12.0
2015,10,4,17,0,34,2.8,12.3
2015,10,4,18,0,34,6.0,12.6
2015,10,4,19,0,40,5.1,12.8
2015,10,4,20,0,39,2.6,13.1
2015,10,4,22,0,16,8.7,13.3
2015,10,4,23,0,28,8.5,13.6
2015,10,5,0,0,21,5.0,13.9
2015,10,5,1,0,54,11.0,14.0
2015,10,5,2,0,58,9.9,13.8
2015,10,5,3,0,55,8.4,13.7
2015,10,5,4,0,58,9.2,13.5
2015,10,5,5,0,80,6.1,13.5
2015,10,5,6,0,66,2.1,13.5
2015,10,5,7,0,59,4.0,13.5
2015,10,5,8,0,34,2.1,13.4
2015,10,5,9,0,56,2.3,13.3
2015,10,5,10,0,10,1.4,13.2
2015,10,5,11,0,77,2.3,13.2
2015,10,5,12,0,49,4.5,13.2
2015,10,5,13,0,50,3.8,13.3
2015,10,5,14,0,63,5.1,13.5
2015,10,5,15,0,65,5.1,13.7
2015,10,5,16,0,46,4.2,14.0
2015,10,5,17,0,52,3.1,14.1
2015,10,5,18,0,53,5.5,14.1
2015,10,5,19,0,42,2.4,14.0
2015,10,5,20,0,29,3.2,14.2
2015,10,5,21,0,5,4.1,14.1
2015,10,5,22,0,32,1.7,14.1
2015,10,5,23,0,6,3.7,14.1
2015,10,6,1,0,42,2.4,14.0
2015,10,6,2,0,28,1.2,13.9
2015,10,6,3,0,9,4.3,14.0
2015,10,6,4,0,36,5.3,14.0
2015,10,6,5,0,26,2.1,14.0
2015,10,6,6,0,14,3.7,14.0
2015,10,6,7,0,49,1.1,14.1
2015,10,6,8,0,12,4.8,13.9
2015,10,6,9,0,0,3.4,13.8
2015,10,6,10,0,341,8.5,13.8
2015,10,6,11,0,342,2.8,13.8
2015,10,6,12,0,352,5.6,14.1
2015,10,6,13,0,351,3.7,14.1
2015,10,6,14,0,345,4.1,14.4
2015,10,6,15,0,355,6.2,14.8
2015,10,6,16,0,359,2.5,14.8
2015,10,6,17,0,1,5.9,15.0
2015,10,6,18,0,358,1.1,15.7
2015,10,6,19,0,119,4.4,16.1
2015,10,6,20,0,170,1.2,16.7
2015,10,6,21,0,112,4.7,15.7
2015,10,6,22,0,138,3.4,15.1
2015,10,6,23,0,147,4.3,14.6
2015,10,7,0,0,157,2.7,14.6
2015,10,7,1,0,162,1.7,14.4
2015,10,7,2,0,188,2.2,15.4
2015,10,7,3,0,200,5.1,15.4
2015,10,7,4,0,213,4.6,15.3
2015,10,7,5,0,221,5.8,15.4
2015,10,7,6,0,252,4.1,15.4
2015,10,7,7,0,220,6.5,15.3
2015,10,7,8,0,242,5.4,15.2
2015,10,7,9,0,229,8.1,15.0
2015,10,7,10,0,240,4.3,14.9
2015,10,7,11,0,255,4.1,14.9
2015,10,7,12,0,254,4.6,15.6
2015,10,7,13,0,268,1.1,17.3
2015,10,7,14,0,349,6.7,16.6
2015,10,7,15,0,358,4.8,15.9
2015,10,7,16,0,336,6.1,15.6
2015,10,7,17,0,11,5.7,15.7
2015,10,7,18,0,342,4.9,15.4
2015,10,7,19,0,19,6.5,15.2
2015,10,7,20,0,60,5.9,15.6
2015,10,7,21,0,49,6.8,15.1
2015,10,7,22,0,40,7.4,14.8
2015,10,7,23,0,49,9.2,14.6
2015,10,8,0,0,52,6.3,14.4
2015,10,8,1,0,62,8.0,14.3
2015,10,8,2,0,59,9.3,14.3
2015,10,8,3,0,67,5.0,14.5
2015,10,8,4,0,64,4.9,14.6
2015,10,8,5,0,105,2.7,13.8
2015,10,8,6,0,121,1.8,13.7
2015,10,8,7,0,118,2.0,13.7
2015,10,8,8,0,142,2.7,14.0
2015,10,8,9,0,149,3.1,13.9
2015,10,8,10,0,165,2.0,13.9
2015,10,8,11,0,200,2.3,14.0
2015,10,8,12,0,181,5.0,15.7
2015,10,8,13,0,210,7.5,16.6
2015,10,8,14,0,159,1.5,19.1
2015,10,8,15,0,188,8.0,21.1
2015,10,8,16,0,240,4.3,22.7
2015,10,8,17,0,229,9.4,23.9
2015,10,8,19,0,210,6.1,24.6
2015,10,8,20,0,197,7.9,24.5
2015,10,8,21,0,231,10.9,24.0
2015,10,8,22,0,222,9.1,23.9
2015,10,8,23,0,198,7.8,23.5
2015,10,9,0,0,212,4.8,23.3
2015,10,9,1,0,219,9.2,20.5
2015,10,9,2,0,245,2.3,19.5
2015,10,9,3,0,224,2.0,18.9
2015,10,9,5,0,330,8.1,16.8
2015,10,9,6,0,354,10.3,15.7
2015,10,9,7,0,355,8.0,15.3
2015,10,9,8,0,358,5.6,15.2
2015,10,9,9,0,356,7.2,15.0
2015,10,9,10,0,353,12.3,14.7
2015,10,9,11,0,357,10.1,13.6
2015,10,9,12,0,335,10.9,12.8
2015,10,9,13,0,322,11.5,12.7
2015,10,9,14,0,353,7.0,12.9
2015,10,9,15,0,322,13.8,13.0
2015,10,9,16,0,348,7.9,13.2
2015,10,9,17,0,357,8.4,13.6
2015,10,9,18,0,344,7.8,13.9
2015,10,9,19,0,2,14.4,13.9
2015,10,9,20,0,3,12.6,14.0
2015,10,9,21,0,16,9.9,13.8
2015,10,9,22,0,8,12.8,13.7
2015,10,9,23,0,23,7.9,13.6
2015,10,10,0,0,35,7.0,13.6
2015,10,10,1,0,34,4.2,13.4
2015,10,10,2,0,54,5.3,13.5
2015,10,10,3,0,36,6.1,13.6
2015,10,10,4,0,51,7.0,13.6
2015,10,10,5,0,63,5.8,13.6
2015,10,10,6,0,73,1.9,13.2
2015,10,10,7,0,152,1.0,12.8
2015,10,10,8,0,172,1.6,11.8
2015,10,10,9,0,265,4.3,10.0
2015,10,10,10,0,255,2.3,9.4
2015,10,10,11,0,249,2.9,9.1
2015,10,10,12,0,218,2.7,10.2
2015,10,10,13,0,249,2.9,11.4
2015,10,10,14,0,155,5.3,13.6
2015,10,10,15,0,210,7.2,14.1
2015,10,10,16,0,232,6.7,15.1
2015,10,10,17,0,213,8.2,16.3
2015,10,10,18,0,264,4.5,17.1
2015,10,10,19,0,241,9.1,17.8
2015,10,10,21,0,197,6.0,18.1
2015,10,10,22,0,194,2.9,17.5
2015,10,10,23,0,202,5.3,16.8
2015,10,11,0,0,199,7.7,16.2
2015,10,11,1,0,187,3.9,15.6
2015,10,11,2,0,207,5.6,14.8
2015,10,11,3,0,210,10.2,14.6
2015,10,11,4,0,216,3.4,14.3
2015,10,11,5,0,202,3.2,14.2
2015,10,11,6,0,254,9.3,13.7
2015,10,11,7,0,221,8.3,13.7
2015,10,11,8,0,208,7.5,13.5
2015,10,11,9,0,171,5.6,12.7
2015,10,11,10,0,213,4.4,12.5
2015,10,11,11,0,209,7.6,12.5
2015,10,11,12,0,195,8.9,12.8
2015,10,11,13,0,207,6.3,14.1
2015,10,11,14,0,213,10.8,16.7
2015,10,11,15,0,209,7.6,19.3
2015,10,11,16,0,222,10.3,21.1
2015,10,11,17,0,219,6.3,22.5
2015,10,11,18,0,214,17.4,24.1
2015,10,11,19,0,201,9.0,25.0
2015,10,11,22,0,201,5.9,24.4
2015,10,12,0,0,208,9.5,22.6
2015,10,12,1,0,209,12.7,21.8
2015,10,12,3,0,191,16.3,19.8
2015,10,12,4,0,231,5.9,19.2
2015,10,12,5,0,230,5.8,18.8
2015,10,12,6,0,210,13.9,18.3
2015,10,12,7,0,206,11.9,17.7
2015,10,12,8,0,215,13.1,17.4
2015,10,12,9,0,194,5.1,17.4
2015,10,12,10,0,212,11.3,17.3
2015,10,12,11,0,244,9.5,17.1
2015,10,12,12,0,211,8.7,17.3
2015,10,12,13,0,227,11.2,18.5
2015,10,12,14,0,240,2.0,19.5
2015,10,12,15,0,284,7.0,20.8
2015,10,12,16,0,276,7.8,20.5
2015,10,12,17,0,314,7.5,20.6
2015,10,12,18,0,223,4.1,21.4
2015,10,12,19,0,207,4.8,22.6
2015,10,12,20,0,264,5.9,23.3
2015,10,12,22,0,276,12.4,21.4
2015,10,12,23,0,257,13.5,19.2
2015,10,13,0,0,287,11.2,18.1
2015,10,13,1,0,269,7.8,17.0
2015,10,13,2,0,292,5.4,16.1
2015,10,13,3,0,296,10.1,14.3
2015,10,13,4,0,321,8.2,13.8
2015,10,13,5,0,311,9.9,12.3
2015,10,13,6,0,271,8.1,11.5
2015,10,13,7,0,292,7.9,10.7
2015,10,13,8,0,291,6.7,10.6
2015,10,13,9,0,265,7.1,10.5
2015,10,13,10,0,287,10.6,10.7
2015,10,13,11,0,287,5.5,10.4
2015,10,13,12,0,264,6.2,10.7
2015,10,13,13,0,289,9.5,11.3
2015,10,13,14,0,288,10.2,11.2
2015,10,13,15,0,302,9.3,11.2
2015,10,13,16,0,348,5.3,11.6
2015,10,13,17,0,301,6.8,11.8
2015,10,13,19,0,275,6.3,14.5
2015,10,13,20,0,313,7.3,15.4
2015,10,13,21,0,321,3.6,15.7
2015,10,13,23,0,214,0.8,14.7
2015,10,14,0,0,147,1.9,13.8
2015,10,14,1,0,120,1.0,13.0
2015,10,14,2,0,284,3.9,12.8
2015,10,14,3,0,278,4.5,12.4
2015,10,14,4,0,285,7.3,11.4
2015,10,14,5,0,285,6.4,10.5
2015,10,14,6,0,278,5.2,9.8
2015,10,14,7,0,286,7.0,9.2
2015,10,14,8,0,304,5.1,8.9
2015,10,14,9,0,315,9.4,8.5
2015,10,14,10,0,281,4.8,8.0
2015,10,14,11,0,271,5.6,7.2
2015,10,14,12,0,282,4.0,7.5
2015,10,14,13,0,289,9.8,8.5
2015,10,14,14,0,334,8.8,10.4
2015,10,14,15,0,11,10.2,10.8
2015,10,14,16,0,13,8.1,11.1
2015,10,14,17,0,72,3.0,11.5
2015,10,14,18,0,91,3.5,12.3
2015,10,14,19,0,107,3.4,13.0
2015,10,14,20,0,83,3.0,13.3
2015,10,14,22,0,247,3.2,16.1
2015,10,14,23,0,225,3.3,15.4
2015,10,15,0,0,224,2.8,14.6
2015,10,15,1,0,231,3.8,14.0
2015,10,15,2,0,225,4.2,13.4
2015,10,15,3,0,198,3.2,13.0
2015,10,15,5,0,208,1.4,11.9
2015,10,15,6,0,246,2.7,11.9
2015,10,15,7,0,234,6.8,11.7
2015,10,15,8,0,210,4.8,11.1
2015,10,15,9,0,220,4.0,10.9
2015,10,15,10,0,239,8.0,10.8
2015,10,15,11,0,219,3.4,10.6
2015,10,15,12,0,213,1.8,11.1
2015,10,15,14,0,211,4.3,13.6
2015,10,15,15,0,242,6.5,14.4
2015,10,15,16,0,223,6.4,16.2
2015,10,15,18,0,219,4.6,17.3
2015,10,15,19,0,186,5.1,19.6
2015,10,15,20,0,289,8.1,19.8
2015,10,15,21,0,288,13.9,19.9
2015,10,15,23,0,290,10.4,16.0
2015,10,16,0,0,335,6.0,14.5
2015,10,16,1,0,328,12.6,13.5
2015,10,16,2,0,296,4.7,12.8
2015,10,16,3,0,315,1.9,12.1
2015,10,16,4,0,287,5.8,10.5
2015,10,16,5,0,252,6.1,10.0
2015,10,16,6,0,255,6.8,9.2
2015,10,16,7,0,266,4.7,8.6
2015,10,16,8,0,259,4.0,8.3
2015,10,16,9,0,285,6.6,8.1
2015,10,16,10,0,269,5.2,7.9
2015,10,16,11,0,310,10.0,7.3
2015,10,16,12,0,342,9.0,7.3
2015,10,16,13,0,338,7.2,8.5
2015,10,16,14,0,1,3.9,9.1
2015,10,16,15,0,294,6.5,9.7
2015,10,16,16,0,332,8.4,9.8
2015,10,16,17,0,333,12.0,10.3
2015,10,16,18,0,188,3.2,11.5
2015,10,16,19,0,323,12.5,11.1
2015,10,16,20,0,298,8.9,11.4
2015,10,16,21,0,304,7.0,10.9
2015,10,16,22,0,317,4.3,10.1
2015,10,16,23,0,307,5.1,9.4
2015,10,17,0,0,330,8.0,8.7
2015,10,17,1,0,332,9.6,7.9
2015,10,17,2,0,315,5.3,7.4
2015,10,17,3,0,302,6.2,6.6
2015,10,17,4,0,329,9.3,5.8
2015,10,17,5,0,297,6.8,5.2
2015,10,17,6,0,297,6.1,4.4
2015,10,17,7,0,286,11.3,3.6
2015,10,17,8,0,267,7.0,3.1
2015,10,17,9,0,293,9.7,3.1
2015,10,17,10,0,327,10.1,3.4
2015,10,17,11,0,310,10.1,3.3
2015,10,17,12,0,324,8.7,2.7
2015,10,17,13,0,313,12.7,3.8
2015,10,17,14,0,333,10.7,5.6
2015,10,17,15,0,313,11.5,6.3
2015,10,17,16,0,64,3.1,7.0
2015,10,17,17,0,356,1.5,7.8
2015,10,17,18,0,314,2.4,9.1
2015,10,17,19,0,289,11.0,9.8
2015,10,17,20,0,280,11.5,10.6
2015,10,17,21,0,293,4.2,10.7
2015,10,17,22,0,286,6.8,10.3
2015,10,18,0,0,293,3.8,9.0
2015,10,18,1,0,261,3.6,8.4
2015,10,18,3,0,273,3.6,7.2
2015,10,18,4,0,271,3.4,6.6
2015,10,18,5,0,271,3.1,6.1
2015,10,18,7,0,255,4.6,5.3
2015,10,18,8,0,264,4.7,4.7
2015,10,18,9,0,258,7.1,4.4
2015,10,18,10,0,261,5.9,4.6
2015,10,18,11,0,284,5.6,4.1
2015,10,18,12,0,277,7.1,4.7
2015,10,18,13,0,265,4.4,6.7
2015,10,18,14,0,302,4.0,9.6
2015,10,18,15,0,0,3.4,11.1
2015,10,18,16,0,66,3.2,10.9
2015,10,18,17,0,54,4.6,11.3
2015,10,18,18,0,82,3.7,11.0
2015,10,18,19,0,65,3.3,11.2
2015,10,18,20,0,131,3.7,11.7
2015,10,18,21,0,112,5.5,11.4
2015,10,18,23,0,142,6.3,11.6
2015,10,19,0,0,155,7.5,11.7
2015,10,19,1,0,191,3.8,11.9
2015,10,19,2,0,213,6.1,11.7
2015,10,19,3,0,199,9.2,11.0
2015,10,19,4,0,182,7.1,10.5
2015,10,19,5,0,204,10.6,10.5
2015,10,19,6,0,181,11.4,10.1
2015,10,19,7,0,216,6.2,10.3
2015,10,19,8,0,212,15.2,10.4
2015,10,19,10,0,226,12.5,10.1
2015,10,19,11,0,199,16.6,10.2
2015,10,19,12,0,220,11.4,10.8
2015,10,19,13,0,204,15.0,11.9
2015,10,19,14,0,220,10.5,13.3
2015,10,19,15,0,211,9.3,15.8
2015,10,19,16,0,200,10.7,17.6
2015,10,19,18,0,267,7.4,21.0
2015,10,19,19,0,191,14.4,21.4
2015,10,19,20,0,213,17.7,22.5
2015,10,19,21,0,228,11.5,22.1
2015,10,19,22,0,220,8.7,21.7
2015,10,19,23,0,190,99.0,20.8
2015,10,20,0,0,185,13.2,19.8
2015,10,20,1,0,185,10.5,18.9
2015,10,20,2,0,206,8.7,18.4
2015,10,20,3,0,194,14.1,17.9
2015,10,20,4,0,214,16.3,17.3
2015,10,20,5,0,213,13.9,16.8
2015,10,20,6,0,208,8.3,16.4
2015,10,20,7,0,210,9.3,15.7
2015,10,20,8,0,201,10.5,15.3
2015,10,20,9,0,202,13.6,15.0
2015,10,20,10,0,219,11.2,14.9
2015,10,20,11,0,200,10.2,14.3
2015,10,20,12,0,214,13.0,14.2
2015,10,20,13,0,202,10.8,14.1
2015,10,20,14,0,299,3.1,15.6
2015,10,20,15,0,211,11.6,17.3
2015,10,20,16,0,218,9.0,18.5
2015,10,20,17,0,189,3.5,17.1
2015,10,20,18,0,110,1.9,20.4
2015,10,20,19,0,76,3.8,16.2
2015,10,20,20,0,345,2.2,16.6
2015,10,20,21,0,212,8.5,23.3
2015,10,20,22,0,202,2.5,23.0
2015,10,20,23,0,291,1.2,17.2
2015,10,21,0,0,190,4.9,21.1
2015,10,21,2,0,221,4.5,19.6
2015,10,21,3,0,180,4.4,14.5
2015,10,21,4,0,255,2.5,14.2
2015,10,21,5,0,210,7.6,15.8
2015,10,21,6,0,162,12.2,16.7
2015,10,21,7,0,184,7.3,16.1
2015,10,21,8,0,182,10.3,15.7
2015,10,21,9,0,205,11.3,15.6
2015,10,21,10,0,222,7.7,15.3
2015,10,21,11,0,217,11.4,15.5
2015,10,21,12,0,216,9.1,15.5
