#YY,MM,DD,hh,mm,WDIR,WSPD,ATMP
2018,1,1,0,0,318,13.5,-14.2
2018,1,1,1,0,314,10.6,-15
2018,1,1,2,0,312,11.6,-15.7
2018,1,1,3,0,304,10.2,-16.5
2018,1,1,4,0,296,5.8,-17.4
2018,1,1,5,0,299,7.5,-18.2
2018,1,1,6,0,286,13.1,-19
2018,1,1,7,0,297,7.4,-19.7
2018,1,1,8,0,311,8.1,-20.3
2018,1,1,9,0,252,8.4,-20.8
2018,1,1,10,0,286,15.1,-21.1
2018,1,1,11,0,289,8.7,-21.3
2018,1,1,12,0,249,4,-21.7
2018,1,1,13,0,267,11.1,-21.7
2018,1,1,14,0,272,10.7,-21.2
2018,1,1,15,0,248,10.5,-20.2
2018,1,1,16,0,270,4.5,-19.2
2018,1,1,17,0,264,10.4,-18.2
2018,1,1,18,0,261,10,-17.3
2018,1,1,19,0,281,9.7,-17
2018,1,1,20,0,230,4.4,-16.3
2018,1,1,21,0,268,12.7,-17
2018,1,1,22,0,259,9.5,-17.7
2018,1,1,23,0,269,11,-18.7
2018,1,2,0,0,275,14.5,-19
2018,1,2,1,0,252,8.2,-19
2018,1,2,2,0,277,10.2,-19.5
2018,1,2,3,0,284,10.6,-19.8
2018,1,2,4,0,265,11,-19.9
2018,1,2,5,0,268,9.3,-20.1
2018,1,2,6,0,273,10.3,-20.1
2018,1,2,7,0,265,11.9,-20.2
2018,1,2,8,0,259,4.8,-20.2
2018,1,2,9,0,250,3.9,-20.4
2018,1,2,10,0,228,7.8,-20.8
2018,1,2,11,0,249,6.6,-20.8
2018,1,2,12,0,233,9.3,-21
2018,1,2,13,0,248,9.4,-20.8
2018,1,2,14,0,214,7,-19.3
2018,1,2,15,0,214,10.9,-17.7
2018,1,2,16,0,249,9,-15.5
2018,1,2,17,0,225,11.5,-15.1
2018,1,2,18,0,216,5.1,-13.4
2018,1,2,19,0,257,7.7,-12.8
2018,1,2,20,0,238,20.4,-13.1
2018,1,2,21,0,197,16.7,-14.1
2018,1,2,22,0,229,9.9,-15.3
2018,1,2,23,0,222,13.3,-15.6
2018,1,3,0,0,213,12,-16.4
2018,1,3,1,0,207,9.3,-16.5
2018,1,3,2,0,201,9.5,-15.2
2018,1,3,3,0,239,7.6,-14.6
2018,1,3,4,0,213,5.2,-13.6
2018,1,3,5,0,213,11.7,-12.7
2018,1,3,6,0,211,11.4,-11.7
2018,1,3,7,0,248,10.7,-10.9
2018,1,3,8,0,260,13.3,-10.5
2018,1,3,9,0,218,17.6,-10.6
2018,1,3,10,0,275,3.7,-10.4
2018,1,3,11,0,232,4.5,-10.2
2018,1,3,12,0,265,4.9,-9.8
2018,1,3,13,0,274,7.7,-9.8
2018,1,3,14,0,279,8.3,-9.4
2018,1,3,15,0,266,9,-9.4
2018,1,3,16,0,319,9.1,-8.9
2018,1,3,17,0,310,6.8,-8.7
2018,1,3,18,0,316,7.2,-8.8
2018,1,3,19,0,293,11,-9
2018,1,3,20,0,308,13.5,-9
2018,1,3,21,0,321,4.8,-9.5
2018,1,3,22,0,305,7.9,-10.1
2018,1,3,23,0,300,9.5,-10.5
2018,1,4,0,0,315,3.5,-11.1
2018,1,4,1,0,280,12,-11.4
2018,1,4,2,0,325,10.5,-11.5
2018,1,4,3,0,290,16.4,-11.7
2018,1,4,4,0,314,14.6,-12.8
2018,1,4,5,0,293,11.5,-13.5
2018,1,4,6,0,328,12,-14.5
2018,1,4,7,0,303,14,-15
2018,1,4,8,0,292,12.6,-15.4
2018,1,4,9,0,302,13.4,-15.8
2018,1,4,10,0,318,12.1,-16.3
2018,1,4,11,0,276,7.2,-16.9
2018,1,4,12,0,250,7,-16.9
2018,1,4,13,0,292,5.3,-17.1
2018,1,4,14,0,291,12.5,-15.5
2018,1,4,15,0,339,17,-14
2018,1,4,16,0,283,10.2,-12.8
2018,1,4,17,0,304,5.6,-12.3
2018,1,4,18,0,316,5.4,-12
2018,1,4,19,0,320,6.4,-11.1
2018,1,4,20,0,340,10.7,-11.5
2018,1,4,21,0,309,8.6,-12
2018,1,4,22,0,326,7.7,-12.6
2018,1,4,23,0,316,5.8,-13.3
2018,1,5,0,0,290,13.8,-14
2018,1,5,1,0,314,14.4,-14.5
2018,1,5,2,0,265,12.2,-14.4
2018,1,5,3,0,299,7.6,-14.7
2018,1,5,4,0,300,7.8,-15
2018,1,5,5,0,290,5.2,-15.3
2018,1,5,6,0,323,12.2,-15.6
2018,1,5,7,0,267,11.3,-16.1
2018,1,5,8,0,267,6.6,-16.7
2018,1,5,9,0,299,5.6,-16.8
2018,1,5,10,0,293,7.9,-17
2018,1,5,11,0,308,8.7,-17.1
2018,1,5,12,0,314,7.1,-17.5
2018,1,5,13,0,325,8,-17.2
2018,1,5,14,0,306,11.3,-15.9
2018,1,5,15,0,293,10.1,-14.7
2018,1,5,16,0,276,7.7,-13.6
2018,1,5,17,0,316,7.8,-13
2018,1,5,18,0,330,12,-12.1
2018,1,5,19,0,234,4.4,-12.5
2018,1,5,20,0,320,8.9,-12.2
2018,1,5,21,0,317,10.9,-12.4
2018,1,5,22,0,316,5,-12.9
2018,1,5,23,0,312,5.1,-13.4
2018,1,6,0,0,282,4.4,-13.8
2018,1,6,1,0,308,9.2,-14.5
2018,1,6,2,0,284,6.6,-14.7
2018,1,6,3,0,319,8,-14.8
2018,1,6,4,0,304,9.7,-15.1
2018,1,6,5,0,301,8.5,-15.4
2018,1,6,6,0,274,5.1,-15.7
2018,1,6,7,0,287,8.5,-15.9
2018,1,6,8,0,297,9.1,-16
2018,1,6,9,0,285,11,-16.7
2018,1,6,10,0,293,7.9,-17.2
2018,1,6,11,0,283,6.1,-17.3
2018,1,6,12,0,308,6.7,-17.4
2018,1,6,13,0,272,7.8,-17.2
2018,1,6,14,0,307,5.9,-15.1
2018,1,6,15,0,303,6.6,-13.6
2018,1,6,16,0,333,6.1,-12.1
2018,1,6,17,0,256,2.4,-9.7
2018,1,6,18,0,305,1.7,-9.6
2018,1,6,19,0,39,2.6,-10
2018,1,6,20,0,70,4.1,-9.7
2018,1,6,21,0,193,0.9,-9.4
2018,1,6,22,0,208,5.5,-9.5
2018,1,6,23,0,191,4.6,-9.4
2018,1,7,0,0,193,6.3,-9.8
2018,1,7,1,0,216,10,-10.9
2018,1,7,2,0,237,6.8,-11.9
2018,1,7,3,0,197,8.2,-12.4
2018,1,7,4,0,205,12.5,-12.9
2018,1,7,5,0,176,11.6,-12.3
2018,1,7,6,0,179,8.5,-12.2
2018,1,7,7,0,215,10.9,-11.5
2018,1,7,8,0,182,9.5,-10.6
2018,1,7,9,0,205,11.6,-9.5
2018,1,7,10,0,191,18.9,-9.3
2018,1,7,11,0,190,8.7,-9.3
2018,1,7,12,0,182,11.3,-8.1
2018,1,7,13,0,209,14.2,-7.8
2018,1,7,14,0,189,10.4,-7.1
2018,1,7,15,0,215,25.2,-5.9
2018,1,7,16,0,213,17.2,-5.3
2018,1,7,17,0,197,14,-4.5
2018,1,7,18,0,208,15.7,-3.6
2018,1,7,19,0,220,11.2,-2.9
2018,1,7,20,0,224,10.7,-2.4
2018,1,7,21,0,215,10.7,-1.9
2018,1,7,22,0,212,8.7,-1.4
2018,1,7,23,0,229,11.2,-0.8
2018,1,8,0,0,213,8.5,-0.2
2018,1,8,1,0,198,17.6,0.2
2018,1,8,2,0,208,11.9,0
2018,1,8,3,0,200,12.4,0.2
2018,1,8,4,0,239,5,0.2
2018,1,8,5,0,220,6,0.5
2018,1,8,6,0,191,12.2,0.6
2018,1,8,7,0,238,15.6,0.9
2018,1,8,8,0,216,3.8,0.9
2018,1,8,9,0,210,13.3,0.9
2018,1,8,10,0,274,10.6,1
2018,1,8,11,0,249,11.1,0.8
2018,1,8,12,0,272,7.5,1
2018,1,8,13,0,276,7.9,1.1
2018,1,8,14,0,262,8.8,1.1
2018,1,8,15,0,257,10.1,1.2
2018,1,8,16,0,222,5.2,2.2
2018,1,8,17,0,280,10,2.6
2018,1,8,18,0,266,12.8,2.6
2018,1,8,19,0,226,5,3.1
2018,1,8,20,0,242,9.7,3.6
2018,1,8,21,0,225,6.3,3.4
2018,1,8,22,0,228,6.6,2.6
2018,1,8,23,0,234,5.7,1.9
2018,1,9,0,0,235,4,1.4
2018,1,9,1,0,262,4.8,1.1
2018,1,9,2,0,247,5.4,0.7
2018,1,9,3,0,286,8.8,0.9
2018,1,9,4,0,254,9.1,0.7
2018,1,9,5,0,235,3.4,0.6
2018,1,9,6,0,272,6.1,0.5
2018,1,9,7,0,243,5.2,0.1
2018,1,9,8,0,243,6,0
2018,1,9,9,0,226,5.6,-0.2
2018,1,9,10,0,237,3.9,-0.4
2018,1,9,11,0,242,7.7,-0.8
2018,1,9,12,0,230,5.9,-1.3
2018,1,9,13,0,222,4.9,-1.6
2018,1,9,14,0,212,4.6,-1
2018,1,9,15,0,213,3,-1
2018,1,9,16,0,189,3.3,0.2
2018,1,9,17,0,114,2.9,0
2018,1,9,18,0,137,9.5,-0.4
2018,1,9,19,0,144,10.3,-0.5
2018,1,9,20,0,155,9.7,-0.4
2018,1,9,21,0,138,12.4,-0.2
2018,1,9,22,0,137,9.8,-0.3
2018,1,9,23,0,139,16.4,-0.4
2018,1,10,0,0,150,6.6,-0.6
2018,1,10,1,0,146,7.8,-0.7
2018,1,10,2,0,145,10.3,-0.6
2018,1,10,3,0,152,12.3,-0.6
2018,1,10,4,0,161,6.1,-0.5
2018,1,10,5,0,163,11.8,0
2018,1,10,6,0,141,8,0.2
2018,1,10,7,0,140,16.1,0.2
2018,1,10,8,0,142,13,0.3
2018,1,10,9,0,142,8.2,0.7
2018,1,10,10,0,160,7.6,1.6
2018,1,10,11,0,178,7,3.2
2018,1,10,12,0,213,9.7,3.8
2018,1,10,13,0,187,8.2,4.2
2018,1,10,14,0,180,10.1,4.9
2018,1,10,15,0,195,10.3,5.6
2018,1,10,16,0,186,12.9,6.1
2018,1,10,17,0,203,12.4,6.5
2018,1,10,18,0,178,17.8,7.2
2018,1,10,19,0,200,20.6,7.8
2018,1,10,20,0,207,15.6,7.8
2018,1,10,21,0,173,8.7,8.9
2018,1,10,22,0,196,15.1,9.9
2018,1,10,23,0,206,20.7,11
2018,1,11,0,0,189,23.3,11.8
2018,1,11,1,0,202,17.6,12.2
2018,1,11,2,0,213,23.6,12.8
2018,1,11,3,0,204,17.7,13.1
2018,1,11,4,0,202,28.9,13.3
2018,1,11,5,0,199,20.6,13.5
2018,1,11,6,0,232,17.6,13.6
2018,1,11,7,0,209,16.3,13.8
2018,1,11,8,0,222,13.9,13.7
2018,1,11,9,0,190,11.9,14
2018,1,11,10,0,193,7.2,14.1
2018,1,11,11,0,188,11.4,14
2018,1,11,12,0,193,10.8,13.9
2018,1,11,13,0,205,17,13.9
2018,1,11,14,0,189,7.5,14.2
2018,1,11,15,0,196,16.4,14.4
2018,1,11,16,0,224,17.8,14.6
2018,1,11,17,0,214,14.9,14.2
2018,1,11,18,0,195,10.3,13.7
2018,1,11,19,0,180,9.1,13.5
2018,1,11,20,0,181,5.5,14.5
2018,1,11,21,0,209,7.6,15
2018,1,11,22,0,249,7,11.8
2018,1,11,23,0,249,15.9,6.9
2018,1,12,0,0,250,12.3,3.5
2018,1,12,1,0,274,13.1,1.2
2018,1,12,2,0,314,12.7,-1.6
2018,1,12,3,0,267,10.4,-2.8
2018,1,12,4,0,287,10.7,-3.8
2018,1,12,5,0,315,7.6,-4.8
2018,1,12,6,0,309,13.8,-5.1
2018,1,12,7,0,338,6.6,-5.5
2018,1,12,8,0,304,14.2,-5.8
2018,1,12,9,0,324,8.5,-5.6
2018,1,12,10,0,333,11.7,-5.1
2018,1,12,11,0,315,14.8,-4.9
2018,1,12,12,0,352,22,-4.5
2018,1,12,13,0,356,25.4,-5.6
2018,1,12,14,0,351,18.4,-5.4
2018,1,12,15,0,351,23.4,-5.2
2018,1,12,16,0,352,25.7,-5.5
2018,1,12,17,0,358,24.7,-5.6
2018,1,12,18,0,345,27.1,-5.8
2018,1,12,19,0,355,19.4,-5.8
2018,1,12,20,0,356,25.7,-5.4
2018,1,12,21,0,343,29.1,-5.1
2018,1,12,22,0,355,19.3,-5
2018,1,12,23,0,355,21.5,-5.1
2018,1,13,0,0,1,24.7,-5.2
2018,1,13,1,0,322,17.5,-7.5
2018,1,13,2,0,335,25,-8
2018,1,13,3,0,336,19.6,-8.4
2018,1,13,4,0,320,19.3,-8.8
2018,1,13,5,0,329,16.9,-9.3
2018,1,13,6,0,325,10.9,-9.6
2018,1,13,7,0,327,17.8,-10.4
2018,1,13,8,0,326,9.8,-11.3
2018,1,13,9,0,290,9.3,-12.3
2018,1,13,10,0,277,10.7,-13.1
2018,1,13,11,0,311,10.7,-13.5
2018,1,13,12,0,309,9.3,-14
2018,1,13,13,0,313,8.2,-14.3
2018,1,13,14,0,286,4.7,-13.6
2018,1,13,15,0,297,7.8,-12.3
2018,1,13,16,0,356,9.4,-12
2018,1,13,17,0,10,6.6,-11.5
2018,1,13,18,0,275,3.6,-10.6
2018,1,13,19,0,344,1.7,-10.5
2018,1,13,20,0,270,6.4,-9.9
2018,1,13,21,0,274,7.3,-10
2018,1,13,22,0,248,5.9,-10
2018,1,13,23,0,316,4.6,-10.3
2018,1,14,0,0,291,8.1,-10.8
2018,1,14,1,0,321,4.7,-11.1
2018,1,14,2,0,280,4.5,-11.6
2018,1,14,3,0,277,3.6,-12
2018,1,14,4,0,303,7,-12
2018,1,14,5,0,268,3.7,-12.2
2018,1,14,6,0,284,4.3,-12.6
2018,1,14,7,0,279,3.4,-12.8
2018,1,14,8,0,254,1.5,-12.6
2018,1,14,9,0,273,2.9,-12.9
2018,1,14,10,0,277,3.5,-12.8
2018,1,14,11,0,230,6.8,-12.7
2018,1,14,12,0,240,5.7,-12.4
2018,1,14,13,0,224,6.9,-12
2018,1,14,14,0,196,10.9,-11.5
2018,1,14,15,0,206,2,-10.3
2018,1,14,16,0,175,5.5,-9.6
2018,1,14,17,0,222,9.7,-9
2018,1,14,18,0,210,11.9,-7.8
2018,1,14,19,0,179,9.3,-7
2018,1,14,20,0,106,1.4,-6.8
2018,1,14,21,0,157,10.8,-6.6
2018,1,14,22,0,170,4,-7
2018,1,14,23,0,171,5.8,-7.8
2018,1,15,0,0,154,11.4,-8.1
2018,1,15,1,0,196,6.7,-8.4
2018,1,15,2,0,187,9.2,-8.2
2018,1,15,3,0,142,12.7,-7.9
2018,1,15,4,0,178,7.1,-7.9
2018,1,15,5,0,176,14.5,-7.5
2018,1,15,6,0,158,12.3,-7.4
2018,1,15,7,0,167,7.1,-7.3
2018,1,15,8,0,198,9.2,-7.3
2018,1,15,9,0,176,9.6,-7.2
2018,1,15,10,0,188,12.5,-7.3
2018,1,15,11,0,158,9.8,-7.1
2018,1,15,12,0,184,10.2,-7
2018,1,15,13,0,178,6,-6.7
2018,1,15,14,0,143,3,-6.6
2018,1,15,15,0,170,5.3,-6.4
2018,1,15,16,0,175,9.4,-5.4
2018,1,15,17,0,223,5.2,-4.7
2018,1,15,18,0,245,4,-4
2018,1,15,19,0,249,4.3,-6.5
2018,1,15,20,0,254,8,-7.6
2018,1,15,21,0,276,13,-8.7
2018,1,15,22,0,227,12.4,-9.2
2018,1,15,23,0,235,17.1,-10
2018,1,16,0,0,288,9.7,-10.7
2018,1,16,1,0,238,13.7,-10.9
2018,1,16,2,0,231,14.8,-11.4
2018,1,16,3,0,238,9.5,-11.7
2018,1,16,4,0,232,9.6,-11.5
2018,1,16,5,0,243,5.9,-11.7
2018,1,16,6,0,272,7,-12.1
2018,1,16,7,0,289,15.9,-12.6
2018,1,16,8,0,239,12,-12.9
2018,1,16,9,0,254,8.3,-12.8
2018,1,16,10,0,253,12.1,-12.5
2018,1,16,11,0,256,10.1,-10.8
2018,1,16,12,0,254,7.4,-9.2
2018,1,16,13,0,283,10.1,-8.3
2018,1,16,14,0,277,12.1,-7.8
2018,1,16,15,0,283,10,-7
2018,1,16,16,0,291,10,-6.2
2018,1,16,17,0,303,8.3,-6
2018,1,16,18,0,320,14.1,-5.3
2018,1,16,19,0,301,13.5,-4.8
2018,1,16,20,0,300,9.2,-4.6
2018,1,16,21,0,303,8.5,-4.9
2018,1,16,22,0,265,6.2,-5.2
2018,1,16,23,0,312,7.7,-5.7
2018,1,17,0,0,330,4.8,-6.8
2018,1,17,1,0,303,10.8,-7.4
2018,1,17,2,0,287,7.4,-7.8
2018,1,17,3,0,299,6.7,-8
2018,1,17,4,0,268,9.8,-8.9
2018,1,17,5,0,288,11.6,-9.2
2018,1,17,6,0,269,10.1,-9.9
2018,1,17,7,0,268,7,-10.4
2018,1,17,8,0,261,4.6,-11.2
2018,1,17,9,0,265,8.4,-11.7
2018,1,17,10,0,273,5.8,-12
2018,1,17,11,0,258,4.7,-12.2
2018,1,17,12,0,247,5.1,-12.4
2018,1,17,13,0,261,8.2,-12
2018,1,17,14,0,277,8.1,-11.6
2018,1,17,15,0,276,6.3,-10
2018,1,17,16,0,236,5.2,-8.4
2018,1,17,17,0,202,10.7,-6.7
2018,1,17,18,0,278,10.6,-6.1
2018,1,17,19,0,215,8,-5.3
2018,1,17,20,0,245,7.9,-5.7
2018,1,17,21,0,215,5.8,-5.8
2018,1,17,22,0,248,9.9,-6.8
2018,1,17,23,0,230,14.1,-7.1
2018,1,18,0,0,231,20.8,-7.2
2018,1,18,1,0,226,15.6,-7.5
2018,1,18,2,0,249,10.7,-7.6
2018,1,18,3,0,241,16.1,-7.7
2018,1,18,4,0,255,8.7,-7.6
2018,1,18,5,0,226,18.1,-7.6
2018,1,18,6,0,222,19.5,-7.7
2018,1,18,7,0,237,15.1,-7.6
2018,1,18,8,0,231,13.2,-7.2
2018,1,18,9,0,237,11.6,-7.2
2018,1,18,10,0,220,7.9,-7.5
2018,1,18,11,0,243,8.2,-7.6
2018,1,18,12,0,234,10.3,-7.4
2018,1,18,13,0,220,9.9,-7.8
2018,1,18,14,0,230,10.5,-6.9
2018,1,18,15,0,240,14.4,-5.2
2018,1,18,16,0,228,5.1,-3.7
2018,1,18,17,0,225,15.8,-2.4
2018,1,18,18,0,229,8.9,-1.9
2018,1,18,19,0,231,9.7,-0.2
2018,1,18,20,0,215,16.3,0.1
2018,1,18,21,0,219,12.4,0.5
2018,1,18,22,0,207,10.9,0.2
2018,1,18,23,0,242,10.3,0.1
2018,1,19,0,0,242,13.6,0.5
2018,1,19,1,0,226,18.3,0.4
2018,1,19,2,0,230,13.2,0.8
2018,1,19,3,0,244,7.7,0.9
2018,1,19,4,0,227,7.6,0.5
2018,1,19,5,0,229,13.1,0.2
2018,1,19,6,0,207,13.1,0.2
2018,1,19,7,0,206,9.4,0.1
2018,1,19,8,0,235,15.6,-0.1
2018,1,19,9,0,203,17.4,-0.2
2018,1,19,10,0,236,12.1,-0.4
2018,1,19,11,0,211,6.6,-0.3
2018,1,19,12,0,210,10.2,0
2018,1,19,13,0,251,8.7,0
2018,1,19,14,0,226,7.8,0.8
2018,1,19,15,0,236,9.9,2.1
2018,1,19,16,0,243,9.3,2.7
2018,1,19,17,0,229,13.3,3.5
2018,1,19,18,0,224,14.1,3.9
2018,1,19,19,0,207,12.9,4.2
2018,1,19,20,0,220,14.9,4.4
2018,1,19,21,0,193,13.8,3.9
2018,1,19,22,0,194,9.4,3.4
2018,1,19,23,0,201,23.3,3.6
2018,1,20,0,0,219,19.8,4.1
2018,1,20,1,0,244,8.3,4.4
2018,1,20,2,0,221,15,4.5
2018,1,20,3,0,224,10.7,5
2018,1,20,4,0,232,13.4,5.1
2018,1,20,5,0,247,8.6,4.8
2018,1,20,6,0,220,8.6,4.5
2018,1,20,7,0,225,14.2,4.3
2018,1,20,8,0,207,5.7,4.4
2018,1,20,9,0,224,8.8,4.1
2018,1,20,10,0,212,6.4,3.5
2018,1,20,11,0,236,8,3.1
2018,1,20,12,0,243,9.4,2.5
2018,1,20,13,0,227,4.2,2.2
2018,1,20,14,0,249,4.3,3.3
2018,1,20,15,0,230,8.4,4.6
2018,1,20,16,0,237,5.1,5.7
2018,1,20,17,0,219,13.4,6.3
2018,1,20,18,0,250,6.7,7.1
2018,1,20,19,0,212,6.1,7.7
2018,1,20,20,0,203,4.8,8.2
2018,1,20,21,0,210,6.6,7.9
2018,1,20,22,0,198,3.6,7.2
2018,1,20,23,0,200,6,6.7
2018,1,21,0,0,191,6,6.3
2018,1,21,1,0,234,4.4,6
2018,1,21,2,0,183,5,5.8
2018,1,21,3,0,188,4.3,5.8
2018,1,21,4,0,195,6.8,5.8
2018,1,21,5,0,196,5.3,5.8
2018,1,21,6,0,185,7.8,5.8
2018,1,21,7,0,195,6.5,5.5
2018,1,21,8,0,203,5.2,5.4
2018,1,21,9,0,224,2.9,4.8
2018,1,21,10,0,150,4,3.6
2018,1,21,11,0,216,7.3,4.9
2018,1,21,12,0,204,4.5,4.9
2018,1,21,13,0,162,2.4,4.9
2018,1,21,14,0,130,3,4.2
2018,1,21,15,0,119,4.6,3.3
2018,1,21,16,0,143,4.5,2.2
2018,1,21,17,0,149,6.3,2.2
2018,1,21,18,0,140,5.1,1.9
2018,1,21,19,0,79,1.7,2
2018,1,21,20,0,117,2,2.1
2018,1,21,21,0,144,2.9,2.2
2018,1,21,22,0,151,3.4,2.6
2018,1,21,23,0,167,2.1,2.5
2018,1,22,0,0,134,4.9,2.8
2018,1,22,1,0,141,5.1,2.4
2018,1,22,2,0,126,3.7,2.4
2018,1,22,3,0,160,5.7,3.4
2018,1,22,4,0,141,7,4.8
2018,1,22,5,0,145,7.1,4.8
2018,1,22,6,0,179,7.8,4.3
2018,1,22,7,0,159,4.6,3.6
2018,1,22,8,0,140,8.8,3.6
2018,1,22,9,0,144,7.1,4
2018,1,22,10,0,158,3.9,4.3
2018,1,22,11,0,138,8.3,4.7
2018,1,22,12,0,140,7.6,4.8
2018,1,22,13,0,129,13.3,4.9
2018,1,22,14,0,174,11,9.4
2018,1,22,15,0,193,10.4,10.6
2018,1,22,16,0,177,14.8,11.5
2018,1,22,17,0,179,7.4,11.2
2018,1,22,18,0,185,23.1,11
2018,1,22,19,0,202,11.4,11.5
2018,1,22,20,0,200,14.6,12.2
2018,1,22,21,0,192,20.6,12.1
2018,1,22,22,0,174,8.6,11.7
2018,1,22,23,0,169,10.9,11
2018,1,23,0,0,133,10.8,6
2018,1,23,1,0,276,7.6,6.6
2018,1,23,2,0,276,10.1,5.8
2018,1,23,3,0,218,7.4,5.3
2018,1,23,4,0,215,8.8,4.9
2018,1,23,5,0,253,4,4.1
2018,1,23,6,0,215,5.9,3.6
2018,1,23,7,0,230,6.2,3.2
2018,1,23,8,0,296,12.6,2.9
2018,1,23,9,0,226,1.2,1.7
2018,1,23,10,0,255,4.8,0.6
2018,1,23,12,0,273,8.8,-0.3
2018,1,23,13,0,324,8,-0.5
2018,1,23,14,0,325,10.4,-0.4
2018,1,23,15,0,314,4.2,-0.3
2018,1,23,16,0,320,9.8,-1.1
2018,1,23,17,0,307,16,-1.4
2018,1,23,18,0,346,6.5,-1.4
2018,1,23,19,0,306,6.5,-1.5
2018,1,23,20,0,300,7.8,-1.2
2018,1,23,21,0,317,5.7,-1.4
2018,1,23,22,0,309,5.7,-1.2
2018,1,23,23,0,322,12.1,-1.4
2018,1,24,0,0,314,5.5,-1.3
2018,1,24,1,0,317,5.2,-1.4
2018,1,24,2,0,307,7,-1.5
2018,1,24,3,0,318,4.5,-1.7
2018,1,24,4,0,298,6.8,-1.9
2018,1,24,5,0,299,4,-2.2
2018,1,24,6,0,347,4.6,-2.2
2018,1,24,7,0,325,5.9,-2.3
2018,1,24,8,0,281,4.4,-2.4
2018,1,24,9,0,280,5.3,-2.5
2018,1,24,10,0,285,5.3,-2.6
2018,1,24,11,0,298,7,-2.6
2018,1,24,12,0,277,5.2,-2.4
2018,1,24,13,0,326,3.8,-2.5
2018,1,24,14,0,336,6.6,-2.5
2018,1,24,15,0,8,7.3,-2.4
2018,1,24,16,0,4,7.5,-2.3
2018,1,24,17,0,330,3.4,-1.7
2018,1,24,18,0,335,3.8,-1.6
2018,1,24,19,0,247,4.4,-1.5
2018,1,24,20,0,314,4.5,-1.6
2018,1,24,21,0,231,3.4,-1.5
2018,1,24,22,0,311,5.9,-1.7
2018,1,24,23,0,325,6.8,-1.5
2018,1,25,0,0,249,8.1,-1.5
2018,1,25,1,0,258,6.8,-1.9
2018,1,25,2,0,217,3.1,-1.9
2018,1,25,3,0,222,2.8,-1.7
2018,1,25,4,0,196,3.7,-1.7
2018,1,25,5,0,215,3.4,-1.4
2018,1,25,6,0,200,7.6,-2.3
2018,1,25,7,0,196,4.5,-2.6
2018,1,25,8,0,147,4.3,-2.6
2018,1,25,9,0,187,4.9,-2.5
2018,1,25,10,0,189,7.8,-2.3
2018,1,25,11,0,189,7.6,-2.1
2018,1,25,12,0,194,9.1,-1.6
2018,1,25,13,0,167,9.5,-1.6
2018,1,25,14,0,165,8.2,-0.5
2018,1,25,15,0,152,10.6,0
2018,1,25,16,0,146,11.5,1.4
2018,1,25,17,0,146,15.1,1.3
2018,1,25,18,0,155,12.5,1.8
2018,1,25,19,0,137,8,4
2018,1,25,20,0,220,10.9,6.8
2018,1,25,21,0,188,10.7,6.3
2018,1,25,22,0,196,5.8,6.1
2018,1,25,23,0,169,5.8,5.2
2018,1,26,0,0,167,5,2.6
2018,1,26,1,0,175,4.4,2
2018,1,26,2,0,154,7.8,1.9
2018,1,26,3,0,158,7.5,1.8
2018,1,26,4,0,136,8,2.7
2018,1,26,5,0,197,9.7,4.6
2018,1,26,6,0,197,10.8,4.5
2018,1,26,7,0,196,11.9,4.8
2018,1,26,8,0,192,8.7,4.8
2018,1,26,9,0,212,11.5,4.8
2018,1,26,10,0,208,10.1,4.8
2018,1,26,11,0,207,10.4,4.7
2018,1,26,12,0,201,17.7,4.5
2018,1,26,13,0,205,14.7,4.7
2018,1,26,14,0,206,9.5,5.9
2018,1,26,15,0,190,22.8,7.4
2018,1,26,16,0,180,8.8,8.6
2018,1,26,17,0,220,9.2,9.6
2018,1,26,18,0,171,17.8,10.1
2018,1,26,19,0,221,19.7,10.5
2018,1,26,20,0,193,20,10.6
2018,1,26,21,0,187,21,11
2018,1,26,22,0,189,21.8,10.8
2018,1,26,23,0,194,23,11
2018,1,27,0,0,188,18.2,11.2
2018,1,27,1,0,176,11.6,11.1
2018,1,27,2,0,200,27.8,10.5
2018,1,27,3,0,208,16.7,10.3
2018,1,27,4,0,204,17.6,9.9
2018,1,27,5,0,198,16,10.4
2018,1,27,6,0,201,18.7,10.5
2018,1,27,7,0,216,21.1,10.8
2018,1,27,8,0,207,21.4,10.6
2018,1,27,9,0,250,16.3,10.6
2018,1,27,10,0,190,5,10.1
2018,1,27,11,0,233,7.7,9
2018,1,27,12,0,253,4.2,6.7
2018,1,27,13,0,274,12.2,5.6
2018,1,27,14,0,273,2.4,5.3
2018,1,27,15,0,248,11.6,6.4
2018,1,27,16,0,222,3.8,7.2
2018,1,27,17,0,261,8.4,8.3
2018,1,27,18,0,264,7,8.9
2018,1,27,19,0,335,8.7,9.2
2018,1,27,20,0,264,7.7,9.4
2018,1,28,1,0,266,4.6,5.8
2018,1,28,2,0,244,4.3,5.3
2018,1,28,5,0,217,9.8,4.8
2018,1,28,6,0,173,2.6,4.2
2018,1,28,7,0,159,0.9,4
2018,1,28,8,0,250,3.8,3.9
2018,1,28,9,0,252,7.2,3
2018,1,28,10,0,326,4.9,2.8
2018,1,28,11,0,348,9,2.2
2018,1,28,12,0,354,9.8,1.2
2018,1,28,13,0,4,7.1,1
2018,1,28,14,0,353,5.5,0.9
2018,1,28,15,0,3,8.9,1
2018,1,28,16,0,348,7.2,0.8
2018,1,28,17,0,354,6.2,1
