#YY,MM,DD,hh,mm,WDIR,WSPD,ATMP
2014,7,15,14,0,336,5.3,16.3
2014,7,15,15,0,297,3.5,16.7
2014,7,15,16,0,290,6.6,18
2014,7,15,17,0,346,5.1,18.8
2014,7,15,18,0,296,4,19.2
2014,7,15,19,0,332,5.1,19.5
2014,7,15,20,0,340,6.3,20.3
2014,7,15,21,0,286,7.4,19.5
2014,7,15,22,0,315,10.6,18.8
2014,7,15,23,0,328,8.3,17.8
2014,7,16,0,0,348,5.2,17.3
2014,7,16,1,0,296,4.5,17.1
2014,7,16,2,0,342,8.5,16.8
2014,7,16,3,0,326,5.4,16.3
2014,7,16,4,0,262,2.7,16
2014,7,16,5,0,306,5.1,15.6
2014,7,16,6,0,322,3.8,15.2
2014,7,16,7,0,287,4.7,14.8
2014,7,16,8,0,288,1.7,14.4
2014,7,16,9,0,12,1.6,14.4
2014,7,16,10,0,272,3.8,14.4
2014,7,16,11,0,288,6.8,14.8
2014,7,16,12,0,354,3.6,15.7
2014,7,16,13,0,350,11.2,16
2014,7,16,14,0,2,6.9,16.2
2014,7,16,15,0,12,8.4,16.6
2014,7,16,16,0,52,3.5,16.7
2014,7,16,17,0,11,6.1,16.7
2014,7,16,18,0,22,6.8,17
2014,7,16,19,0,45,4.4,17.8
2014,7,16,20,0,45,4.2,18.1
2014,7,16,21,0,82,3.7,18.1
2014,7,16,22,0,135,1.9,18.8
2014,7,16,23,0,131,2.2,19
2014,7,17,0,0,52,0.5,18
2014,7,17,1,0,142,1,17.4
2014,7,17,2,0,169,3.6,17.6
2014,7,17,3,0,239,3.4,18
2014,7,17,4,0,235,3.5,17.8
2014,7,17,5,0,220,4,17.3
2014,7,17,6,0,245,4.2,17.2
2014,7,17,7,0,287,1.4,16.7
2014,7,17,8,0,242,2.7,16.5
2014,7,17,9,0,220,2.9,16.3
2014,7,17,10,0,218,4.9,15.8
2014,7,17,11,0,210,6,16.7
2014,7,17,12,0,241,5.9,18.5
2014,7,17,13,0,200,5.1,19.8
2014,7,17,14,0,111,4,20.1
2014,7,17,15,0,118,4.2,20
2014,7,17,16,0,124,5.9,20.1
2014,7,17,17,0,109,6.3,20.2
2014,7,17,18,0,104,2.6,20.1
2014,7,17,19,0,112,2.1,20.4
2014,7,17,20,0,169,2.5,21.3
2014,7,17,21,0,86,1.2,21.5
2014,7,17,22,0,192,0.5,21.1
2014,7,17,23,0,116,0.6,20.9
2014,7,18,0,0,151,1.3,19.7
2014,7,18,1,0,147,1.6,19.3
2014,7,18,2,0,115,5.7,19.3
2014,7,18,3,0,172,2.9,19.2
2014,7,18,4,0,148,3.7,19.1
2014,7,18,5,0,133,2.4,19
2014,7,18,6,0,199,5,19.5
2014,7,18,7,0,197,4.3,19.5
2014,7,18,8,0,215,6.5,19
2014,7,18,9,0,214,5,18.7
2014,7,18,10,0,205,5,18.6
2014,7,18,11,0,205,7.6,18.9
2014,7,18,12,0,207,6.7,20
2014,7,18,13,0,206,1.5,21.7
2014,7,18,14,0,121,6.8,20.1
2014,7,18,15,0,142,5.7,20.2
2014,7,18,16,0,99,4.2,20.8
2014,7,18,17,0,124,6.8,20.7
2014,7,18,18,0,129,6.6,20.9
2014,7,18,19,0,174,2.3,21.2
2014,7,18,20,0,81,3.3,21.2
2014,7,18,21,0,132,2.2,21.3
2014,7,18,22,0,122,4.1,21.1
2014,7,18,23,0,109,1.7,20.4
2014,7,19,0,0,153,2.8,19.8
2014,7,19,1,0,128,2.7,20.2
2014,7,19,2,0,153,3.6,20.1
2014,7,19,3,0,165,3,20.9
2014,7,19,4,0,160,3.4,20.3
2014,7,19,5,0,174,2.9,19.9
2014,7,19,6,0,218,0.5,19.5
2014,7,19,7,0,38,1.1,19.1
2014,7,19,8,0,332,0.6,17.5
2014,7,19,9,0,290,0.5,18.3
2014,7,19,10,0,270,1.5,18.4
2014,7,19,11,0,281,0.3,20.3
2014,7,19,12,0,53,1.7,20.1
2014,7,19,13,0,34,3,19.6
2014,7,19,14,0,20,3.1,19.9
2014,7,19,15,0,5,2.8,20.2
2014,7,19,16,0,57,4.1,20.8
2014,7,19,17,0,61,3.8,20.9
2014,7,19,18,0,73,3.4,21.2
2014,7,19,19,0,101,1,22.5
2014,7,19,20,0,52,0.5,22.6
2014,7,19,21,0,95,0.6,22.9
2014,7,19,22,0,107,2.6,21.9
2014,7,19,23,0,143,1.7,21.6
2014,7,20,1,0,141,2.1,20.1
2014,7,20,2,0,162,3.6,20
2014,7,20,3,0,162,2.6,20.1
2014,7,20,4,0,171,3.7,20.1
2014,7,20,5,0,160,2.3,20.7
2014,7,20,6,0,219,1.6,20.6
2014,7,20,7,0,237,4,21
2014,7,20,8,0,225,1.4,20.2
2014,7,20,9,0,202,2.7,20
2014,7,20,10,0,207,3.3,19.8
2014,7,20,11,0,211,3.2,19.9
2014,7,20,12,0,258,4.6,21
2014,7,20,13,0,284,1.3,23.1
2014,7,20,14,0,287,0.7,22.7
2014,7,20,15,0,36,0.7,23.6
2014,7,20,16,0,49,1,22.7
2014,7,20,17,0,120,2.7,21.5
2014,7,20,18,0,91,1.9,22.5
2014,7,20,19,0,131,3.2,22.6
2014,7,20,20,0,123,6.1,22.4
2014,7,20,21,0,132,4.7,22
2014,7,20,22,0,145,8.3,22.7
2014,7,20,23,0,141,6.2,22.3
2014,7,21,0,0,139,5.5,22.4
2014,7,21,1,0,145,4.2,22.2
2014,7,21,2,0,152,4.5,21.6
2014,7,21,3,0,149,2.5,21.2
2014,7,21,4,0,146,1.4,20.9
2014,7,21,5,0,157,2.6,20.9
2014,7,21,6,0,234,1.5,22
2014,7,21,7,0,208,2.2,21.8
2014,7,21,8,0,242,1.3,21.4
2014,7,21,9,0,230,2.8,21.2
2014,7,21,10,0,227,3.5,21.5
2014,7,21,11,0,200,3.3,22.1
2014,7,21,12,0,113,3,21.9
2014,7,21,13,0,146,3.1,22.9
2014,7,21,14,0,211,10.7,25.5
2014,7,21,15,0,189,10.5,26.2
2014,7,21,16,0,204,2.1,26.5
2014,7,21,17,0,122,7,25.8
2014,7,21,19,0,134,2.3,23.2
2014,7,21,20,0,129,5.4,22.7
2014,7,21,21,0,160,5.5,24.3
2014,7,21,22,0,140,5.2,23.4
2014,7,21,23,0,169,8.3,23.5
2014,7,22,0,0,157,3.5,23.5
2014,7,22,1,0,171,2.3,26.6
2014,7,22,2,0,207,9.1,26.2
2014,7,22,3,0,170,7.8,25.5
2014,7,22,4,0,203,7.6,25
2014,7,22,5,0,207,8.4,24.7
2014,7,22,6,0,195,5.3,24
2014,7,22,7,0,212,7.8,23.5
2014,7,22,8,0,197,5.7,23.1
2014,7,22,9,0,200,6.6,22.8
2014,7,22,10,0,203,3.8,22.7
2014,7,22,11,0,206,7,23
2014,7,22,12,0,210,18,24.1
2014,7,22,13,0,197,12.4,25.4
2014,7,22,14,0,250,7.9,26.8
2014,7,22,15,0,205,6,28.3
2014,7,22,16,0,224,11,29.9
2014,7,22,17,0,207,10.2,29.7
2014,7,22,18,0,201,14.5,30.4
2014,7,22,19,0,217,16.5,31.4
2014,7,22,20,0,210,12.1,31.3
2014,7,22,21,0,242,3.4,31.1
2014,7,22,22,0,234,9.8,30.6
2014,7,22,23,0,202,8.9,30.5
2014,7,23,0,0,204,9.8,30.1
2014,7,23,1,0,219,11.4,29.6
2014,7,23,2,0,216,7.6,29
2014,7,23,3,0,214,13.8,28.5
2014,7,23,4,0,337,4.3,20.8
2014,7,23,5,0,8,14,19.3
2014,7,23,7,0,1,10.5,17.2
2014,7,23,8,0,3,18.7,17.2
2014,7,23,9,0,358,6.6,16.8
2014,7,23,10,0,5,6.7,16
2014,7,23,11,0,356,7.6,16.2
2014,7,23,12,0,2,13.8,16.6
2014,7,23,13,0,5,13.3,16.6
2014,7,23,14,0,4,17.2,16.5
2014,7,23,15,0,5,16.8,16.6
2014,7,23,16,0,2,8.8,16.9
2014,7,23,17,0,1,8,17.1
2014,7,23,18,0,7,10.4,16.9
2014,7,23,19,0,10,9.9,17.1
2014,7,23,20,0,17,11.6,16.7
2014,7,23,21,0,14,14.1,16.7
2014,7,23,22,0,10,20.9,16.5
2014,7,23,23,0,351,12.3,16.6
2014,7,24,0,0,15,16.1,16.7
2014,7,24,1,0,0,8.5,16.7
2014,7,24,2,0,4,12.7,16.9
2014,7,24,3,0,9,10.7,16.4
2014,7,24,4,0,30,6.4,16.8
2014,7,24,8,0,27,4.7,16.4
2014,7,24,9,0,14,7.6,16.3
2014,7,24,10,0,18,6.2,999
2014,7,24,11,0,11,10.1,999
2014,7,24,12,0,10,16.4,999
2014,7,24,13,0,12,13.8,999
2014,7,24,14,0,39,7.9,999
2014,7,24,15,0,54,3.8,17.5
2014,7,24,16,0,2,5.7,17.6
2014,7,24,17,0,4,8.4,17.5
2014,7,24,18,0,49,3.8,18.1
2014,7,24,19,0,59,3.6,18.4
2014,7,24,20,0,43,4.1,18.4
2014,7,24,21,0,37,4.4,18.8
2014,7,24,22,0,37,2.4,19.1
2014,7,24,23,0,33,1.6,18.7
2014,7,25,0,0,184,1.4,18.1
2014,7,25,1,0,142,5.1,17.7
2014,7,25,2,0,134,4.8,18.1
2014,7,25,3,0,165,2.4,17.8
2014,7,25,4,0,133,0.8,17.7
2014,7,25,5,0,176,3.4,17.4
2014,7,25,6,0,233,4.5,17.4
2014,7,25,7,0,217,3.3,17.1
2014,7,25,8,0,219,5.9,17
2014,7,25,9,0,190,6.8,16.8
2014,7,25,10,0,297,4.6,17.6
2014,7,25,11,0,254,3.1,17.7
2014,7,25,12,0,190,1.4,18.5
2014,7,25,13,0,210,7.8,19.1
2014,7,25,14,0,207,11.2,20.2
2014,7,25,15,0,206,11.3,21.4
2014,7,25,16,0,185,11,22
2014,7,25,17,0,205,11.5,22.3
2014,7,25,18,0,193,5.7,22.3
2014,7,25,19,0,219,15.5,23.1
2014,7,25,20,0,234,11.4,23.4
2014,7,25,21,0,228,8.1,22.9
2014,7,25,22,0,196,2,22.5
2014,7,25,23,0,210,8.1,22.7
2014,7,26,0,0,244,8.2,22.3
2014,7,26,1,0,197,3.1,21.8
2014,7,26,2,0,205,11.2,22
2014,7,26,3,0,216,14.1,21.6
2014,7,26,4,0,218,8.1,21.1
2014,7,26,5,0,207,6.8,21.1
2014,7,26,6,0,228,11.1,21.2
2014,7,26,7,0,225,9.7,20.8
2014,7,26,8,0,217,4.3,20.4
2014,7,26,9,0,215,4.8,20.4
2014,7,26,10,0,207,6.1,20.7
2014,7,26,11,0,211,2.1,20.9
2014,7,26,12,0,209,6.8,21.2
2014,7,26,13,0,252,1.9,22.4
2014,7,26,14,0,148,0.9,21.8
2014,7,26,15,0,138,4.4,20.7
2014,7,26,16,0,47,1.1,20.9
2014,7,26,17,0,83,3.4,21
2014,7,26,18,0,143,4.1,21.9
2014,7,26,19,0,13,2.5,21.1
2014,7,26,20,0,20,3.1,21.4
2014,7,26,21,0,72,0.6,22.1
2014,7,26,22,0,93,1.2,22.1
2014,7,26,23,0,136,6.1,21.6
2014,7,27,0,0,156,4.3,22.2
2014,7,27,1,0,295,0.5,22.5
2014,7,27,2,0,309,5.3,25.6
2014,7,27,3,0,248,3.3,24.7
2014,7,27,4,0,255,4.9,24.9
2014,7,27,5,0,210,4.6,24.2
2014,7,27,6,0,274,3.3,23.5
2014,7,27,7,0,259,2.9,23.1
2014,7,27,8,0,244,5.9,22.7
2014,7,27,9,0,223,4.7,22.5
2014,7,27,10,0,242,2.1,22.4
2014,7,27,12,0,259,5,23.6
2014,7,27,13,0,277,6.8,25.9
2014,7,27,14,0,288,5.3,27.2
2014,7,27,15,0,325,1.4,28.5
2014,7,27,16,0,285,8.6,29.1
2014,7,27,17,0,290,13.3,29.3
2014,7,27,18,0,253,9.7,28.4
2014,7,27,19,0,290,12.5,27.4
2014,7,27,20,0,299,14,26.8
2014,7,27,21,0,321,12.1,25.1
2014,7,27,22,0,324,8.7,23.6
2014,7,27,23,0,311,12.9,24.1
2014,7,28,0,0,332,12,23
2014,7,28,1,0,344,4.8,18.6
2014,7,28,2,0,7,11,18.3
2014,7,28,3,0,358,12.2,16.9
2014,7,28,4,0,358,10.2,18
2014,7,28,5,0,350,14.7,18.2
2014,7,28,6,0,4,14.8,17.8
2014,7,28,7,0,356,18.6,17.5
2014,7,28,8,0,351,14.9,16.9
2014,7,28,9,0,338,10.2,16.2
2014,7,28,10,0,327,7.3,15.7
2014,7,28,11,0,335,9.3,15.2
2014,7,28,12,0,334,13.2,15.4
2014,7,28,13,0,353,11.7,15.2
2014,7,28,14,0,356,17.4,15.1
2014,7,28,15,0,2,14.4,15
2014,7,28,16,0,344,18,15.2
2014,7,28,17,0,7,12.5,15.7
2014,7,28,18,0,358,14.4,16.5
2014,7,28,19,0,9,12.8,16.4
2014,7,28,20,0,10,11.5,16.7
2014,7,28,21,0,18,7.6,16.6
2014,7,28,22,0,352,5.5,16.7
2014,7,28,23,0,19,4,16.4
2014,7,29,0,0,60,2.2,16.1
2014,7,29,1,0,148,1.2,16.1
2014,7,29,2,0,197,1.5,16.4
2014,7,29,3,0,165,2.8,16.7
2014,7,29,4,0,106,1.9,17.3
2014,7,29,5,0,161,2.7,16.7
2014,7,29,6,0,184,2.9,16.6
2014,7,29,7,0,290,3,16.8
2014,7,29,8,0,270,1.5,16.9
2014,7,29,9,0,229,4.4,16.3
2014,7,29,10,0,270,4.6,16.2
2014,7,29,11,0,275,5.3,16.9
2014,7,29,12,0,269,3.4,18.2
2014,7,29,13,0,294,4.7,20.1
2014,7,29,14,0,218,5.3,21.1
2014,7,29,15,0,332,1.8,22.1
2014,7,29,16,0,32,4.6,20.5
2014,7,29,17,0,69,3,20.1
2014,7,29,18,0,111,3.5,20.4
2014,7,29,19,0,112,6.1,19.6
2014,7,29,20,0,106,4.7,19.3
2014,7,29,21,0,140,6.8,19.5
2014,7,29,22,0,143,5.7,19.6
2014,7,29,23,0,148,4.6,20.5
2014,7,30,0,0,147,2.8,19.3
2014,7,30,1,0,244,1.9,22.3
2014,7,30,2,0,250,5.8,22
2014,7,30,3,0,351,2.9,17
2014,7,30,4,0,247,4.6,17.2
2014,7,30,5,0,187,4.4,17.2
2014,7,30,6,0,216,2.7,17
2014,7,30,7,0,207,2,16.9
2014,7,30,8,0,269,4.4,17
2014,7,30,9,0,268,2.7,16.6
2014,7,30,10,0,272,4.5,16.6
2014,7,30,11,0,288,3.9,17.1
2014,7,30,12,0,253,4.1,18.4
2014,7,30,13,0,356,1.7,19.6
2014,7,30,14,0,15,4.7,18.3
2014,7,30,15,0,44,4,19.1
2014,7,30,16,0,53,5.7,18.4
2014,7,30,17,0,52,5.3,18.2
2014,7,30,18,0,30,5.6,18.5
2014,7,30,19,0,59,4.4,18.2
2014,7,30,20,0,55,7.3,18
2014,7,30,21,0,24,3.2,18.4
2014,7,30,22,0,25,4.5,18.3
2014,7,30,23,0,49,2.1,18.4
2014,7,31,0,0,88,0.6,17.9
2014,7,31,1,0,132,3.4,17.6
2014,7,31,2,0,139,1.3,17.7
2014,7,31,3,0,129,0.6,17.6
2014,7,31,4,0,185,1.6,17.5
2014,7,31,5,0,199,3,18
2014,7,31,6,0,223,5.3,18.2
2014,7,31,7,0,217,5.7,18
2014,7,31,8,0,236,5.5,17.9
2014,7,31,9,0,209,5.3,17.8
2014,7,31,10,0,217,4.6,17.6
2014,7,31,11,0,253,7,18.6
2014,7,31,12,0,216,3.4,19.5
2014,7,31,13,0,301,8,21.9
2014,7,31,14,0,265,5.1,23.3
2014,7,31,15,0,257,5.7,24.9
2014,7,31,16,0,288,7.7,25.9
2014,7,31,17,0,303,8.5,26.7
2014,7,31,18,0,286,8,27
2014,7,31,19,0,235,6,27.5
2014,7,31,20,0,221,5.9,27.7
2014,7,31,21,0,221,7.4,27.9
2014,7,31,22,0,290,4.5,27.4
2014,7,31,23,0,213,2.3,26.8
2014,8,1,0,0,310,7.1,25.9
2014,8,1,1,0,281,3.4,25.3
2014,8,1,2,0,208,2.8,24.5
2014,8,1,3,0,222,1.9,23.9
2014,8,1,4,0,208,3,22.9
2014,8,1,5,0,246,2.5,22.1
2014,8,1,6,0,224,4.6,21.5
2014,8,1,7,0,247,3.5,20.9
2014,8,1,8,0,214,2.6,20.5
2014,8,1,9,0,254,5.8,20
2014,8,1,10,0,225,6.1,19.9
2014,8,1,11,0,236,3.2,20.5
2014,8,1,12,0,260,3.1,22.5
2014,8,1,13,0,300,7.7,23.7
2014,8,1,14,0,201,4.6,24.7
2014,8,1,15,0,127,6.8,23.2
2014,8,1,16,0,133,1.8,23.3
2014,8,1,17,0,112,5.1,22.7
2014,8,1,18,0,317,4.6,21.2
2014,8,1,19,0,136,3.9,21.6
2014,8,1,20,0,128,8.7,21.9
2014,8,1,21,0,132,5.7,21.3
2014,8,1,22,0,164,6.8,24
2014,8,1,23,0,213,5.9,24
2014,8,2,0,0,231,9.7,23.1
2014,8,2,1,0,285,5.1,22
2014,8,2,2,0,320,4.5,21.5
2014,8,2,3,0,234,2.6,21.1
2014,8,2,4,0,157,3.4,20.4
2014,8,2,5,0,102,2.3,19.9
2014,8,2,6,0,155,3.6,19.4
2014,8,2,7,0,220,2.9,18.8
2014,8,2,8,0,252,3.8,18.3
2014,8,2,9,0,261,3.1,18.3
2014,8,2,10,0,279,3,17.6
2014,8,2,11,0,277,4.5,17.7
2014,8,2,12,0,11,4.4,19.2
2014,8,2,13,0,0,4,19.2
2014,8,2,14,0,21,4.3,19.4
2014,8,2,16,0,59,3.3,21.2
2014,8,2,17,0,68,5.3,20
2014,8,2,18,0,47,4.7,20.3
2014,8,2,19,0,65,5,20.8
2014,8,2,20,0,69,2.2,21.8
2014,8,2,21,0,80,1.8,22.6
2014,8,2,22,0,125,1.7,21.7
2014,8,2,23,0,139,2.9,21.1
2014,8,3,0,0,156,1.8,20.7
2014,8,3,1,0,187,2.1,20.5
2014,8,3,2,0,179,2.7,21.7
2014,8,3,3,0,186,2.5,22.3
2014,8,3,4,0,208,0.6,22
2014,8,3,5,0,218,1.2,22
2014,8,3,6,0,222,2.5,22.2
2014,8,3,7,0,239,4.3,21.6
2014,8,3,8,0,219,3.9,21.3
2014,8,3,9,0,227,2.1,21
2014,8,3,10,0,232,2,21
2014,8,3,11,0,224,6.2,21.3
2014,8,3,12,0,224,2.2,22.7
2014,8,3,13,0,276,2.6,24.7
2014,8,3,14,0,272,5.9,26.2
2014,8,3,16,0,310,6.6,26.9
2014,8,3,17,0,139,3.9,23.8
2014,8,3,18,0,184,12.6,23.9
2014,8,3,19,0,169,4.4,21.2
2014,8,3,20,0,154,7.8,23.5
2014,8,3,21,0,185,3.9,23.5
2014,8,3,22,0,187,10.2,21.8
2014,8,3,23,0,118,4.3,21.8
2014,8,4,0,0,211,3,22
2014,8,4,1,0,219,3.1,21.9
2014,8,4,2,0,213,4.7,22.7
2014,8,4,3,0,219,3.8,22.5
2014,8,4,4,0,216,5.3,22.4
2014,8,4,5,0,244,1.7,22
2014,8,4,6,0,236,4.9,21.5
2014,8,4,7,0,233,3.7,21.4
2014,8,4,8,0,230,4.6,21
2014,8,4,9,0,230,3.3,20.8
2014,8,4,10,0,254,2.1,20.5
2014,8,4,11,0,223,3.1,21
2014,8,4,12,0,249,1.7,22.5
2014,8,4,13,0,306,2,23.9
2014,8,4,14,0,343,1.1,24.1
2014,8,4,15,0,354,3.7,25.9
2014,8,4,16,0,269,0.7,23.1
2014,8,4,17,0,144,7.8,22.5
2014,8,4,18,0,166,8.3,23.5
2014,8,4,19,0,99,1.6,21.6
2014,8,4,20,0,117,2,21.7
2014,8,4,21,0,349,3.6,22
2014,8,4,22,0,9,1.6,21
2014,8,4,23,0,352,5.8,20.8
2014,8,5,0,0,18,2.9,20.3
2014,8,5,1,0,4,7.1,19.7
2014,8,5,2,0,286,0.6,19.7
2014,8,5,3,0,209,5.7,19.7
2014,8,5,4,0,213,5.6,19.8
2014,8,5,5,0,207,3.7,19.2
2014,8,5,6,0,70,2.1,19.2
2014,8,5,7,0,149,4.5,19.2
2014,8,5,8,0,179,2.9,19.5
2014,8,5,9,0,220,3.4,19.6
2014,8,5,10,0,227,2.2,19.7
2014,8,5,11,0,238,1.9,20.2
2014,8,5,12,0,318,2.2,20.4
2014,8,5,13,0,348,3.1,20.4
2014,8,5,14,0,336,4.4,20.1
2014,8,5,15,0,46,1.7,21.3
2014,8,5,16,0,48,5.1,21.2
2014,8,5,17,0,6,2.8,21.4
2014,8,5,18,0,41,4.8,21.2
2014,8,5,19,0,3,3.4,21
2014,8,5,20,0,20,5.2,21.1
2014,8,5,21,0,17,4.3,20.7
2014,8,5,22,0,7,7.7,20.5
2014,8,5,23,0,12,3.4,20.5
2014,8,6,0,0,17,9,20.4
2014,8,6,1,0,19,6,19.9
2014,8,6,2,0,0,8.4,19.8
2014,8,6,3,0,1,5.9,19.7
2014,8,6,4,0,6,4.2,19.7
2014,8,6,5,0,333,1,19.5
2014,8,6,6,0,314,2.3,19.1
2014,8,6,7,0,331,2.2,18.7
2014,8,6,8,0,330,5.4,18.6
2014,8,6,9,0,336,5,18.8
2014,8,6,10,0,331,4,18.1
2014,8,6,11,0,336,5.3,18.6
2014,8,6,12,0,346,3.5,19.4
2014,8,6,13,0,356,6.8,19.5
2014,8,6,14,0,7,8.2,19.8
2014,8,6,15,0,10,7.5,20.3
2014,8,6,16,0,12,11.6,20.3
2014,8,6,17,0,6,6.3,20.7
2014,8,6,18,0,6,7,20.5
2014,8,6,19,0,7,4.5,20.8
2014,8,6,20,0,6,8.6,20.4
2014,8,6,21,0,2,6.7,20.2
2014,8,6,22,0,3,2.6,20.5
2014,8,6,23,0,12,4.2,20.5
2014,8,7,0,0,20,4,20.6
2014,8,7,1,0,342,3.1,20.6
2014,8,7,2,0,349,1.7,20.4
2014,8,7,3,0,29,2.5,20.5
2014,8,7,4,0,17,1,19.8
2014,8,7,5,0,63,0.6,20.1
2014,8,7,6,0,72,3.8,20.2
2014,8,7,7,0,86,1.3,19
2014,8,7,8,0,59,3,20.1
2014,8,7,9,0,68,3.7,20.3
2014,8,7,10,0,72,3.6,20.2
2014,8,7,11,0,99,1.4,20.9
2014,8,7,12,0,84,1.5,22
2014,8,7,13,0,209,0.6,22.4
2014,8,7,14,0,99,0.5,22.3
2014,8,7,15,0,137,2.8,22.7
2014,8,7,16,0,175,0.5,22.6
2014,8,7,17,0,61,3.6,21.4
2014,8,7,18,0,65,5.7,21.7
2014,8,7,19,0,66,7.4,21.8
2014,8,7,20,0,60,7.1,21.8
2014,8,7,21,0,72,5,21.8
2014,8,7,22,0,62,6.2,21.9
2014,8,7,23,0,58,5.4,21.8
2014,8,8,0,0,63,7,21.5
2014,8,8,1,0,57,7.8,21.4
2014,8,8,2,0,80,5.5,21.2
2014,8,8,3,0,73,6.6,20.9
2014,8,8,4,0,97,2.1,21.1
2014,8,8,5,0,91,2.7,21
2014,8,8,6,0,90,2.7,21
2014,8,8,7,0,140,0.6,20.7
2014,8,8,8,0,260,1,21
2014,8,8,9,0,67,2.5,21
2014,8,8,10,0,179,1.1,21.2
2014,8,8,11,0,172,2.2,21.4
2014,8,8,12,0,89,4.3,21.6
2014,8,8,13,0,120,8.4,21.8
2014,8,8,14,0,108,2,21.8
2014,8,8,15,0,97,2.7,22.3
2014,8,8,16,0,143,2.6,22
2014,8,8,17,0,94,3.4,22.2
2014,8,8,18,0,52,5.1,22
2014,8,8,19,0,56,4.5,22.1
2014,8,8,20,0,20,5.1,22.4
2014,8,8,21,0,56,4.7,22.5
2014,8,8,22,0,50,4,22.2
2014,8,8,23,0,56,3.2,22
2014,8,9,0,0,51,6.1,22
2014,8,9,1,0,57,11.8,21.6
2014,8,9,2,0,42,7.6,21.5
2014,8,9,3,0,65,10.6,21.7
2014,8,9,4,0,82,7.7,21.9
2014,8,9,5,0,117,3.1,21.8
2014,8,9,6,0,141,4,21.4
2014,8,9,7,0,136,4.4,21.5
2014,8,9,8,0,135,6,21
2014,8,9,9,0,106,4.4,20.8
2014,8,9,10,0,82,2.5,20.7
2014,8,9,11,0,166,1.8,20.9
2014,8,9,12,0,77,1.6,21.4
2014,8,9,13,0,75,0.4,21.7
2014,8,9,14,0,65,6.7,20.9
2014,8,9,15,0,59,10.4,20.8
2014,8,9,16,0,61,7.2,20.9
2014,8,9,17,0,52,9.2,20.9
2014,8,9,18,0,58,12.2,21.3
2014,8,9,19,0,58,9.8,21.6
2014,8,9,20,0,36,6.6,21.9
2014,8,9,21,0,17,5.1,21.8
2014,8,9,22,0,19,8.8,21.5
2014,8,9,23,0,2,11.1,21.3
2014,8,10,0,0,32,3,21.2
2014,8,10,1,0,11,7.4,21.1
2014,8,10,2,0,24,5.5,21
