#YY,MM,DD,hh,mm,WDIR,WSPD,ATMP
2012,5,27,9,0,109,5.6,18.1
2012,5,27,10,0,169,2.1,17.3
2012,5,27,11,0,182,4,19.1
2012,5,27,12,0,229,10.4,23.9
2012,5,27,13,0,262,11,27
2012,5,27,14,0,254,4.1,27.6
2012,5,27,15,0,206,5.5,28.9
2012,5,27,16,0,159,3.2,25.6
2012,5,27,17,0,205,6,28.5
2012,5,27,18,0,219,5.4,29.9
2012,5,27,19,0,143,1.4,25
2012,5,27,20,0,168,6,25.3
2012,5,27,21,0,133,7,26.3
2012,5,27,22,0,243,9,35.4
2012,5,27,23,0,204,7,34.4
2012,5,28,0,0,203,4.7,33.2
2012,5,28,1,0,247,7.4,32.2
2012,5,28,2,0,208,4.9,31.2
2012,5,28,3,0,219,11.2,29.7
2012,5,28,4,0,247,9.4,28.8
2012,5,28,5,0,231,10.6,27.9
2012,5,28,6,0,259,9.4,27
2012,5,28,7,0,256,9.6,26.8
2012,5,28,8,0,231,12.8,26
2012,5,28,9,0,247,11.7,25.6
2012,5,28,10,0,232,9.1,25.3
2012,5,28,11,0,235,8.8,25.6
2012,5,28,12,0,245,12.1,26.8
2012,5,28,13,0,261,7.7,27.7
2012,5,28,14,0,246,9,29.3
2012,5,28,15,0,234,3.9,30.3
2012,5,28,16,0,221,14.5,31.6
2012,5,28,17,0,243,15.3,32.4
2012,5,28,18,0,261,20.2,32.8
2012,5,28,19,0,225,15.6,32.8
2012,5,28,20,0,306,3.9,33.3
2012,5,28,21,0,248,21.4,32.9
2012,5,28,22,0,244,26.5,32.8
2012,5,28,23,0,250,12.2,32.1
2012,5,29,0,0,267,9.5,30.4
2012,5,29,1,0,258,3.4,30.3
2012,5,29,2,0,253,14.8,29.6
2012,5,29,3,0,284,3.9,27.5
2012,5,29,4,0,285,4.9,25.8
2012,5,29,5,0,296,5.4,25.3
2012,5,29,6,0,330,6.9,24.5
2012,5,29,7,0,313,10,23.4
2012,5,29,8,0,318,7.8,22
2012,5,29,9,0,334,7.4,20.7
2012,5,29,10,0,331,3.5,19.8
2012,5,29,11,0,285,1.8,19.6
2012,5,29,12,0,288,2.7,20.3
2012,5,29,13,0,303,3.2,21.9
2012,5,29,14,0,341,2.5,23.9
2012,5,29,15,0,171,10,20.5
2012,5,29,16,0,172,7.1,20
2012,5,29,17,0,284,8.3,999
2012,5,29,19,0,328,8.5,27.4
2012,5,29,23,0,351,8.8,26.2
2012,5,30,0,0,348,8,23.9
2012,5,30,1,0,303,3.3,22.9
2012,5,30,2,0,335,3.1,21.6
2012,5,30,3,0,346,4,20.5
2012,5,30,4,0,335,4.6,19.6
2012,5,30,5,0,338,2.6,18.5
2012,5,30,6,0,336,3.1,17.5
2012,5,30,7,0,301,3.2,17.1
2012,5,30,8,0,300,3.1,16.8
2012,5,30,9,0,279,3.4,16.3
2012,5,30,10,0,324,2.7,15.9
2012,5,30,11,0,329,8,16.2
2012,5,30,13,0,300,5.6,17.9
2012,5,30,14,0,316,3.6,18.2
2012,5,30,15,0,338,10.5,18
2012,5,31,12,0,66,7.9,10.3
2012,5,31,13,0,74,6.8,10.4
2012,5,31,14,0,80,12.4,9.7
2012,5,31,15,0,89,5.1,8.7
2012,5,31,16,0,62,8.5,8.6
2012,5,31,17,0,50,8.8,8.7
2012,5,31,18,0,60,6.8,9
2012,5,31,19,0,68,4.6,9
2012,5,31,20,0,57,7.1,9.3
2012,5,31,21,0,76,9.2,9.9
2012,5,31,22,0,75,14.3,10.4
2012,5,31,23,0,49,11,10.9
2012,6,1,0,0,37,11.8,10.6
2012,6,1,1,0,42,9.5,10.7
2012,6,1,2,0,52,8.7,10.8
2012,6,1,3,0,37,11.5,11.1
2012,6,1,4,0,64,10.6,11.2
2012,6,1,5,0,26,4.5,11.4
2012,6,1,15,0,22,14.5,11.3
2012,6,1,16,0,8,18.7,11.7
2012,6,1,17,0,26,15.4,11.7
2012,6,1,18,0,34,4.8,12.3
2012,6,1,19,0,13,7.3,12.1
2012,6,1,20,0,30,8.1,12.8
2012,6,1,21,0,46,8.9,13
2012,6,1,23,0,13,4.2,12
2012,6,2,0,0,25,4.1,11.4
2012,6,2,1,0,44,4.6,11.3
2012,6,2,2,0,305,0.6,11.1
2012,6,2,3,0,198,2.1,11
2012,6,2,4,0,235,3.8,10.8
2012,6,2,5,0,235,5.9,11
2012,6,2,6,0,286,2.5,11.2
2012,6,2,7,0,274,4.5,11.4
2012,6,2,8,0,0,4.8,12.3
2012,6,2,9,0,295,4.6,12.2
2012,6,2,10,0,252,5.1,12.5
2012,6,2,11,0,305,6,13.6
2012,6,2,12,0,294,9,15.4
2012,6,2,13,0,297,6.1,18
2012,6,2,14,0,276,6.1,19.9
2012,6,2,15,0,272,8.4,20.6
2012,6,2,16,0,302,6.8,21.6
2012,6,2,17,0,293,14.7,21.6
2012,6,2,18,0,311,7.4,22.3
2012,6,2,19,0,345,7.6,22.5
2012,6,2,20,0,262,13,22.8
2012,6,2,21,0,309,6.7,22.5
2012,6,2,22,0,313,7.8,22.1
2012,6,2,23,0,314,6.9,21.9
2012,6,3,0,0,321,5.8,21.2
2012,6,3,1,0,262,5,20.1
2012,6,3,2,0,323,4.1,19.2
2012,6,3,3,0,294,4.2,18.4
2012,6,3,4,0,280,2.1,17.6
2012,6,3,5,0,268,2.2,17.1
2012,6,3,6,0,268,5.9,16.5
2012,6,3,7,0,254,4,16
2012,6,3,8,0,284,2.2,15.5
2012,6,3,9,0,257,2.3,15.2
2012,6,3,10,0,269,4.9,15.2
2012,6,3,11,0,297,6.5,16.5
2012,6,3,12,0,272,2.8,18.8
2012,6,3,13,0,287,5,21.2
2012,6,3,14,0,342,6.6,23
2012,6,3,15,0,347,6.9,23.9
2012,6,3,16,0,299,8.3,24.2
2012,6,3,17,0,4,5,24.3
2012,6,3,18,0,18,3.1,25.1
2012,6,3,19,0,279,7.8,25.4
2012,6,3,20,0,271,5.5,25.4
2012,6,3,21,0,78,1.3,25.8
2012,6,3,22,0,295,4.7,25.4
2012,6,3,23,0,302,4.6,25.7
2012,6,4,0,0,321,3.2,24.8
2012,6,4,1,0,277,3.6,23.7
2012,6,4,11,0,11,7,14.2
2012,6,4,12,0,24,3.1,14.5
2012,6,4,13,0,26,4,14.5
2012,6,4,14,0,357,5,14.3
2012,6,4,15,0,24,6.1,14.8
2012,6,4,16,0,29,5.1,14.9
2012,6,4,17,0,4,3.6,15.1
2012,6,4,18,0,21,5.3,15.2
2012,6,4,19,0,12,3.3,15.3
2012,6,4,20,0,44,6.6,15
2012,6,4,21,0,21,8.2,15
2012,6,4,22,0,13,4.9,15
2012,6,4,23,0,345,2.7,15.4
2012,6,5,0,0,15,7,15
2012,6,5,1,0,11,6.3,14.9
2012,6,5,2,0,16,5.1,14.7
2012,6,5,3,0,4,8,14.9
2012,6,5,4,0,24,9.5,14.8
2012,6,5,5,0,2,5.1,14.6
2012,6,5,6,0,33,4.2,14.2
2012,6,5,7,0,22,4.3,14.4
2012,6,5,8,0,81,4.4,14.5
2012,6,5,9,0,71,4.6,14.5
2012,6,5,10,0,100,3.8,14.8
2012,6,5,11,0,90,4.9,15.1
2012,6,5,12,0,93,4.6,15.1
2012,6,5,13,0,90,3.6,14.9
2012,6,5,14,0,77,5.9,14.8
2012,6,5,15,0,66,4,14.7
2012,6,5,16,0,33,4.2,14.6
2012,6,5,18,0,56,6.8,14.6
2012,6,5,19,0,4,6.2,14.6
2012,6,5,20,0,18,10,14.8
2012,6,5,21,0,42,6.3,14.9
2012,6,5,22,0,28,7.5,14.8
2012,6,5,23,0,42,6.2,14.8
2012,6,6,0,0,15,4,14.4
2012,6,6,1,0,53,4,14.3
2012,6,6,2,0,50,5.8,14.4
2012,6,6,3,0,6,4.2,14.8
2012,6,6,4,0,331,3.1,14.7
2012,6,6,5,0,34,2.7,15
2012,6,6,6,0,4,1.9,14.6
2012,6,6,7,0,305,1.6,14.4
2012,6,6,8,0,9,5.2,14.1
2012,6,6,9,0,343,2.8,13.7
2012,6,6,10,0,38,4.7,14.1
2012,6,6,11,0,5,4,14.5
2012,6,6,12,0,358,3.2,14.7
2012,6,6,14,0,43,3.9,15
2012,6,6,16,0,50,2.9,15.7
2012,6,6,17,0,73,4.8,16
2012,6,6,18,0,52,6.1,16.6
2012,6,6,19,0,61,4.7,17.2
2012,6,6,20,0,47,3.8,16.9
2012,6,6,21,0,26,3.4,16.3
2012,6,6,22,0,12,3.8,16
2012,6,6,23,0,3,5.5,16
2012,6,7,0,0,45,1,15.4
2012,6,7,1,0,18,2.6,15.6
2012,6,7,2,0,54,1.9,15.5
2012,6,7,3,0,47,2.1,15.6
2012,6,7,4,0,4,2.8,15.4
2012,6,7,5,0,313,2.9,15.8
2012,6,7,6,0,302,2.6,15.2
2012,6,7,7,0,316,4.2,14.6
2012,6,7,8,0,314,3.6,14.1
2012,6,7,9,0,304,5.5,14
2012,6,7,10,0,309,4.1,14.7
2012,6,7,11,0,33,2.1,16.3
2012,6,7,12,0,14,0.8,16.5
2012,6,7,14,0,65,4.2,17.6
2012,6,7,15,0,141,2,17.5
2012,6,7,16,0,144,1.1,18.5
2012,6,7,17,0,58,1.3,19.6
2012,6,7,18,0,57,1.3,19.9
2012,6,7,19,0,184,1.9,20.1
2012,6,7,20,0,154,4.2,20.2
2012,6,7,21,0,36,1.2,20.7
2012,6,7,22,0,171,5.8,20.2
2012,6,7,23,0,173,4.8,19.6
2012,6,8,0,0,191,2.3,19
2012,6,8,1,0,216,4.7,19
2012,6,8,2,0,200,3,19.2
2012,6,8,3,0,217,0.9,19.9
2012,6,8,4,0,188,2.3,19.9
2012,6,8,5,0,273,2.4,19.7
2012,6,8,6,0,250,3,19.5
2012,6,8,7,0,244,7.4,19.2
2012,6,8,8,0,295,4.9,18.2
2012,6,8,9,0,315,1.8,17.9
2012,6,8,10,0,253,6.2,17.8
2012,6,8,11,0,281,5.7,19.3
2012,6,8,12,0,265,7.1,21.8
2012,6,8,13,0,294,4.2,24
2012,6,8,14,0,267,3.9,25.7
2012,6,8,15,0,234,5.3,26.4
2012,6,8,16,0,241,6.4,27.1
2012,6,8,17,0,308,5.9,27.4
2012,6,8,18,0,96,3.5,23.6
2012,6,8,21,0,155,3.1,22.1
2012,6,8,22,0,172,3.4,22.1
2012,6,8,23,0,275,5.7,27.7
2012,6,9,0,0,246,3.1,28.3
2012,6,9,1,0,251,4.1,27.4
2012,6,9,2,0,233,5.8,26.7
2012,6,9,3,0,247,4,25.7
2012,6,9,4,0,259,6,24.9
2012,6,9,5,0,283,5.3,24
2012,6,9,6,0,244,1.1,23.3
2012,6,9,7,0,251,3.9,23
2012,6,9,8,0,266,1.9,22.2
2012,6,9,9,0,255,6.9,21.7
2012,6,9,10,0,271,3.3,21.5
2012,6,9,11,0,251,5.4,22.4
2012,6,9,12,0,234,6.4,24
2012,6,9,14,0,242,10.4,27.3
2012,6,9,15,0,307,1.3,28.7
2012,6,9,16,0,253,5.4,28.9
2012,6,9,17,0,220,4.8,29.7
2012,6,9,18,0,223,5.4,30.3
2012,6,9,19,0,264,6.3,30.8
2012,6,9,20,0,247,10.7,31
2012,6,9,21,0,255,4.9,31
2012,6,9,22,0,244,8.7,30.8
2012,6,9,23,0,245,3.5,30.2
2012,6,10,0,0,265,7.3,29.8
2012,6,10,1,0,217,7.2,28.9
2012,6,10,2,0,232,7.4,28.1
2012,6,10,3,0,226,5.7,27.3
2012,6,10,5,0,246,7.1,25.9
2012,6,10,6,0,211,7.5,25.3
2012,6,10,7,0,243,5.3,24.7
2012,6,10,8,0,226,9.3,24.5
2012,6,10,9,0,223,5.3,23.8
2012,6,10,10,0,237,10,23.5
2012,6,10,11,0,230,6,24.1
2012,6,10,12,0,238,7.1,25.3
2012,6,10,14,0,236,3.4,28.5
2012,6,10,15,0,200,4.6,25.3
2012,6,10,16,0,148,6.7,24.5
2012,6,10,17,0,178,6.7,24.4
2012,6,10,18,0,188,12.3,23.9
2012,6,10,19,0,87,3,23.7
2012,6,10,20,0,143,4,24.4
2012,6,10,21,0,222,10.2,999
2012,6,10,22,0,169,8.7,30.6
2012,6,11,12,0,237,4.2,23.7
2012,6,11,13,0,234,7.5,25.4
2012,6,11,14,0,169,12.2,21.9
2012,6,11,15,0,182,12.5,23.4
2012,6,11,16,0,169,7.2,24.6
2012,6,11,17,0,227,11.4,28.4
2012,6,11,18,0,199,5.9,29.2
2012,6,11,19,0,199,4,29.6
2012,6,11,20,0,262,11.1,31.4
2012,6,11,21,0,245,4.9,30.4
2012,6,11,22,0,229,6.6,30.1
2012,6,11,23,0,226,12.3,29.8
2012,6,12,0,0,254,4.2,29.3
2012,6,12,1,0,306,6.9,28
2012,6,12,2,0,311,4.8,27.2
2012,6,12,3,0,312,3.7,26.5
2012,6,12,4,0,309,7.5,25.3
2012,6,12,5,0,343,8.3,23.9
2012,6,12,6,0,317,7,22.7
2012,6,12,7,0,343,6.4,21.4
2012,6,12,8,0,320,10.2,20
2012,6,12,9,0,330,12.3,18.8
2012,6,12,10,0,293,4.1,18.1
2012,6,12,11,0,349,6.7,18.3
2012,6,12,12,0,19,8.4,18.6
2012,6,12,13,0,340,8.2,19.3
2012,6,12,14,0,346,12.6,19.8
2012,6,12,15,0,72,4.7,19.2
2012,6,12,16,0,70,5.1,19.1
2012,6,12,17,0,70,5.2,18.9
2012,6,12,18,0,92,9.9,17.7
2012,6,12,19,0,95,8.6,17.6
2012,6,12,20,0,92,9.4,18.2
2012,6,12,21,0,70,9.1,18.1
2012,6,12,22,0,70,6.3,18.2
2012,6,12,23,0,84,6.8,18
2012,6,13,11,0,155,2.7,17.2
2012,6,13,12,0,207,2,16.9
2012,6,13,13,0,80,1.9,16.9
2012,6,13,14,0,124,3.3,17.4
2012,6,13,15,0,91,2.3,18.1
2012,6,13,16,0,113,2.6,17.3
2012,6,13,17,0,93,5.4,17
2012,6,13,18,0,90,8.5,17
2012,6,13,19,0,61,6.3,17.1
2012,6,13,20,0,44,6.5,17.8
2012,6,13,21,0,94,2.2,17.7
2012,6,13,22,0,61,3.2,17.3
2012,6,13,23,0,101,7.7,17.3
2012,6,14,0,0,66,4.5,17.2
2012,6,14,1,0,262,0.6,17
2012,6,14,2,0,190,1.6,16.9
2012,6,14,3,0,77,1.9,16.9
2012,6,14,4,0,133,0.6,16.7
2012,6,14,5,0,91,3.1,16.7
2012,6,14,6,0,155,0.5,16.8
2012,6,14,7,0,158,1.6,17
2012,6,14,8,0,173,6.8,17.5
2012,6,14,9,0,189,6.8,17.3
2012,6,14,10,0,187,2.9,17.2
2012,6,14,11,0,223,2.9,17.6
2012,6,14,12,0,172,6.7,17.3
2012,6,14,13,0,185,5.4,18
2012,6,14,14,0,222,2.1,19.4
2012,6,14,15,0,183,5.6,19.7
2012,6,14,16,0,188,1.5,20.7
2012,6,14,17,0,105,2.6,21.7
2012,6,14,18,0,154,3.1,21.5
2012,6,14,19,0,97,0.6,21.1
2012,6,14,20,0,43,0.6,22.1
2012,6,14,21,0,178,0.6,22.5
2012,6,14,22,0,221,1,22.1
2012,6,14,23,0,174,1.2,20.5
2012,6,15,0,0,111,2.2,20.8
2012,6,15,1,0,183,3.4,20.2
2012,6,15,2,0,113,1.8,19.8
2012,6,15,3,0,103,1.6,19.1
2012,6,15,4,0,181,4,20.1
2012,6,15,5,0,186,2.2,22.8
2012,6,15,6,0,226,2.9,22.4
2012,6,15,7,0,230,3,22.6
2012,6,15,8,0,206,4.5,21.5
2012,6,15,9,0,255,7,21.9
2012,6,15,10,0,223,5.3,21
2012,6,15,11,0,176,8.5,20.6
2012,6,15,12,0,175,10.8,20.4
2012,6,15,13,0,178,9.4,21.7
2012,6,15,14,0,201,7.6,25.7
2012,6,15,15,0,177,2.6,25.1
2012,6,15,16,0,178,6.2,23.2
2012,6,15,18,0,176,4.2,22.7
2012,6,15,19,0,171,4,24
2012,6,15,20,0,31,1,24.2
2012,6,15,21,0,104,0.6,24.3
2012,6,15,22,0,185,3.8,23.4
2012,6,15,23,0,160,4.8,24.3
2012,6,16,0,0,167,1.9,23.7
2012,6,16,1,0,201,4,24.7
2012,6,16,2,0,178,5.5,24.7
2012,6,16,3,0,184,4.7,24.8
2012,6,16,4,0,175,5.5,23.4
2012,6,16,5,0,172,6.7,24.5
2012,6,16,6,0,205,4.7,26
2012,6,16,7,0,178,6.6,24.9
2012,6,16,8,0,191,5.4,22.4
2012,6,16,9,0,171,6.9,22.7
2012,6,16,10,0,229,4.7,24.4
2012,6,16,11,0,196,2.5,24.8
2012,6,16,12,0,194,5,22.7
2012,6,16,13,0,190,6.5,22.9
2012,6,16,14,0,177,5.7,23.8
2012,6,16,15,0,177,8.9,25.3
2012,6,16,16,0,244,9.4,29.8
2012,6,16,18,0,242,13,32
2012,6,16,19,0,25,8.5,24
2012,6,16,20,0,282,2.6,22.4
2012,6,16,21,0,263,4.2,31.9
2012,6,16,22,0,247,9.2,32.4
2012,6,16,23,0,202,6,27.2
2012,6,17,0,0,169,5.2,27.2
2012,6,17,1,0,227,8.5,24.8
2012,6,17,2,0,225,8.3,24.5
2012,6,17,3,0,207,13,23.4
2012,6,17,4,0,242,10.6,20.4
2012,6,17,5,0,257,8.8,20.1
2012,6,17,6,0,234,9.3,20
2012,6,17,7,0,215,3.8,19.3
2012,6,17,8,0,184,5.8,18.9
2012,6,17,9,0,222,5,20.1
2012,6,17,10,0,239,4.3,20.2
2012,6,17,11,0,308,5.2,20.5
2012,6,17,14,0,30,4.9,24.1
2012,6,17,15,0,87,5.7,22.1
2012,6,17,16,0,315,1,22.9
2012,6,17,17,0,210,1.3,23.5
2012,6,17,18,0,128,4.1,22.6
2012,6,17,19,0,173,6.4,22.9
2012,6,17,20,0,164,8,22.7
2012,6,17,21,0,182,6.8,22.7
2012,6,17,22,0,127,2.9,22.7
2012,6,17,23,0,164,2.8,21.2
2012,6,18,0,0,279,6.1,999
2012,6,18,1,0,261,6.8,27
2012,6,18,2,0,241,4.8,26.2
2012,6,18,3,0,251,3.3,25.6
2012,6,18,4,0,244,3.1,25.2
2012,6,18,5,0,225,4.7,24.6
2012,6,18,6,0,233,3,24.4
2012,6,18,7,0,211,5.6,23.9
2012,6,18,8,0,197,4.8,24
2012,6,18,9,0,222,8.6,24.3
2012,6,18,10,0,243,8.8,24.4
2012,6,18,11,0,257,9.9,24.8
2012,6,18,12,0,284,4.5,25.1
2012,6,18,13,0,231,15.1,26.2
2012,6,18,14,0,252,21.8,28.2
2012,6,18,15,0,235,14,29.9
2012,6,18,16,0,256,26.5,30.6
2012,6,18,17,0,241,25.3,31.9
2012,6,18,18,0,228,24.1,32.4
2012,6,18,19,0,241,21.6,32.5
2012,6,18,20,0,235,23.7,32.8
2012,6,18,21,0,236,21,32.8
2012,6,18,22,0,232,15.8,32.5
2012,6,18,23,0,235,13.7,31.9
2012,6,19,0,0,259,11.5,31.3
2012,6,19,1,0,239,13.7,30.5
2012,6,19,2,0,244,5.6,30.1
2012,6,19,3,0,201,6,29
2012,6,19,4,0,237,13.7,28.4
2012,6,19,8,0,256,11.9,25.9
2012,6,19,9,0,255,14.4,25.4
2012,6,19,10,0,247,12.7,25.3
2012,6,19,11,0,266,10.5,25.6
2012,6,19,12,0,270,8.3,26.8
2012,6,19,13,0,296,8.5,28.3
2012,6,19,14,0,303,6.1,29.5
2012,6,19,15,0,274,5.4,30.4
2012,6,19,16,0,267,5.8,31.8
2012,6,19,17,0,195,6,32.7
2012,6,19,18,0,228,9.7,32.5
2012,6,19,19,0,240,6.7,33
2012,6,19,20,0,258,9.1,32.7
2012,6,19,21,0,252,19.7,33.3
2012,6,19,22,0,210,15.1,32.9
2012,6,19,23,0,238,8.4,32.4
2012,6,20,0,0,188,13.1,31.6
2012,6,20,1,0,214,12.2,30.8
2012,6,20,2,0,240,9.3,30.3
2012,6,20,3,0,240,11.9,29.6
2012,6,20,4,0,241,18,29
2012,6,20,5,0,238,9.9,28.3
2012,6,20,6,0,249,17.2,27.3
2012,6,20,7,0,207,10.8,26.6
2012,6,20,8,0,265,8.7,26.1
2012,6,20,9,0,253,6.7,25.7
2012,6,20,10,0,242,7.6,25.4
2012,6,20,11,0,247,4.4,26.1
2012,6,20,12,0,235,13.1,27
2012,6,20,13,0,246,13.8,27.7
2012,6,20,14,0,248,15.5,29.7
2012,6,20,15,0,263,12.6,30.3
2012,6,20,16,0,246,12,31.4
2012,6,20,17,0,226,13.3,32
2012,6,20,18,0,221,9.9,32.7
2012,6,20,19,0,204,6.7,32.9
2012,6,20,20,0,251,12.8,32.5
2012,6,20,21,0,268,6.9,32.2
2012,6,21,2,0,230,5.1,29.6
2012,6,21,3,0,235,14.2,28.9
2012,6,21,4,0,255,9.7,28.5
2012,6,21,5,0,250,6.3,28.3
2012,6,21,6,0,247,7.7,28
2012,6,21,7,0,228,6.5,27
2012,6,21,8,0,250,8.2,26.8
2012,6,21,9,0,290,3.1,26.6
2012,6,21,10,0,217,6,26.1
2012,6,21,11,0,250,6.8,25.8
2012,6,21,12,0,321,6.8,26.6
2012,6,21,13,0,302,7.8,26.3
2012,6,21,14,0,313,4.8,25.1
2012,6,21,15,0,322,2.9,24.2
2012,6,21,16,0,18,5.5,19.5
2012,6,21,17,0,90,2.6,19.5
2012,6,21,18,0,92,2.3,20.4
2012,6,21,19,0,134,1.5,20.8
2012,6,21,20,0,131,5,21.7
2012,6,21,21,0,179,10.9,20.6
2012,6,21,22,0,170,9.4,20.5
2012,6,21,23,0,198,3.3,21.2
2012,6,22,0,0,134,2.9,21.8
2012,6,22,1,0,184,2.2,22.3
2012,6,22,3,0,335,7.2,24.4
2012,6,22,4,0,340,5.4,23.6
2012,6,22,5,0,346,6.2,22.6
2012,6,22,6,0,4,9.5,21.7
2012,6,22,7,0,13,5.6,21.2
2012,6,22,8,0,337,6.9,20.4
2012,6,22,9,0,307,3.6,19.9
2012,6,22,10,0,347,7,19.5
2012,6,22,11,0,331,5.5,20.7
2012,6,22,12,0,19,5.5,21.9
2012,6,22,13,0,29,5.8,21.2
2012,6,22,14,0,17,3.9,21.5
2012,6,22,15,0,59,3,22
2012,6,22,16,0,94,3.6,20.5
2012,6,22,17,0,205,1.1,22.1
2012,6,22,18,0,138,3.5,22.9
2012,6,22,19,0,179,9.7,21.7
2012,6,22,20,0,187,10.4,21.5
2012,6,23,14,0,137,2.2,20.6
2012,6,23,19,0,149,1.2,21.8
2012,6,23,20,0,71,1,22.4
2012,6,23,21,0,91,1.6,22.4
2012,6,23,22,0,156,1,21.8
2012,6,23,23,0,169,2.5,20.9
2012,6,24,0,0,172,3.4,21
2012,6,24,1,0,171,1.9,21.3
2012,6,24,2,0,185,1.9,21.2
2012,6,24,3,0,191,3.8,21.6
2012,6,24,4,0,218,1.9,21.6
2012,6,24,5,0,194,2.3,21.2
2012,6,24,6,0,172,3.7,21.6
2012,6,24,7,0,192,1.5,20.6
2012,6,24,8,0,183,1.8,20.9
2012,6,24,9,0,250,4.5,23.3
2012,6,24,10,0,245,4,23.2
2012,6,24,11,0,261,4.8,24.1
2012,6,24,12,0,231,4.2,25.1
2012,6,24,13,0,210,1.6,24.2
2012,6,24,14,0,301,5.4,27.4
2012,6,24,15,0,244,3.3,27.5
2012,6,24,16,0,71,3.7,24.2
2012,6,24,17,0,154,5.3,23
2012,6,24,18,0,112,3.8,24
2012,6,24,19,0,222,1.1,25.5
2012,6,24,20,0,135,2.5,24.6
2012,6,24,21,0,149,2.5,24.3
2012,6,24,22,0,60,3.7,24.5
2012,6,24,23,0,45,5.9,21.4
2012,6,25,0,0,21,4.6,21.1
2012,6,25,1,0,36,2.6,20.8
2012,6,25,2,0,58,5.3,20.2
2012,6,25,3,0,27,9.7,19.4
2012,6,25,4,0,17,7.2,19.2
2012,6,25,5,0,29,4.5,19.3
2012,6,25,6,0,71,7.8,20.6
2012,6,25,7,0,48,8.7,20
2012,6,25,8,0,52,5.8,19.6
2012,6,25,9,0,38,11,18.2
2012,6,25,10,0,47,6.1,17.8
2012,6,25,11,0,70,6.1,17.7
2012,6,25,12,0,44,4.7,17.9
2012,6,25,13,0,78,6.7,17.9
2012,6,25,14,0,74,5.2,18
2012,6,25,15,0,41,7.7,18
2012,6,25,16,0,42,5.9,18.3
2012,6,25,17,0,81,5.4,18.5
2012,6,25,18,0,30,10,18.8
2012,6,25,19,0,38,11.2,18.8
2012,6,25,20,0,17,6.5,18.6
2012,6,25,21,0,34,9.6,18.5
2012,6,25,22,0,45,11,18.4
2012,6,25,23,0,39,12.8,18.6
2012,6,26,0,0,47,12.1,18.5
2012,6,26,1,0,64,4.9,18.5
2012,6,26,2,0,60,3.8,18.4
2012,6,26,3,0,78,2.9,18.5
2012,6,26,4,0,66,6.4,18.5
2012,6,26,5,0,85,9,18.8
2012,6,26,6,0,98,8.2,18.6
2012,6,26,7,0,100,1.5,18.4
2012,6,26,8,0,126,2.2,17.7
2012,6,26,9,0,120,0.9,17.7
2012,6,26,10,0,106,1.4,18.5
2012,6,26,11,0,126,1,19.1
