#YY,MM,DD,hh,mm,WDIR,WSPD,ATMP
2011,8,12,22,0,167,4.7,26.7
2011,8,12,23,0,99,1.2,26.4
2011,8,13,0,0,155,4,25.4
2011,8,13,1,0,131,9.5,25.2
2011,8,13,2,0,152,7,24.7
2011,8,13,3,0,165 1,1,24.2
2011,8,13,4,0,153,3,23.9
2011,8,13,5,0,183,6,23.7
2011,8,13,6,0,180,6.1,23.4
2011,8,13,7,0,162,7.5,23.2
2011,8,13,8,0,185,7.3,23.1
2011,8,13,9,0,187,3.9,22.6
2011,8,13,10,0,185,6.9,22
2011,8,13,11,0,206,5.6,22
2011,8,13,12,0,220,4.4,22.3
2011,8,13,13,0,219,8,23.4
2011,8,13,14,0,213,4.1,25
2011,8,13,15,0,246,5.2,26.3
2011,8,13,16,0,239,8.4,26.6
2011,8,13,17,0,153,3.1,27.5
2011,8,13,18,0,278 9,9,999
2011,8,13,19,0,175,7.2,20.9
2011,8,13,20,0,310,5.5,21.7
2011,8,13,21,0,238,1.9,20.8
2011,8,13,22,0,137,3.9,20.3
2011,8,13,23,0,272,2.9,20.8
2011,8,14,0,0,310,1.8,21.3
2011,8,14,1,0,347,3.4,21.5
2011,8,14,2,0,342,6.3,20.7
2011,8,14,3,0,329 1,6.5,21.5
2011,8,14,4,0,337 1,2.7,21.5
2011,8,14,5,0,334 1,1.3,21.3
2011,8,14,6,0,351 1,2.6,20.8
2011,8,14,7,0,338,8.6,20.6
2011,8,14,8,0,329 1,7.5,20.6
2011,8,14,9,0,340 1,2.1,20.7
2011,8,14,10,0,336 1,8.3,20.8
2011,8,14,11,0,289,8.5,19.3
2011,8,14,12,0,300 1,4.4,19
2011,8,14,13,0,303 1,9,19.1
2011,8,14,14,0,298 2,0.4,19.9
2011,8,14,15,0,335,9.1,21
2011,8,14,16,0,331 1,0.7,20.8
2011,8,14,17,0,325 1,2.1,20.8
2011,8,14,18,0,335 1,3.3,21.3
2011,8,14,19,0,329,8.1,21.2
2011,8,14,20,0,347 1,6.5,21.2
2011,8,14,21,0,341 1,2.4,21.1
2011,8,14,22,0,342 1,0.1,21
2011,8,14,23,0,339,5.9,21
2011,8,15,0,0,14,5.7,20.8
2011,8,15,1,0,350,6.6,20.9
2011,8,15,2,0,337,6.2,21
2011,8,15,3,0,314,6.6,21.2
2011,8,15,4,0,335,5.6,21
2011,8,15,5,0,267,5.4,18.4
2011,8,15,6,0,288,6.2,18.4
2011,8,15,7,0,271,5.9,17.9
2011,8,15,8,0,233,3.3,17.4
2011,8,15,9,0,255,4.8,17.1
2011,8,15,10,0,258,4.3,16.8
2011,8,15,11,0,283,3.6,17
2011,8,15,12,0,325,4.6,19.2
2011,8,15,13,0,316,6.6,20.3
2011,8,15,14,0,346,1.9,21
2011,8,15,15,0,321,5.2,21.5
2011,8,15,16,0,346,3.6,22.1
2011,8,15,17,0,25,3.6,22.8
2011,8,15,18,0,87,1.5,22.2
2011,8,15,19,0,60,2.4,23.7
2011,8,17,10,0,187,5.4,20.6
2011,8,17,11,0,178,2.9,21.1
2011,8,18,11,0,330,4.2,22.4
2011,8,18,12,0,309,5.8,22.5
2011,8,18,13,0,321,1.7,22.8
2011,8,18,14,0,358,3.2,22.9
2011,8,18,15,0,352,2.3,23
2011,8,18,16,0,45,5,22.8
2011,8,18,17,0,11,5.5,23.1
2011,8,18,18,0,61,4,23
2011,8,18,19,0,28,4.2,23.1
2011,8,18,20,0,18,5.2,23
2011,8,18,21,0,31,5.9,23.1
2011,8,18,22,0,34,4.4,23.3
2011,8,18,23,0,16,3.9,23.2
2011,8,19,0,0,37,2.2,22.8
2011,8,19,1,0,71,1.6,22.6
2011,8,19,2,0,77,0.7,22.5
2011,8,19,3,0,88,1.3,21.9
2011,8,19,4,0,106,1.9,22
2011,8,19,5,0,121,1.7,21.9
2011,8,19,6,0,113,1.2,21.9
2011,8,19,7,0,131,1.9,22.2
2011,8,19,8,0,118,5.2,22
2011,8,19,9,0,166,3.5,21.8
2011,8,19,10,0,158,3.6,21.8
2011,8,19,11,0,216,2.4,21.7
2011,8,19,12,0,47,2.6,23.3
2011,8,19,13,0,81,1.6,24.4
2011,8,19,14,0,68,2.2,24.2
2011,8,19,15,0,72,4,24.8
2011,8,19,16,0,53,3.6,24.7
2011,8,19,17,0,37,2.4,24.5
2011,8,19,18,0,153,0.6,24.9
2011,8,19,19,0,66,2.5,25.1
2011,8,19,20,0,88,3.7,25.5
2011,8,19,21,0,56,2.3,25.2
2011,8,19,22,0,156,2,25.1
2011,8,19,23,0,76,1.4,24.5
2011,8,20,0,0,121,2.1,23.9
2011,8,20,1,0,115,5.9,23.9
2011,8,20,2,0,134,2.8,24.1
2011,8,20,3,0,179,3.6,25.2
2011,8,20,4,0,159,3.7,25.8
2011,8,20,5,0,177,5.1,25.7
2011,8,20,6,0,177,8.2,25.5
2011,8,20,7,0,183,8.3,24.8
2011,8,20,8,0,199,8.5,24.9
2011,8,20,9,0,196,7.9,24.5
2011,8,20,10,0,221,2.1,23.8
2011,8,20,11,0,189,4.3,23.6
2011,8,20,12,0,195,1,24.2
2011,8,20,13,0,71,1,24.2
2011,8,20,14,0,349,1.3,23.7
2011,8,20,15,0,296,7.2,19.8
2011,8,20,16,0,58,2.5,19.4
2011,8,20,17,0,156,2.7,19.7
2011,8,20,18,0,83,3.1,21.3
2011,8,20,19,0,69,2.5,23
2011,8,20,20,0,329,3.1,22.4
2011,8,20,21,0,19,2.5,22.2
2011,8,20,22,0,45,2.1,22.2
2011,8,20,23,0,32,1,22.3
2011,8,21,0,0,346,1.6,21.9
2011,8,21,1,0,79,1,22
2011,8,21,2,0,9,0.6,22
2011,8,21,3,0,74,1.8,22
2011,8,21,4,0,107,3.1,21.7
2011,8,21,5,0,190,2.1,22
2011,8,21,6,0,232,0.9,21.5
2011,8,21,7,0,228,2.9,21.6
2011,8,21,8,0,310,6,21
2011,8,21,9,0,238,3.6,20.1
2011,8,21,10,0,245,4.6,19.3
2011,8,21,11,0,264,3.7,19.4
2011,8,21,12,0,264,4.3,19.6
2011,8,21,13,0,279,3.3,21.3
2011,8,21,14,0,305,4,22.2
2011,8,21,15,0,337,4.2,22.6
2011,8,21,16,0,350,3.9,23.3
2011,8,21,17,0,6,4.9,23.7
2011,8,21,18,0,23,6.6,23.1
2011,8,21,19,0,287,6.3,24.6
2011,8,21,20,0,213,7.7,25.9
2011,8,21,21,0,253,6.3,25.9
2011,8,21,22,0,323,6.5,25.4
2011,8,21,23,0,304,5.1,24.5
2011,8,22,0,0,309 1,0.1,23.4
2011,8,22,1,0,253,3.6,22.6
2011,8,22,2,0,270,4.4,21.8
2011,8,22,3,0,252,6.1,21.2
2011,8,22,4,0,212,5.3,20.4
2011,8,22,5,0,275,6,20.3
2011,8,22,6,0,249,3.5,19.6
2011,8,22,7,0,255,3.4,18.8
2011,8,22,8,0,216,3,18.3
2011,8,22,9,0,229,3.5,18
2011,8,22,10,0,215,1.4,18.4
2011,8,22,11,0,221,4.8,18.9
2011,8,22,12,0,236,2,20.1
2011,8,22,13,0,339,2.3,21.7
2011,8,22,14,0,355,2.8,22.1
2011,8,22,15,0,346,2.7,22.5
2011,8,22,16,0,99,2.2,22.8
2011,8,22,17,0,66,1.4,23.1
2011,8,22,18,0,59,3.1,23.3
2011,8,22,19,0,50,3.5,23.9
2011,8,22,20,0,20,1.6,23.9
2011,8,22,21,0,177,1.3,24.1
2011,8,22,22,0,78,5,24
2011,8,22,23,0,73,1.9,23.2
2011,8,23,0,0,78,4.5,22.8
2011,8,23,1,0,110,5.9,22.8
2011,8,23,2,0,177,2.5,22.5
2011,8,23,3,0,117,3.6,22.4
2011,8,23,4,0,132,2.7,22.4
2011,8,23,5,0,146,1.6,22.1
2011,8,23,6,0,165,4.7,22.2
2011,8,23,7,0,178,5.5,22.1
2011,8,23,8,0,176,7,21.7
2011,8,23,9,0,171,8.7,21.1
2011,8,23,10,0,171,7.2,20.7
2011,8,23,11,0,169 1,0.5,21.7
2011,8,23,12,0,160,5.9,21.8
2011,8,23,13,0,179,4.6,22.9
2011,8,23,14,0,179,5.9,22.1
2011,8,23,15,0,172,6.8,20.4
2011,8,23,16,0,167 1,2.5,19.1
2011,8,23,17,0,132 1,0.1,18.8
2011,8,23,18,0,177 1,0.1,19.7
2011,8,23,19,0,163,8.4,21.1
2011,8,23,20,0,177,8.3,20.1
2011,8,23,21,0,165,8.6,22
2011,8,23,22,0,189 1,3,22.9
2011,8,23,23,0,180,6.4,22.9
2011,8,24,0,0,165,8.9,23.1
2011,8,24,1,0,195 1,1.1,23
2011,8,24,2,0,162,9,22.9
2011,8,24,3,0,196,3.9,22.8
2011,8,24,4,0,205,6.2,22.6
2011,8,24,5,0,174,8.5,22.5
2011,8,24,6,0,191 1,3.2,22.7
2011,8,24,7,0,192,3.2,22.8
2011,8,24,8,0,210,5,22.8
2011,8,24,9,0,187,3.7,22.6
2011,8,24,10,0,152,4.7,22.4
2011,8,24,11,0,184,6.5,22.6
2011,8,24,12,0,159,7,23.3
2011,8,24,13,0,203,8.8,25.6
2011,8,24,14,0,175,4.8,27.3
2011,8,24,15,0,190 1,0.3,29.4
2011,8,24,16,0,184 1,1.1,30.6
2011,8,24,17,0,206,4.7,32.1
2011,8,24,18,0,199,3.7,33
2011,8,24,19,0,206,6,33.2
2011,8,24,20,0,206,5.8,33.2
2011,8,24,21,0,269,5.7,32.7
2011,8,24,22,0,229,5.1,31.2
2011,8,24,23,0,258 1,1.3,30.1
2011,8,25,0,0,249 1,5,28.6
2011,8,25,1,0,263,7.1,26.9
2011,8,25,2,0,280,4.3,25.4
2011,8,25,3,0,261,5.4,24.1
2011,8,25,4,0,277,6.4,23.3
2011,8,25,5,0,256,5.3,22.7
2011,8,25,6,0,226,5.5,21.4
2011,8,25,7,0,237,5.5,20.6
2011,8,25,8,0,233,4.3,20.1
2011,8,25,9,0,227,3.8,19.5
2011,8,25,10,0,249,5.4,19.1
2011,8,25,11,0,256,6.6,19.3
2011,8,25,12,0,265,7.9,20.2
2011,8,25,13,0,338,4.2,21.3
2011,8,25,14,0,335,5.3,21.4
2011,8,25,15,0,347,3.8,21.7
2011,8,25,16,0,342,3.8,21.8
2011,8,25,17,0,10,3.5,22
2011,8,25,18,0,27,5.2,22.1
2011,8,25,19,0,358,3.7,22.1
2011,8,25,20,0,37,2.9,22
2011,8,25,21,0,8,6.2,21.7
2011,8,25,22,0,31,5.3,21.7
2011,8,25,23,0,28,4.2,21.4
2011,8,26,0,0,34,5,21.1
2011,8,26,1,0,35,5.6,21.2
2011,8,26,2,0,7,6.3,21
2011,8,26,3,0,1,2.3,20.8
2011,8,26,4,0,347,3.5,20.7
2011,8,26,5,0,23,2.3,20.4
2011,8,26,6,0,253,1.5,19.7
2011,8,26,7,0,256,2.5,19.1
2011,8,26,8,0,205,3.3,18.6
2011,8,26,9,0,237,2.9,18.1
2011,8,26,10,0,230,3.7,17.7
2011,8,26,11,0,227,4.3,18.1
2011,8,26,12,0,237,1.8,20.1
2011,8,26,13,0,247,2.5,21.8
2011,8,26,14,0,31,2.8,21.3
2011,8,26,15,0,58,1.9,21.8
2011,8,26,16,0,19,4.8,21.7
2011,8,26,17,0,38,4.1,21.7
2011,8,26,18,0,105,1.8,22.6
2011,8,26,19,0,89,4,23.6
2011,8,26,20,0,102,1.1,23
2011,8,26,21,0,102,6.1,22.6
2011,8,26,22,0,101,3.6,22.7
2011,8,26,23,0,146,4,22.7
2011,8,27,0,0,126,1.5,22.5
2011,8,27,1,0,146,3.2,22.4
2011,8,27,2,0,102,1.7,22.5
2011,8,27,3,0,139,2.3,22.7
2011,8,27,4,0,193,1,23.3
2011,8,27,5,0,192,3.3,23
2011,8,27,6,0,206,2.4,22.7
2011,8,27,7,0,207,2.3,22.1
2011,8,27,8,0,233,2.3,21.8
2011,8,27,9,0,204,6.8,21.4
2011,8,27,10,0,255,4.6,20.9
2011,8,27,11,0,285,9.9,21.5
2011,8,27,12,0,320,4.8,22.4
2011,8,27,13,0,324,9.3,23
2011,8,27,14,0,356,4.3,23.3
2011,8,27,15,0,327,7.1,23
2011,8,27,16,0,324,5.8,23
2011,8,27,17,0,314 1,0.7,22.7
2011,8,27,18,0,311,5.6,22.7
2011,8,27,19,0,325,7.6,22.7
2011,8,27,20,0,324,6,22.8
2011,8,27,22,0,342,7.6,22.4
2011,8,27,23,0,330,8.9,22.2
2011,8,28,0,0,333,5,22.1
2011,8,28,1,0,350 1,0.4,22.1
2011,8,28,2,0,353,9.4,22.1
2011,8,28,3,0,8,8.5,22.2
2011,8,28,4,0,32,4.4,22.1
2011,8,28,5,0,351,9,21.5
2011,8,28,6,0,355,6,21.1
2011,8,28,7,0,353,5.1,20.9
2011,8,28,8,0,358,7.6,20.6
2011,8,28,9,0,346,9.8,20.3
2011,8,28,10,0,329,7.4,20.1
2011,8,28,11,0,332,8.5,20
2011,8,28,12,0,13,6.5,20
2011,8,28,13,0,305 1,0.9,19.8
2011,8,28,14,0,337,5.7,20.5
2011,8,28,15,0,334 1,1,20.5
2011,8,28,16,0,328,4.4,20.8
2011,8,28,17,0,325,3.9,20.8
2011,8,28,18,0,306 1,0.6,21
2011,8,28,19,0,318,6.1,21
2011,8,28,20,0,358,2.1,20.9
2011,8,28,21,0,6,2.5,20.8
2011,8,28,22,0,339,7.7,20.7
2011,8,28,23,0,0,3.4,20.7
2011,8,29,0,0,318,3.6,20.8
2011,8,29,1,0,343,6.6,20.9
2011,8,29,2,0,290,1.1,20.9
2011,8,29,3,0,345,2.2,20.8
2011,8,29,4,0,353,1.3,20.5
2011,8,29,5,0,24,3.9,20.3
2011,8,29,6,0,354,2.4,20.2
2011,8,29,7,0,358,2.6,20.2
2011,8,29,8,0,185,2.7,19.2
2011,8,29,9,0,230,3.6,16.9
2011,8,29,10,0,256,3,17
2011,8,29,11,0,287,2.2,17.5
2011,8,29,12,0,331,2.9,19.7
2011,8,29,13,0,312,1.9,20.1
2011,8,29,14,0,339,3.2,20.9
2011,8,29,15,0,337,1.9,21.5
2011,8,29,16,0,23,4,21.4
2011,8,29,17,0,12,4.2,21.7
2011,8,29,18,0,32,4.7,21.7
2011,8,29,19,0,43,2.7,22.3
2011,8,29,20,0,41,3,22.6
2011,8,29,21,0,68,3.9,22.9
2011,8,29,22,0,62,2.7,22.9
2011,8,29,23,0,105,1.3,22.7
2011,8,30,0,0,51,1.9,21.9
2011,8,30,1,0,154,1.8,21.7
2011,8,30,2,0,110,0.7,21.2
2011,8,30,3,0,128,1.1,21.2
2011,8,30,4,0,192,1.7,21.4
2011,8,30,5,0,167,4.3,22.2
2011,8,30,6,0,169,5.3,21.6
2011,8,30,7,0,188,8.3,20.9
2011,8,30,8,0,146,2.9,19.9
2011,8,30,9,0,155,5.6,20.2
2011,8,30,10,0,174,3.4,19.7
2011,8,30,11,0,151,3.4,19.8
2011,8,30,12,0,142,2.9,20.3
2011,8,30,13,0,191,7.2,21.4
2011,8,30,14,0,119,3.3,22.6
2011,8,30,15,0,83,4.8,22
2011,8,30,16,0,63,1.7,22.2
2011,8,30,17,0,98,4.8,22.7
2011,8,30,18,0,90,3.2,22.6
2011,8,30,19,0,77,2.5,23.1
2011,8,30,20,0,105,1.4,23.4
2011,8,30,21,0,60,2.8,22.8
2011,8,30,22,0,77,5.8,22.6
2011,8,30,23,0,37,1.9,22.7
2011,8,31,0,0,59,3.7,22.8
2011,8,31,1,0,102,3.6,22.7
2011,8,31,2,0,101,7.2,22.2
2011,8,31,3,0,128,6.4,22.2
2011,8,31,4,0,132,3.1,20.8
2011,8,31,5,0,141,4.8,20.7
2011,8,31,6,0,169,4.8,20.1
2011,8,31,7,0,113,8.2,19.5
2011,8,31,8,0,111,4.9,20.6
2011,8,31,9,0,84,5.7,21.1
2011,8,31,10,0,92,9.9,21
2011,8,31,11,0,108,9.8,20.2
2011,8,31,12,0,114,7.3,20.6
2011,8,31,13,0,120 1,5.9,21.5
2011,8,31,14,0,121,6.6,22.7
2011,8,31,15,0,178,5.2,25.9
2011,8,31,16,0,118,4.9,27
2011,8,31,17,0,150,4.6,28.1
2011,8,31,18,0,143,1.6,29.1
2011,8,31,19,0,177,6.4,29.9
2011,8,31,20,0,203,4.4,31
2011,8,31,21,0,230,4.5,31
2011,8,31,22,0,233,3.4,30.7
2011,8,31,23,0,177,3.6,30.2
2011,9,1,0,0,214,2.6,29.8
2011,9,1,1,0,302,3.6,25.5
2011,9,1,2,0,317,2.3,24.9
2011,9,1,3,0,306,1.3,23.9
2011,9,1,4,0,314,2.1,24.3
2011,9,1,5,0,129,1.7,24.3
2011,9,1,6,0,70,1.2,24.2
2011,9,1,7,0,356,0.7,23.7
2011,9,1,8,0,330,1.1,23.5
2011,9,1,9,0,168,1.2,23.2
2011,9,1,10,0,158,1.5,23.9
2011,9,1,11,0,184,4.8,24.8
2011,9,1,12,0,232,1.9,25.8
2011,9,1,13,0,321,1.1,27.5
2011,9,1,14,0,37,3,27.1
2011,9,1,15,0,34,1.8,26.7
2011,9,1,16,0,74,3.7,26.6
2011,9,1,17,0,84,4.8,26.6
2011,9,1,18,0,144,6.6,27.4
2011,9,1,19,0,100,6.3,28.3
2011,9,1,20,0,93,6.3,26.6
2011,9,1,21,0,177,8.5,999
2011,9,1,22,0,164,9.8,33.9
2011,9,1,23,0,180,7.7,33.5
2011,9,2,0,0,171,5,33
2011,9,2,1,0,159,5.8,32.8
2011,9,2,2,0,169,6.5,32.5
2011,9,2,3,0,141,5.4,32.2
2011,9,2,4,0,184 1,0.7,31.2
2011,9,2,5,0,186,9.1,30.6
2011,9,2,6,0,162,4.7,30.8
2011,9,2,7,0,201,4.1,29.9
2011,9,2,8,0,193,3.2,28.6
2011,9,2,9,0,173 1,1.1,28.5
2011,9,2,10,0,166,4.1,27.8
2011,9,2,11,0,194,6.1,27.1
2011,9,2,12,0,182 1,0.5,27.1
2011,9,2,13,0,182 1,0,28.4
2011,9,2,14,0,190,5.1,29.2
2011,9,2,15,0,227,6,29.8
2011,9,2,16,0,223 1,2,31.7
2011,9,2,17,0,245,8,33
2011,9,2,18,0,312,6.4,27
2011,9,2,19,0,35,6.6,25.8
2011,9,2,20,0,110,6.8,26.7
2011,9,2,21,0,110,6.6,27
2011,9,2,22,0,100,6.4,28
2011,9,2,23,0,135,0.8,27.2
2011,9,3,0,0,66,1.1,25.4
2011,9,3,1,0,62,1.6,25
2011,9,3,2,0,314,2.8,24.7
2011,9,3,3,0,43,2.1,24.6
2011,9,3,4,0,170,0.7,24.5
2011,9,3,5,0,100,2,25.1
2011,9,3,6,0,175,0.9,26
2011,9,3,7,0,353,0.8,24.2
2011,9,3,8,0,143,2.6,24.2
2011,9,3,9,0,171,4.2,26.6
2011,9,3,10,0,180,8.9,26.5
2011,9,3,11,0,253,6.1,25.8
2011,9,3,12,0,323,5.3,23.8
2011,9,3,13,0,318,2.5,23.9
2011,9,3,14,0,349,1.9,23.7
2011,9,3,15,0,34,2.9,24
2011,9,3,16,0,107,2.3,25.2
2011,9,3,17,0,359,2.5,24.5
2011,9,3,18,0,18,3.6,24.8
2011,9,3,19,0,195,2.8,22.4
2011,9,3,20,0,187,0.6,22.5
2011,9,3,21,0,59,0.9,22.9
2011,9,3,22,0,223,1.4,23.1
2011,9,3,23,0,172,8.8,23.2
2011,9,4,0,0,201,8.5,23
2011,9,4,1,0,244,3.2,22.5
2011,9,4,2,0,341,5.2,22.3
2011,9,4,3,0,84,2.1,21.7
2011,9,4,4,0,150,3.7,21.8
2011,9,4,5,0,265,5.7,21.8
2011,9,4,6,0,232,7.3,21
2011,9,4,7,0,207,5.1,20.5
2011,9,4,8,0,239,4.6,20.1
2011,9,4,9,0,226,1.7,20
2011,9,4,10,0,266,6.6,19.7
2011,9,4,11,0,266,3.7,18.6
2011,9,4,12,0,254,4.8,18.6
2011,9,4,13,0,217,4.2,17.6
2011,9,4,14,0,226,3.9,17.6
2011,9,4,15,0,258,7.1,19.3
2011,9,4,16,0,227,8.2,20.9
2011,9,4,17,0,305,9.2,21.1
2011,9,4,18,0,294 1,1.2,21.6
2011,9,4,19,0,251 1,4,21.6
2011,9,4,20,0,238,9.9,21
2011,9,4,21,0,314 2,0.2,20.5
2011,9,4,22,0,274 1,1.2,19.5
2011,9,4,23,0,257,5.6,19.4
2011,9,5,0,0,200,3.9,19.2
2011,9,5,1,0,289,6.7,18.8
2011,9,5,2,0,305,9.4,18.8
2011,9,5,3,0,342,9.1,17.3
2011,9,5,4,0,336 1,7.2,16
2011,9,5,5,0,335,8,16.6
2011,9,5,6,0,301 1,2.2,16.8
2011,9,5,7,0,283 1,0.9,14.7
2011,9,5,8,0,293,8.1,13.4
2011,9,5,9,0,295 1,3.6,14.1
2011,9,5,10,0,284,7,14
2011,9,5,11,0,303 1,4.8,14.2
2011,9,5,12,0,310 1,0.9,14.2
2011,9,5,13,0,289 1,4.8,14.3
2011,9,5,14,0,316 1,8.8,15.4
2011,9,5,15,0,336 1,0.3,16.5
2011,9,5,16,0,349 1,3.5,16.7
2011,9,5,17,0,322,9.5,16.5
2011,9,5,18,0,338,6.9,15.9
2011,9,5,19,0,333 1,1.4,16
2011,9,5,20,0,335,6.1,15.8
2011,9,5,21,0,331 1,2.3,15.9
2011,9,5,22,0,333 1,1.8,16
2011,9,5,23,0,327 1,7.6,15.4
2011,9,6,0,0,12,8.8,15.3
2011,9,6,1,0,333,8.2,15.3
2011,9,6,2,0,339 1,3.9,15.4
2011,9,6,3,0,3,9.4,15.6
2011,9,6,4,0,356,6.2,15.8
2011,9,6,5,0,27,4.9,15.6
2011,9,6,6,0,18 1,5.6,15.5
2011,9,6,7,0,17 1,0.1,15.3
2011,9,6,8,0,26 1,6.6,14.9
2011,9,6,9,0,5,8.3,14.5
2011,9,6,10,0,35 1,1.2,14.5
2011,9,6,11,0,28 1,2.1,14.5
2011,9,6,12,0,18,9,14.5
2011,9,6,13,0,358,8.2,15.3
2011,9,6,14,0,337,4.9,15.3
2011,9,6,15,0,354,7.1,15.6
2011,9,6,16,0,15,4.6,15.8
2011,9,6,17,0,19,4.4,16
2011,9,6,18,0,11,6.5,16.1
2011,9,6,19,0,343,8.6,16.1
2011,9,6,20,0,346,4.1,16.2
2011,9,6,21,0,349,5.6,16.4
2011,9,6,22,0,346,6.6,16.6
2011,9,6,23,0,325 1,3.4,16.6
2011,9,7,0,0,353,8.6,16.9
2011,9,7,1,0,3,5.7,17.3
2011,9,7,2,0,5,6.2,17.6
2011,9,7,3,0,338,4.9,17.8
2011,9,7,4,0,39 1,5.9,17.9
2011,9,7,5,0,14 1,0.5,17.6
2011,9,7,6,0,355,8.3,17.3
2011,9,7,7,0,26 1,1.6,16.9
2011,9,7,8,0,10,4.7,16.8
2011,9,7,9,0,27 1,4.2,16.6
2011,9,7,10,0,26,9.2,16.4
2011,9,7,11,0,11,8.5,16.7
2011,9,7,12,0,9,7.9,17
2011,9,7,13,0,6 1,3.7,17.1
2011,9,7,14,0,357 1,2.2,16.9
2011,9,7,15,0,23,6.7,16.9
2011,9,7,16,0,339,7.9,16.7
2011,9,7,17,0,332,7,17.1
2011,9,7,18,0,333,6.9,17.5
2011,9,7,19,0,329 1,3.4,17.8
2011,9,7,20,0,320 1,7.2,17.9
2011,9,7,21,0,320 1,6.6,17.9
2011,9,7,22,0,336 1,1.4,18
2011,9,7,23,0,305 1,4.4,18.1
2011,9,8,0,0,344 1,0.4,18.1
2011,9,8,1,0,331,8.7,18.5
2011,9,8,2,0,333 1,3.8,19.1
2011,9,8,3,0,339,9.8,19.3
2011,9,8,4,0,343,6,19.3
2011,9,8,5,0,5,6.6,19.1
2011,9,8,6,0,354 1,0.8,18.5
2011,9,8,7,0,358 1,3.8,18.7
2011,9,8,8,0,7 1,2.1,18.5
2011,9,8,9,0,358 1,1.7,18.4
2011,9,8,10,0,351,8.9,18.4
2011,9,8,15,0,326,7.1,19.1
2011,9,8,16,0,354,5.8,19.5
2011,9,8,17,0,324,9,19.5
2011,9,8,18,0,342,8.2,19.2
2011,9,8,19,0,337 1,4.1,19.3
2011,9,8,20,0,325,9,19.4
2011,9,8,21,0,336,9.3,19.6
2011,9,8,23,0,358,8,19.6
2011,9,9,2,0,38,8.4,18.7
2011,9,9,3,0,4 1,0.8,18.6
2011,9,9,4,0,14,6,19.1
2011,9,9,5,0,9,9.7,19
2011,9,9,6,0,0,9.9,18.7
2011,9,9,7,0,12,9.3,18.8
2011,9,9,8,0,11 1,1.5,18.5
2011,9,9,9,0,19 1,0.6,18.8
2011,9,9,11,0,31,9.3,18.7
2011,9,9,12,0,28,6.4,18.6
2011,9,9,14,0,25,8.9,18.4
2011,9,9,15,0,39,8.4,18.6
2011,9,9,16,0,35,7.7,18.6
2011,9,9,17,0,32,6.4,18.7
2011,9,9,18,0,8,4.1,19
2011,9,9,19,0,339,2.2,19.9
2011,9,9,20,0,5,3.4,19.2
2011,9,9,21,0,5,3.2,18.9
2011,9,9,22,0,12,4.5,19.1
2011,9,9,23,0,6,2.4,19
2011,9,10,0,0,3,1.8,19.1
2011,9,10,1,0,32,5.7,18.7
2011,9,10,2,0,15,3.2,19.1
2011,9,10,3,0,158,1.2,18.7
2011,9,10,4,0,27,0.9,18.4
2011,9,10,5,0,75,1.2,18.3
2011,9,10,6,0,112,1.8,18.4
2011,9,10,7,0,122,2.4,18.1
2011,9,10,8,0,195,0.8,18
2011,9,10,9,0,142,1,18
2011,9,10,10,0,206,2.5,17
2011,9,10,11,0,170,3.4,17.2
2011,9,10,12,0,318,1.7,18.2
2011,9,10,13,0,163,1.8,18.8
2011,9,10,14,0,173,4.4,20.5
2011,9,10,15,0,339,0.8,22.3
