#YY,MM,DD,hh,mm,WDIR,WSPD,ATMP
2016,1,3,5,0,264,8.5,-2.8
2016,1,3,6,0,281,11.1,-3.2
2016,1,3,7,0,266,4.6,-3.6
2016,1,3,8,0,283,8.4,-3.8
2016,1,3,9,0,310,13.8,-3.6
2016,1,3,10,0,275,6.4,-3.9
2016,1,3,11,0,282,7.2,-3.9
2016,1,3,12,0,303,8.8,-3.1
2016,1,3,13,0,288,8.8,-2.6
2016,1,3,14,0,327,9.4,-1.6
2016,1,3,15,0,341,7.7,-0.9
2016,1,3,16,0,311,9.7,-0.9
2016,1,3,17,0,349,4.5,-1
2016,1,3,18,0,307,7.9,-1.6
2016,1,3,19,0,307,10.8,-1.5
2016,1,3,20,0,334,5.7,-1.5
2016,1,3,21,0,348,8.1,-1.7
2016,1,3,22,0,332,9.3,-1.6
2016,1,3,23,0,330,11.9,-1.9
2016,1,4,0,0,293,6.7,-2.5
2016,1,4,1,0,319,8.4,-2.4
2016,1,4,2,0,311,10.6,-2.3
2016,1,4,3,0,311,8.4,-2.4
2016,1,4,4,0,295,6.2,-2.5
2016,1,4,5,0,318,6.8,-2.5
2016,1,4,6,0,313,9.1,-3
2016,1,4,7,0,285,5.9,-3.4
2016,1,4,8,0,302,7.8,-3.4
2016,1,4,9,0,297,10.9,-3.1
2016,1,4,10,0,291,6.6,-3.1
2016,1,4,11,0,301,7.1,-2.9
2016,1,4,12,0,321,10.6,-2.9
2016,1,4,13,0,332,11.2,-2.5
2016,1,4,14,0,332,9.4,-2.8
2016,1,4,15,0,42,18.5,-1
2016,1,4,16,0,27,15.8,-0.8
2016,1,4,17,0,39,11.9,-1
2016,1,4,18,0,59,15.9,-1.3
2016,1,4,19,0,41,12,-1.4
2016,1,4,20,0,35,11.6,-1.3
2016,1,4,21,0,8,7.8,-1.6
2016,1,4,23,0,28,13.4,-1.7
2016,1,5,0,0,24,6.6,-1.9
2016,1,5,1,0,56,9.2,-2.1
2016,1,5,2,0,59,7.8,-2.2
2016,1,5,3,0,103,3.2,-2.2
2016,1,5,4,0,106,6.9,-2.3
2016,1,5,5,0,145,6.4,-2.5
2016,1,5,6,0,130,5.7,-3.4
2016,1,5,7,0,194,7.8,-4.1
2016,1,5,8,0,171,3.8,-4.5
2016,1,5,9,0,211,6.6,-4.8
2016,1,5,10,0,186,11.7,-5.4
2016,1,5,11,0,203,10.8,-5.5
2016,1,5,12,0,188,7.9,-5.5
2016,1,5,13,0,191,7.9,-5.3
2016,1,5,14,0,204,8.3,-4.4
2016,1,5,15,0,206,12.2,-2.8
2016,1,5,16,0,207,14.2,-1.4
2016,1,5,17,0,218,3.8,-0.7
2016,1,5,18,0,211,7.6,0.5
2016,1,5,19,0,198,10.3,0.6
2016,1,5,20,0,176,6.8,0.5
2016,1,5,21,0,200,12.1,0.4
2016,1,5,22,0,198,12.1,0.2
2016,1,5,23,0,181,7.6,0
2016,1,6,0,0,179,6.8,0
2016,1,6,1,0,156,9.3,-0.3
2016,1,6,2,0,203,15.8,-0.4
2016,1,6,3,0,200,6.8,-0.8
2016,1,6,4,0,183,7.8,-1.3
2016,1,6,5,0,188,7.9,-1.7
2016,1,6,6,0,209,10.4,-1.8
2016,1,6,7,0,201,16,-2
2016,1,6,8,0,204,10.5,-2.2
2016,1,6,9,0,194,12.7,-2.5
2016,1,6,10,0,206,11.7,-2.7
2016,1,6,11,0,197,7.6,-2.8
2016,1,6,12,0,207,7,-2.8
2016,1,6,13,0,205,5.2,-2.6
2016,1,6,15,0,218,14.9,-0.2
2016,1,6,16,0,199,14.9,1
2016,1,6,17,0,214,9.2,1.6
2016,1,6,18,0,207,7.1,2.4
2016,1,6,19,0,208,7.8,2.7
2016,1,6,20,0,200,5.4,3.2
2016,1,6,21,0,208,4.9,3.5
2016,1,6,22,0,180,6,3.5
2016,1,6,23,0,168,3.7,3.6
2016,1,7,0,0,155,3.5,3.4
2016,1,7,1,0,193,5.8,3.3
2016,1,7,2,0,212,5.3,3.3
2016,1,7,3,0,143,3.3,3.3
2016,1,7,4,0,183,6,3.1
2016,1,7,5,0,182,4.4,3.1
2016,1,7,6,0,205,5.9,3.1
2016,1,7,7,0,203,6.5,3
2016,1,7,8,0,198,6.4,3
2016,1,7,9,0,165,2.9,2.8
2016,1,7,10,0,144,8.4,1.8
2016,1,7,11,0,149,5,1.7
2016,1,7,12,0,156,5.4,1.8
2016,1,7,13,0,157,8.2,1.7
2016,1,7,14,0,146,7.4,2
2016,1,7,15,0,139,7,2.3
2016,1,7,16,0,143,5.8,2.6
2016,1,7,17,0,153,10.6,3
2016,1,7,18,0,152,4.7,2.9
2016,1,7,19,0,155,5.6,3
2016,1,7,20,0,145,5.6,3
2016,1,7,21,0,144,3.9,3.1
2016,1,7,22,0,142,4.2,3.3
2016,1,7,23,0,149,7.5,3.5
2016,1,8,0,0,124,6.1,3.7
2016,1,8,1,0,152,7,3.5
2016,1,8,2,0,149,3.1,3.4
2016,1,8,3,0,140,5.3,3.8
2016,1,8,4,0,140,3.3,3.5
2016,1,8,5,0,136,4.6,3.5
2016,1,8,6,0,139,5.3,3.3
2016,1,8,7,0,137,4.8,3.3
2016,1,8,8,0,134,7.7,3.4
2016,1,8,9,0,140,8,3.3
2016,1,8,10,0,127,4.7,3.2
2016,1,8,11,0,132,5,3.3
2016,1,8,12,0,145,4.8,3
2016,1,8,13,0,136,7.4,3.1
2016,1,8,14,0,137,11.3,3.5
2016,1,8,15,0,139,10.6,3.3
2016,1,8,16,0,136,8.5,3.1
2016,1,8,17,0,144,4.3,3.6
2016,1,8,18,0,131,4.9,3.5
2016,1,8,19,0,162,5.5,4.3
2016,1,8,20,0,205,5.8,6.3
2016,1,8,21,0,183,3.7,6.8
2016,1,8,22,0,163,7.2,6.9
2016,1,8,23,0,181,4.8,7
2016,1,9,0,0,182,1.7,7.3
2016,1,9,1,0,210,6.1,7.2
2016,1,9,2,0,217,5.8,7.3
2016,1,9,3,0,266,3.9,6.5
2016,1,9,4,0,293,6.3,6.4
2016,1,9,5,0,267,5.1,6.4
2016,1,9,6,0,212,2.4,6.3
2016,1,9,7,0,272,8.1,5.7
2016,1,9,8,0,236,4.3,5.4
2016,1,9,9,0,274,7.8,4.8
2016,1,9,10,0,286,7.4,4.1
2016,1,9,11,0,255,3.3,3.7
2016,1,9,12,0,260,9.6,3.5
2016,1,9,13,0,288,5.2,3.2
2016,1,9,14,0,261,6.6,3.2
2016,1,9,15,0,316,3.8,3.1
2016,1,9,16,0,329,3,3
2016,1,9,17,0,11,5.4,2.1
2016,1,9,18,0,353,5.2,2
2016,1,9,19,0,354,6.5,1.3
2016,1,9,20,0,336,11.6,0.8
2016,1,9,21,0,348,6.5,0.4
2016,1,9,22,0,0,99,0.4
2016,1,9,23,0,0,99,0.8
2016,1,10,0,0,339,13.1,1.1
2016,1,10,1,0,342,10,0.6
2016,1,10,2,0,0,99,0.2
2016,1,10,3,0,312,24.2,-1.1
2016,1,10,4,0,290,11.9,-2.4
2016,1,10,5,0,287,9.5,-3.8
2016,1,10,6,0,294,10.5,-4.9
2016,1,10,7,0,288,15.7,-5.2
2016,1,10,8,0,319,15.7,-5.8
2016,1,10,9,0,292,13.1,-6.4
2016,1,10,10,0,324,12.8,-7
2016,1,10,11,0,308,11.9,-7.9
2016,1,10,12,0,288,12.8,-8.8
2016,1,10,14,0,300,19.7,-10.9
2016,1,10,15,0,314,10.2,-10.2
2016,1,10,16,0,278,10.5,-9.4
2016,1,10,17,0,261,12.1,-9.5
2016,1,10,18,0,248,5.7,-9.4
2016,1,10,19,0,267,9.9,-10
2016,1,10,20,0,273,8,-10.8
2016,1,10,21,0,287,9.8,-12.2
2016,1,10,22,0,268,7.5,-13.3
2016,1,10,23,0,258,8.1,-13.6
2016,1,11,0,0,255,6.1,-14.2
2016,1,11,1,0,269,8.8,-14.7
2016,1,11,2,0,277,10.1,-15.1
2016,1,11,3,0,265,10.9,-15.7
2016,1,11,4,0,260,16.8,-16.2
2016,1,11,5,0,257,10.7,-16.6
2016,1,11,6,0,269,8.1,-16.9
2016,1,11,7,0,253,11.9,-17.2
2016,1,11,8,0,276,10.6,-17.5
2016,1,11,9,0,275,13.1,-17.5
2016,1,11,10,0,259,7.9,-17.9
2016,1,11,11,0,288,7.8,-17.7
2016,1,11,12,0,266,3.9,-17.5
2016,1,11,13,0,243,6.4,-17.1
2016,1,11,14,0,232,4.1,-16.1
2016,1,11,15,0,237,5.4,-14
2016,1,11,16,0,220,8.5,-13.1
2016,1,11,17,0,206,7.9,-12
2016,1,11,18,0,211,7.5,-11.1
2016,1,11,19,0,175,6.5,-10
2016,1,11,20,0,156,8,-8.8
2016,1,11,21,0,168,6.6,-7.8
2016,1,11,22,0,147,6.5,-7.1
2016,1,11,23,0,174,7.9,-6.5
2016,1,12,0,0,202,4.3,-6
2016,1,12,1,0,216,6.6,-5.4
2016,1,12,2,0,224,7.7,-4.3
2016,1,12,3,0,243,4.3,-4.3
2016,1,12,4,0,267,13.2,-4.4
2016,1,12,5,0,272,11.4,-5.7
2016,1,12,6,0,288,15.7,-7.2
2016,1,12,7,0,248,17.1,-8.1
2016,1,12,8,0,277,8.5,-8.6
2016,1,12,9,0,267,8,-8.8
2016,1,12,10,0,249,11.4,-8.9
2016,1,12,11,0,287,9.2,-10.7
2016,1,12,12,0,269,12.3,-12.7
2016,1,12,13,0,329,16.4,-14.4
2016,1,12,14,0,286,18.5,-14.4
2016,1,12,15,0,323,13.8,-13.6
2016,1,12,16,0,291,16.9,-13
2016,1,12,17,0,276,14.4,-12.6
2016,1,12,18,0,256,15.6,-12.2
2016,1,12,19,0,263,12.8,-12.1
2016,1,12,20,0,256,5.9,-11.5
2016,1,12,21,0,259,10.5,-12.2
2016,1,12,22,0,260,12.3,-12.7
2016,1,12,23,0,248,11.9,-12.9
2016,1,13,0,0,256,7.6,-13.2
2016,1,13,1,0,247,5,-13.6
2016,1,13,2,0,253,8,-14.2
2016,1,13,3,0,262,9.3,-14.8
2016,1,13,4,0,265,8.9,-15.2
2016,1,13,5,0,259,12.2,-15.5
2016,1,13,6,0,268,7.8,-15.7
2016,1,13,7,0,280,5.1,-15.9
2016,1,13,8,0,277,8.9,-16.3
2016,1,13,9,0,229,4.2,-16.3
2016,1,13,10,0,247,6.1,-16.5
2016,1,13,11,0,234,7.4,-16.4
2016,1,13,12,0,232,7.2,-16.3
2016,1,13,13,0,233,11,-15.8
2016,1,13,14,0,214,9.1,-14.2
2016,1,13,15,0,234,9.3,-13.3
2016,1,13,16,0,186,11.9,-12.7
2016,1,13,17,0,198,6.9,-11.8
2016,1,13,18,0,200,10.2,-11
2016,1,13,19,0,202,7.2,-9.6
2016,1,13,20,0,206,12.9,-8.8
2016,1,13,21,0,206,14.5,-7.7
2016,1,13,22,0,225,9.7,-6.5
2016,1,13,23,0,204,9.8,-5.6
2016,1,14,0,0,225,5,-4.8
2016,1,14,1,0,239,6.4,-4.2
2016,1,14,2,0,221,12.1,-3.6
2016,1,14,3,0,256,9.9,-2.9
2016,1,14,4,0,231,10.4,-2.3
2016,1,14,5,0,240,6.2,-2
2016,1,14,6,0,254,6.3,-1.3
2016,1,14,7,0,248,7.5,-1.4
2016,1,14,8,0,228,5.5,-0.6
2016,1,14,9,0,222,3.9,-0.7
2016,1,14,10,0,247,7,-0.7
2016,1,14,11,0,215,5.8,-0.2
2016,1,14,12,0,221,6.4,0.1
2016,1,14,13,0,186,6.2,0.5
2016,1,14,14,0,213,5.6,1.5
2016,1,14,15,0,180,8.2,2.4
2016,1,14,16,0,226,7.6,3.6
2016,1,14,17,0,209,7.9,5
2016,1,14,18,0,213,15,5.8
2016,1,14,19,0,191,8.7,6.6
2016,1,14,20,0,186,4.4,6.6
2016,1,14,21,0,194,12.2,6.6
2016,1,14,22,0,194,16.3,6.8
2016,1,14,23,0,181,6.8,6.9
2016,1,15,0,0,209,10.1,7.2
2016,1,15,1,0,199,10.6,7.4
2016,1,15,2,0,217,13.4,7
2016,1,15,3,0,188,14.8,6.8
2016,1,15,4,0,216,13.5,6.8
2016,1,15,5,0,191,12.5,6.2
2016,1,15,6,0,193,19.5,6
2016,1,15,7,0,190,10.7,6.3
2016,1,15,8,0,200,16.2,6.2
2016,1,15,9,0,204,6.8,6
2016,1,15,10,0,209,8.7,5.8
2016,1,15,11,0,187,10.5,5.7
2016,1,15,13,0,221,6.1,5.6
2016,1,15,14,0,207,13,5.7
2016,1,15,15,0,266,6.2,5.2
2016,1,15,16,0,205,4.7,5.1
2016,1,15,17,0,232,7.5,5
2016,1,15,18,0,288,2.7,4
2016,1,15,19,0,270,9.6,3.7
2016,1,15,20,0,276,9.1,2.5
2016,1,15,21,0,314,12.2,1.7
2016,1,15,22,0,313,6.2,1.1
2016,1,15,23,0,278,12,0.9
2016,1,16,0,0,273,10.4,0.8
2016,1,16,1,0,283,12.4,0.3
2016,1,16,2,0,298,7.5,0
2016,1,16,3,0,306,9,0
2016,1,16,4,0,310,11.5,-0.1
2016,1,16,5,0,331,8,-0.5
2016,1,16,6,0,321,14.6,-0.8
2016,1,16,7,0,296,7.2,-0.7
2016,1,16,8,0,310,11.5,-0.7
2016,1,16,9,0,300,12.4,-1.2
2016,1,16,10,0,325,14.2,-1.6
2016,1,16,11,0,293,6.6,-2.5
2016,1,16,12,0,291,10.4,-3.1
2016,1,16,13,0,293,5.9,-3.3
2016,1,16,14,0,299,12.3,-2.7
2016,1,16,15,0,296,7.7,-1.9
2016,1,16,16,0,271,6,-1.4
2016,1,16,17,0,266,7.3,-1.6
2016,1,16,18,0,283,6.8,-2
2016,1,16,19,0,274,9.5,-2.6
2016,1,16,20,0,271,11.5,-2.2
2016,1,16,21,0,274,11.6,-2.6
2016,1,16,22,0,267,9.7,-3.3
2016,1,16,23,0,262,9.3,-3.7
2016,1,17,0,0,291,12.7,-4.5
2016,1,17,1,0,278,14.7,-5.6
2016,1,17,2,0,266,10.2,-5.9
2016,1,17,3,0,263,8.5,-7.2
2016,1,17,4,0,276,6.1,-9.5
2016,1,17,5,0,303,9.4,-12.1
2016,1,17,6,0,299,3.5,-13.3
2016,1,17,7,0,308,4,-14.1
2016,1,17,8,0,301,7.2,-14.1
2016,1,17,9,0,279,5.6,-14.9
2016,1,17,10,0,308,9.1,-15.8
2016,1,17,11,0,268,10.4,-16.1
2016,1,17,12,0,284,11.8,-16.7
2016,1,17,13,0,321,5.3,-17.3
2016,1,17,14,0,259,15.5,-17.1
2016,1,17,15,0,258,9.3,-17.1
2016,1,17,16,0,315,7.6,-16.9
2016,1,17,17,0,257,14.8,-16.7
2016,1,17,18,0,271,11.8,-16.1
2016,1,17,19,0,272,9.7,-16.1
2016,1,17,20,0,282,13.4,-15.9
2016,1,17,21,0,330,9,-15.9
2016,1,17,22,0,268,13,-16.4
2016,1,17,23,0,255,6.8,-16.6
2016,1,18,0,0,266,13.6,-16.8
2016,1,18,1,0,265,12.2,-17.2
2016,1,18,2,0,264,9.5,-17.4
2016,1,18,3,0,250,6.1,-17.6
2016,1,18,4,0,255,4.4,-17.9
2016,1,18,5,0,294,13.5,-18.3
2016,1,18,6,0,289,15.5,-18.5
2016,1,18,7,0,256,5.6,-18.8
2016,1,18,8,0,289,10,-19.1
2016,1,18,9,0,270,9.7,-19.6
2016,1,18,10,0,264,9,-19.7
2016,1,18,11,0,285,10.8,-19.9
2016,1,18,12,0,263,9.3,-19.9
2016,1,18,13,0,273,9.6,-19.8
2016,1,18,14,0,266,10.9,-19.1
2016,1,18,16,0,274,12.1,-16.6
2016,1,18,17,0,249,6.6,-15.6
2016,1,18,18,0,267,7.4,-14.2
2016,1,18,19,0,252,6.5,-14.1
2016,1,18,20,0,275,7.6,-14.2
2016,1,18,21,0,228,8.3,-14.3
2016,1,18,22,0,260,8.4,-14.8
2016,1,18,23,0,273,6,-15.2
2016,1,19,0,0,246,10.8,-15.4
2016,1,19,1,0,260,6.8,-15.4
2016,1,19,2,0,282,6.4,-15.3
2016,1,19,3,0,271,8,-15.8
2016,1,19,4,0,306,11.2,-16.1
2016,1,19,5,0,334,7.3,-16.3
2016,1,19,6,0,307,6.7,-16.6
2016,1,19,7,0,233,8.9,-16.9
2016,1,19,8,0,285,7.8,-16.9
2016,1,19,9,0,243,5.1,-17
2016,1,19,10,0,270,6.8,-17
2016,1,19,11,0,282,6.5,-17.1
2016,1,19,12,0,265,7.5,-17
2016,1,19,13,0,234,3.8,-16.4
2016,1,19,14,0,228,4.4,-15.7
2016,1,19,15,0,265,6.8,-14.1
2016,1,19,16,0,236,6.1,-12.3
2016,1,19,17,0,193,1.8,-10.4
2016,1,19,18,0,238,6.5,-8.9
2016,1,19,19,0,258,7.6,-8.7
2016,1,19,20,0,157,3.4,-8.2
2016,1,19,21,0,111,3.4,-8.5
2016,1,19,22,0,169,7.3,-8.4
2016,1,19,23,0,183,4.6,-8.2
2016,1,20,0,0,202,2.9,-8.5
2016,1,20,1,0,216,5.1,-8.6
2016,1,20,2,0,219,4.5,-8.5
2016,1,20,3,0,211,7.6,-8.5
2016,1,20,4,0,212,10.5,-8.5
2016,1,20,5,0,190,4.8,-8.4
2016,1,20,6,0,235,3.8,-8.4
2016,1,20,7,0,189,1.8,-9.4
2016,1,20,8,0,193,2.8,-9.3
2016,1,20,9,0,241,2.6,-8.8
2016,1,20,10,0,245,5.1,-8.9
2016,1,20,11,0,226,3.8,-8.8
2016,1,20,12,0,211,5.2,-8.5
2016,1,20,13,0,245,6,-8.6
2016,1,20,14,0,257,3,-8
2016,1,20,15,0,260,6,-7.9
2016,1,20,16,0,278,3.9,-7.4
2016,1,20,17,0,270,5.3,-7
2016,1,20,18,0,268,5.2,-6.3
2016,1,20,19,0,306,4.3,-5.7
2016,1,20,20,0,350,5.1,-5.4
2016,1,20,21,0,112,2.1,-4.8
2016,1,20,22,0,314,2,-5.2
2016,1,20,23,0,158,0.9,-5.7
2016,1,21,0,0,257,4.1,-5.5
2016,1,21,1,0,230,2.7,-5.6
2016,1,21,2,0,252,1.7,-6.6
2016,1,21,3,0,256,5.5,-6.8
2016,1,21,4,0,276,2.6,-6.6
2016,1,21,5,0,280,2.1,-6.4
2016,1,21,6,0,226,3.2,-6.7
2016,1,21,7,0,300,2.7,-6.8
2016,1,21,8,0,257,3.2,-6.7
2016,1,21,9,0,224,5.6,-7.1
2016,1,21,10,0,233,2.7,-7.4
2016,1,21,11,0,251,2.8,-7.2
2016,1,21,12,0,271,3.5,-7.5
2016,1,21,13,0,252,7.5,-7.7
2016,1,21,14,0,266,3.6,-7
2016,1,21,15,0,312,4,-5.6
2016,1,21,16,0,353,1.4,-4.4
2016,1,21,17,0,110,6.3,-4.6
2016,1,21,18,0,121,8.6,-4.4
2016,1,21,19,0,116,6.1,-4
2016,1,21,20,0,103,4.8,-4
2016,1,21,21,0,77,5.3,-4.2
2016,1,21,22,0,68,4.4,-4
2016,1,21,23,0,67,6.4,-3.7
2016,1,22,0,0,46,4.8,-3.4
2016,1,22,1,0,12,5.5,-3.3
2016,1,22,2,0,41,5.7,-3.2
2016,1,22,3,0,10,1.4,-3.4
2016,1,22,4,0,12,2.2,-3.2
2016,1,22,5,0,314,4.7,-4.4
2016,1,22,6,0,279,3,-3.9
2016,1,22,7,0,359,9.3,-2.7
2016,1,22,8,0,348,13.1,-3.2
2016,1,22,9,0,343,11.3,-3.4
2016,1,22,10,0,355,13.5,-3.5
2016,1,22,11,0,331,12.1,-3.8
2016,1,22,12,0,338,7.1,-3.4
2016,1,22,13,0,17,8,-2.4
2016,1,22,14,0,92,11,-2
2016,1,22,15,0,90,9.6,-2.1
2016,1,22,16,0,82,10.4,-2
2016,1,22,17,0,74,11.2,-1.4
2016,1,22,18,0,54,12.7,-1.8
2016,1,22,19,0,47,11.5,-1.3
2016,1,22,20,0,29,9.9,-1.1
2016,1,22,21,0,35,14.8,-0.9
2016,1,22,22,0,41,17.3,-1
2016,1,22,23,0,48,10.4,-0.4
2016,1,23,0,0,43,10.5,-0.3
2016,1,23,1,0,38,14.2,-0.2
2016,1,23,2,0,41,11,-0.1
2016,1,23,3,0,49,13.9,-0.1
2016,1,23,4,0,61,14.5,-0.1
2016,1,23,5,0,30,11.8,-0.1
2016,1,23,6,0,3,7.9,-1.2
2016,1,23,7,0,353,4,-1.6
2016,1,23,8,0,312,7.1,-1.5
2016,1,23,9,0,330,7,-1.6
2016,1,23,10,0,27,9,-0.7
2016,1,23,11,0,41,7.4,-0.8
2016,1,23,12,0,57,12.1,-1
2016,1,23,13,0,54,7.7,-1.1
2016,1,23,14,0,10,7.3,-0.9
2016,1,23,15,0,63,9.9,-1.1
2016,1,23,16,0,58,6.9,-0.9
2016,1,23,17,0,62,5.7,-0.6
2016,1,23,18,0,61,5.6,-0.9
2016,1,23,19,0,14,4.1,-0.9
2016,1,23,20,0,24,3.4,-0.9
2016,1,23,21,0,105,1,-1
2016,1,23,22,0,167,2.4,-1.2
2016,1,23,23,0,273,1.4,-0.6
2016,1,24,0,0,227,3.4,-0.4
2016,1,24,1,0,176,6.6,-0.5
2016,1,24,2,0,204,6,-0.8
2016,1,24,3,0,213,2.4,-1.2
2016,1,24,4,0,218,5.2,-1.6
2016,1,24,5,0,209,5.6,-2.2
2016,1,24,7,0,211,10.7,-3.1
2016,1,24,8,0,221,10.1,-3.3
2016,1,24,9,0,209,10.7,-3.2
2016,1,24,10,0,224,10.6,-3.3
2016,1,24,11,0,210,12,-3.6
2016,1,24,12,0,223,5.9,-3.7
2016,1,24,13,0,197,8.2,-3.4
2016,1,24,14,0,240,9.9,-3.3
2016,1,24,15,0,224,3.5,-2.9
2016,1,24,16,0,204,4.6,-2.3
2016,1,24,17,0,248,5.2,-1.2
2016,1,24,18,0,213,2.6,0.6
2016,1,24,19,0,229,7.2,1.2
2016,1,24,20,0,215,5.9,1.5
2016,1,24,21,0,58,4.2,-0.7
2016,1,24,22,0,60,6.4,-0.8
2016,1,24,23,0,60,7.1,-0.7
2016,1,25,0,0,76,2.3,-0.6
2016,1,25,1,0,335,1.2,-0.3
2016,1,25,3,0,197,2.7,0.7
2016,1,25,4,0,164,5.7,0.5
2016,1,25,5,0,178,6.4,0.3
2016,1,25,6,0,181,6.4,0.1
2016,1,25,7,0,192,4.9,-0.1
2016,1,25,8,0,152,5.9,-0.4
2016,1,25,9,0,187,5.2,-0.5
2016,1,25,10,0,178,9.8,-0.5
2016,1,25,11,0,159,8.1,-0.5
2016,1,25,12,0,185,9.8,-0.5
2016,1,25,13,0,185,13,-0.5
2016,1,25,14,0,195,11,0.3
2016,1,25,15,0,194,9.8,1.3
2016,1,25,16,0,173,6.1,2.8
2016,1,25,17,0,158,6.5,3.6
2016,1,25,18,0,160,12.2,4.4
2016,1,25,19,0,192,4.6,4.6
2016,1,25,20,0,153,4,4.6
2016,1,25,21,0,159,6.9,3.7
2016,1,25,22,0,143,9,3.4
2016,1,25,23,0,140,8.8,2
2016,1,26,0,0,178,3.9,4
2016,1,26,1,0,216,7.8,4.4
2016,1,26,2,0,0,99,4.8
2016,1,26,3,0,219,18.4,5.7
2016,1,26,4,0,225,14.6,6.1
2016,1,26,5,0,219,16.2,4.1
2016,1,26,6,0,235,15.6,2.8
2016,1,26,7,0,283,15.6,1.8
2016,1,26,8,0,270,5.1,1.3
2016,1,26,9,0,266,10.2,0.5
2016,1,26,10,0,255,9.5,-0.1
2016,1,26,11,0,258,10.9,-0.4
2016,1,26,12,0,256,16.3,-0.3
2016,1,26,13,0,278,7.2,-0.1
2016,1,26,14,0,276,11.4,0.2
2016,1,26,15,0,289,8.5,-0.3
2016,1,26,16,0,283,12.4,0
2016,1,26,17,0,253,5.4,-0.8
2016,1,26,18,0,268,10.5,-1
2016,1,26,19,0,270,10.4,-1.2
2016,1,26,20,0,270,12.5,-1.2
2016,1,26,21,0,255,10.4,-1.4
2016,1,26,22,0,259,10,-1.5
2016,1,26,23,0,278,8.8,-2
2016,1,27,0,0,259,7.2,-2
2016,1,27,1,0,267,11.1,-2
2016,1,27,2,0,285,12,-2
2016,1,27,3,0,284,14.4,-2.5
2016,1,27,4,0,260,10.4,-2.9
2016,1,27,5,0,282,9.4,-3.1
2016,1,27,6,0,244,4.7,-3.4
2016,1,27,7,0,253,4.8,-3.6
2016,1,27,8,0,257,11.4,-3.3
2016,1,27,9,0,250,3.4,-2.8
2016,1,27,10,0,237,3.2,-2.6
2016,1,27,11,0,273,3.7,-2.5
2016,1,27,12,0,226,7.7,-2.6
2016,1,27,13,0,222,7.3,-2.7
2016,1,27,14,0,222,6,-2.7
2016,1,27,15,0,49,3.3,-2.8
2016,1,27,16,0,233,5.4,-2.6
2016,1,27,17,0,259,5.3,-1.7
2016,1,27,18,0,198,6.5,-0.3
2016,1,27,20,0,219,10.6,0.4
2016,1,27,21,0,209,9.7,0.7
2016,1,27,22,0,200,9.8,0.8
2016,1,27,23,0,210,17,0.9
2016,1,28,0,0,204,12.4,0.8
2016,1,28,1,0,218,18.1,0.4
2016,1,28,2,0,220,17.2,0.7
2016,1,28,3,0,204,15.9,1
2016,1,28,4,0,197,16.4,1
2016,1,28,5,0,212,16.4,1.6
2016,1,28,6,0,208,15.2,1.6
2016,1,28,7,0,256,9.1,1.7
2016,1,28,8,0,242,7,1.6
2016,1,28,9,0,228,7.1,1.2
2016,1,28,10,0,229,8,0.9
2016,1,28,11,0,250,9.7,0.6
2016,1,28,12,0,253,7.3,0.5
