#YY,MM,DD,WDIR,WSPD,ATMP
2016,4,11,266.0416666666667,6.4875,9.450000000000001
2016,4,12,168.5,6.495454545454546,3.272727272727272
2016,4,13,101.30434782608695,7.869565217391303,4.708695652173913
2016,4,14,120.5,6.683333333333331,6.170833333333333
2016,4,15,164.625,5.379166666666667,6.950000000000002
2016,4,16,184.08333333333334,4.483333333333334,8.4375
2016,4,17,133.95454545454547,3.840909090909091,9.727272727272727
2016,4,18,139.95652173913044,2.900000000000001,12.604347826086956
2016,4,19,313.25,12.725000000000001,8.245833333333332
2016,4,20,91.58333333333333,6.020833333333333,10.025
2016,4,21,146.47826086956522,4.8999999999999995,13.082608695652171
2016,4,22,286.875,12.783333333333333,8.529166666666665
2016,4,23,164.0,7.887499999999999,6.441666666666666
2016,4,24,112.17647058823529,4.623529411764706,8.517647058823528
2016,4,25,191.8421052631579,8.505263157894738,19.32105263157895
2016,4,26,243.85714285714286,13.680952380952382,7.0
2016,4,27,48.541666666666664,20.945833333333336,5.908333333333334
2016,4,28,61.291666666666664,10.345833333333331,6.541666666666668
2016,4,29,195.33333333333334,8.7,5.466666666666667
2016,4,30,72.91666666666667,10.370833333333335,6.508333333333333
2016,5,1,95.81818181818181,12.018181818181818,6.513636363636363
2016,5,2,207.79166666666666,9.4125,7.1875
2016,5,3,226.91304347826087,5.782608695652174,11.678260869565218
2016,5,4,304.5652173913044,11.556521739130433,9.482608695652173
2016,5,5,280.5217391304348,13.413043478260875,6.4913043478260875
2016,5,6,218.29166666666666,5.437500000000001,16.141666666666666
2016,5,7,296.6666666666667,11.733333333333334,16.412500000000005
2016,5,8,146.85714285714286,4.857142857142857,11.457142857142859
2016,5,9,129.16666666666666,5.650000000000001,10.483333333333333
2016,5,10,133.0909090909091,7.522727272727275,9.713636363636365
2016,5,11,174.20833333333334,3.2083333333333326,10.358333333333334
2016,5,12,170.36363636363637,5.104545454545455,13.32727272727273
2016,5,13,261.7391304347826,7.14782608695652,14.604347826086956
2016,5,14,283.4166666666667,8.641666666666667,7.345833333333335
2016,5,15,245.45833333333334,10.045833333333333,6.495833333333334
2016,5,16,222.58333333333334,7.9375,14.300000000000002
2016,5,17,314.9166666666667,9.333333333333334,10.424999999999997
2016,5,18,244.0,6.979166666666667,9.099999999999998
2016,5,19,138.04347826086956,2.6869565217391305,11.00869565217391
2016,5,20,170.91304347826087,3.4565217391304346,12.05217391304348
2016,5,21,318.1666666666667,6.458333333333333,14.483333333333333
2016,5,22,230.0,5.7272727272727275,14.663636363636364
2016,5,23,156.375,5.991666666666666,15.420833333333333
2016,5,24,200.47826086956522,8.72608695652174,23.54782608695652
2016,5,25,183.2608695652174,7.091304347826085,22.226086956521737
2016,5,26,187.2608695652174,5.5086956521739125,20.94347826086956
2016,5,27,167.125,6.466666666666668,20.83333333333334
2016,5,28,185.5,8.770833333333334,22.954166666666666
2016,5,29,223.2173913043478,10.73913043478261,23.608695652173914
2016,5,30,174.30434782608697,3.4956521739130433,21.6304347826087
2016,5,31,155.2608695652174,2.8043478260869565,18.004347826086956
2016,6,1,167.34782608695653,3.2347826086956517,17.217391304347824
2016,6,2,225.42857142857142,4.038095238095238,21.200000000000003
2016,6,3,122.66666666666667,3.0222222222222217,18.044444444444444
2016,6,4,186.2173913043478,6.35217391304348,20.886956521739126
2016,6,5,259.5,6.44,21.185000000000002
2016,6,6,253.9,6.115,23.39
2016,6,7,196.3181818181818,6.7318181818181815,15.77727272727273
2016,6,8,142.3684210526316,4.457894736842105,13.957894736842105
2016,6,9,159.72727272727272,4.954545454545454,17.136363636363637
2016,6,10,176.25,5.6375,21.770833333333332
2016,6,11,241.86666666666667,6.046666666666668,29.466666666666658
2016,6,12,203.42857142857142,9.023809523809526,19.557142857142857
2016,6,13,141.17391304347825,8.626086956521737,17.08695652173913
2016,6,14,167.125,4.195833333333333,19.17083333333333
2016,6,15,164.76190476190476,5.480952380952381,22.461904761904762
2016,6,16,217.46666666666667,6.64,20.293333333333333
2016,6,17,298.3181818181818,7.154545454545453,17.67727272727273
2016,6,18,175.9090909090909,7.0636363636363635,19.45
2016,6,19,170.6818181818182,4.495454545454546,25.14090909090909
2016,6,20,232.3913043478261,7.317391304347827,29.347826086956516
2016,6,21,232.83333333333334,5.695833333333334,21.995833333333334
2016,6,22,204.95833333333334,4.104166666666667,22.358333333333338
2016,6,23,152.75,4.891666666666667,19.108333333333334
2016,6,24,138.25,5.091666666666667,20.029166666666665
2016,6,25,135.04166666666666,5.866666666666667,22.779166666666665
2016,6,26,149.75,5.404166666666666,25.408333333333335
2016,6,27,242.5,4.9958333333333345,26.566666666666663
2016,6,28,161.04166666666666,7.724999999999998,18.2375
2016,6,29,192.25,4.179166666666667,18.279166666666665
2016,6,30,198.45833333333334,4.470833333333333,21.8875
2016,7,1,133.83333333333334,7.950000000000002,19.179166666666664
2016,7,2,103.5625,3.3687499999999995,20.006250000000005
2016,7,3,142.29166666666666,2.891666666666666,19.85833333333333
2016,7,4,107.83333333333333,4.091666666666667,20.216666666666665
2016,7,5,207.25,3.283333333333333,23.316666666666663
2016,7,6,216.29166666666666,6.233333333333333,25.091666666666665
2016,7,7,223.08333333333334,3.962499999999999,24.866666666666664
2016,7,8,242.66666666666666,4.954166666666667,24.870833333333337
2016,7,9,194.54166666666666,7.062499999999999,21.575
2016,7,10,177.54166666666666,2.6125,21.525000000000002
2016,7,11,175.83333333333334,6.870833333333334,26.079166666666666
2016,7,12,194.77777777777777,9.683333333333332,27.149999999999995
2016,7,13,194.0,6.972727272727273,26.727272727272727
2016,7,14,231.66666666666666,7.954166666666668,24.770833333333332
2016,7,15,197.95833333333334,5.604166666666668,21.570833333333336
2016,7,16,173.54166666666666,4.0125,19.40833333333333
2016,7,17,176.5,6.970833333333332,23.1375
2016,7,18,208.125,4.6083333333333325,23.724999999999998
2016,7,19,187.20833333333334,2.741666666666666,22.829166666666666
2016,7,20,135.29166666666666,3.5250000000000004,24.766666666666666
2016,7,21,188.875,6.095833333333334,26.8625
2016,7,22,202.91666666666666,4.725,25.404166666666665
2016,7,23,176.04166666666666,3.608333333333333,27.200000000000003
2016,7,24,192.875,7.875,25.837499999999995
2016,7,25,205.75,5.133333333333334,24.262500000000003
2016,7,26,141.54166666666666,1.8875000000000002,23.96666666666667
2016,7,27,155.125,2.2625,24.77916666666667
2016,7,28,156.95833333333334,2.770833333333334,23.729166666666668
2016,7,29,149.66666666666666,3.383333333333334,22.429166666666664
2016,7,30,74.08333333333333,5.633333333333334,21.850000000000005
2016,7,31,143.16666666666666,3.291666666666668,21.916666666666668
2016,8,1,73.875,3.5958333333333328,22.604166666666668
2016,8,2,116.83333333333333,1.6333333333333329,24.037499999999998
2016,8,3,142.0,2.041666666666667,25.224999999999998
2016,8,4,150.0,3.841666666666667,25.8
2016,8,5,176.20833333333334,3.4416666666666664,25.549999999999997
2016,8,6,202.16666666666666,5.445833333333333,22.866666666666664
2016,8,7,141.16666666666666,2.8166666666666664,23.220833333333335
2016,8,8,75.375,5.745833333333333,23.820833333333336
2016,8,9,122.625,4.045833333333333,24.220833333333335
2016,8,10,162.16666666666666,2.016666666666667,26.187500000000004
2016,8,11,189.45833333333334,5.783333333333332,28.345833333333335
2016,8,12,213.5,5.0041666666666655,26.470833333333335
2016,8,13,215.20833333333334,3.6333333333333333,24.79583333333333
2016,8,14,153.79166666666666,3.2625000000000006,23.90416666666667
2016,8,15,157.20833333333334,4.225,23.24166666666667
2016,8,16,151.83333333333334,4.979166666666666,23.170833333333334
2016,8,17,221.04166666666666,3.1541666666666663,25.325000000000003
2016,8,18,200.375,4.237500000000001,25.63333333333333
2016,8,19,213.95833333333334,9.704166666666667,24.366666666666664
2016,8,20,209.5,7.104166666666665,24.158333333333342
2016,8,21,275.5,6.3875,19.795833333333334
2016,8,22,216.5,4.470833333333334,20.63333333333333
2016,8,23,192.95833333333334,4.7375,23.237499999999997
2016,8,24,203.16666666666666,7.845833333333334,24.683333333333334
2016,8,25,200.75,2.7125,23.64166666666667
2016,8,26,223.20833333333334,3.479166666666668,21.43333333333334
2016,8,27,120.45833333333333,4.249999999999999,22.97083333333333
2016,8,28,196.45833333333334,2.45,24.004166666666666
2016,8,29,93.95833333333333,2.8250000000000006,22.975000000000005
2016,8,30,208.25,3.016666666666666,23.33333333333333
2016,8,31,301.1666666666667,7.625000000000001,21.679166666666664
2016,9,1,135.29166666666666,9.266666666666667,20.575000000000003
2016,9,2,72.45833333333333,5.1125,20.329166666666666
2016,9,3,97.29166666666667,4.666666666666666,20.375
2016,9,4,131.16666666666666,3.2958333333333343,21.166666666666668
2016,9,5,179.58333333333334,6.829166666666667,25.175
2016,9,6,213.08333333333334,6.616666666666666,28.724999999999998
2016,9,7,212.79166666666666,6.5874999999999995,28.329166666666666
2016,9,8,243.41666666666666,5.458333333333333,25.287500000000005
2016,9,9,180.625,4.041666666666666,23.525000000000002
2016,9,10,261.375,4.616666666666667,21.187500000000004
2016,9,11,243.22727272727272,4.927272727272728,18.790909090909093
2016,9,12,182.25,5.779166666666668,21.600000000000005
2016,9,13,218.16666666666666,6.216666666666666,23.308333333333334
2016,9,14,116.41666666666667,6.512500000000002,20.258333333333333
2016,9,15,116.54166666666667,4.874999999999999,20.7375
2016,9,16,161.95833333333334,8.383333333333333,22.8875
2016,9,17,231.625,5.562499999999997,23.616666666666664
2016,9,18,179.16666666666666,2.9625000000000004,20.575
2016,9,19,202.95833333333334,6.650000000000001,23.80416666666666
2016,9,20,192.58333333333334,3.8375,22.10833333333333
2016,9,21,197.625,5.541666666666668,21.40833333333333
2016,9,22,176.76190476190476,4.238095238095237,23.038095238095234
2016,9,23,287.7916666666667,5.691666666666666,19.766666666666666
2016,9,24,77.54166666666667,4.9541666666666675,19.516666666666662
2016,9,25,139.66666666666666,6.270833333333333,21.25
2016,9,26,268.7916666666667,7.841666666666668,19.083333333333332
2016,9,27,253.95833333333334,6.458333333333333,16.85
2016,9,28,280.5416666666667,9.387500000000001,12.958333333333336
2016,9,29,62.666666666666664,10.254166666666668,16.462500000000002
2016,9,30,49.166666666666664,7.2124999999999995,16.320833333333336
2016,10,1,118.125,4.75,16.133333333333333
2016,10,2,265.8333333333333,4.258333333333333,15.404166666666669
2016,10,3,249.70833333333334,3.295833333333334,16.00833333333333
2016,10,4,135.83333333333334,4.204166666666667,17.320833333333336
2016,10,5,174.75,7.475000000000001,21.208333333333332
2016,10,6,174.66666666666666,3.6791666666666667,19.3625
2016,10,7,233.125,6.400000000000001,19.19166666666667
2016,10,8,223.79166666666666,4.325,11.237499999999999
2016,10,9,137.04166666666666,5.091666666666668,14.070833333333333
2016,10,10,129.45833333333334,6.620833333333333,14.966666666666667
2016,10,11,173.58333333333334,6.5,18.662499999999998
2016,10,12,218.5,7.775000000000001,17.749999999999996
2016,10,13,213.375,4.754166666666666,8.887500000000001
2016,10,14,178.04166666666666,4.737500000000001,12.558333333333337
2016,10,15,188.0,8.545833333333333,16.295833333333338
2016,10,16,181.70833333333334,6.091666666666666,20.03333333333334
2016,10,17,181.125,10.779166666666667,22.204166666666666
2016,10,18,208.29166666666666,10.945833333333333,22.22083333333333
2016,10,19,167.375,3.4333333333333336,16.033333333333328
2016,10,20,250.66666666666666,10.200000000000001,13.266666666666666
2016,10,21,316.25,9.966666666666669,8.995833333333334
2016,10,22,257.3333333333333,5.541666666666667,9.220833333333333
2016,10,23,227.16666666666666,5.979166666666668,14.804166666666667
2016,10,24,243.5,9.258333333333335,11.237500000000002
2016,10,25,102.375,5.695833333333333,10.541666666666668
2016,10,26,124.29166666666667,15.170833333333329,9.9625
2016,10,27,282.0,6.575000000000002,9.029166666666667
2016,10,28,201.66666666666666,6.120833333333334,10.779166666666669
2016,10,29,227.91666666666666,9.158333333333335,18.504166666666666
2016,10,30,49.75,8.566666666666665,12.195833333333335
2016,10,31,122.875,8.574999999999998,10.683333333333332
2016,11,1,199.08333333333334,8.804166666666669,19.437499999999996
2016,11,2,214.33333333333334,3.2750000000000004,16.37916666666667
2016,11,3,214.79166666666666,5.175000000000001,11.991666666666667
2016,11,4,81.5,4.554166666666666,12.233333333333334
2016,11,5,232.29166666666666,5.224999999999999,14.220833333333333
2016,11,6,225.46153846153845,5.776923076923075,12.884615384615385
2016,11,7,170.2608695652174,5.030434782608695,14.85217391304348
2016,11,8,222.76190476190476,7.27142857142857,13.933333333333332
2016,11,9,249.41666666666666,9.220833333333333,10.233333333333333
2016,11,10,220.04166666666666,6.4375,11.141666666666666
2016,11,11,188.75,12.704166666666666,11.441666666666668
2016,11,12,161.0,7.579166666666667,7.916666666666667
2016,11,13,223.08333333333334,7.491666666666667,8.516666666666667
2016,11,14,218.66666666666666,6.337500000000001,10.249999999999998
2016,11,15,204.75,3.870833333333333,9.858333333333334
2016,11,16,219.45833333333334,3.5958333333333328,9.658333333333335
2016,11,17,173.625,10.416666666666666,15.070833333333335
2016,11,18,214.375,11.475000000000001,17.329166666666666
2016,11,19,285.8333333333333,12.170833333333334,3.3875000000000006
2016,11,20,290.3333333333333,7.779166666666665,-1.2458333333333333
2016,11,21,254.79166666666666,6.375,-0.04999999999999997
2016,11,22,95.875,8.241666666666667,3.5041666666666664
2016,11,23,152.25,11.85416666666667,5.3166666666666655
2016,11,24,266.4166666666667,5.808333333333333,5.125000000000001
2016,11,25,257.8333333333333,4.808333333333334,3.604166666666666
2016,11,26,236.41666666666666,6.0625,4.3625
2016,11,27,201.45833333333334,10.174999999999999,4.333333333333333
2016,11,28,176.5,11.629166666666665,7.6000000000000005
2016,11,29,196.45833333333334,10.437499999999998,10.716666666666667
2016,11,30,227.70833333333334,7.558333333333334,6.037499999999999
2016,12,1,246.91666666666666,7.558333333333333,3.6833333333333336
2016,12,2,282.75,6.212499999999999,3.5374999999999996
2016,12,3,288.3333333333333,4.995833333333334,1.2
2016,12,4,201.66666666666666,3.9041666666666663,0.9166666666666666
2016,12,5,222.20833333333334,5.974999999999999,0.6791666666666668
2016,12,6,158.33333333333334,8.958333333333334,3.1125000000000003
2016,12,7,257.4583333333333,7.983333333333332,-2.3583333333333334
2016,12,8,266.3333333333333,10.858333333333333,-5.708333333333335
2016,12,9,273.875,7.325,-4.5375
2016,12,10,259.3333333333333,6.083333333333333,-5.7
2016,12,11,174.5,8.058333333333335,-2.2375000000000007
2016,12,12,248.91666666666666,8.208333333333334,-3.1041666666666665
2016,12,13,270.5,7.045833333333335,-7.583333333333332
2016,12,14,254.125,9.65,-10.924999999999999
2016,12,15,277.25,9.835,-15.245
2016,12,16,157.41666666666666,10.783333333333333,-7.558333333333333
2016,12,17,255.66666666666666,5.316666666666667,-5.591666666666666
2016,12,18,291.875,9.654166666666667,-10.933333333333332
2016,12,19,232.83333333333334,9.674999999999999,-16.229166666666668
2016,12,20,213.41666666666666,12.0875,-6.029166666666668
2016,12,21,218.25,7.412500000000001,-1.7833333333333334
2016,12,22,266.7083333333333,6.2749999999999995,2.3208333333333333
2016,12,23,201.70833333333334,6.537499999999999,0.6416666666666667
2016,12,24,228.75,4.804166666666668,2.0124999999999997
2016,12,25,128.0,8.912499999999998,1.0416666666666667
2016,12,26,194.95833333333334,12.304166666666669,7.954166666666668
2016,12,27,265.0833333333333,9.608333333333333,-1.7958333333333334
2016,12,28,206.16666666666666,8.35,1.0416666666666667
2016,12,29,259.25,10.554166666666667,1.55
2016,12,30,260.625,8.641666666666667,-0.8541666666666662
2016,12,31,233.41666666666666,12.574999999999996,2.920833333333333
2017,1,1,204.0,5.258333333333332,-0.9166666666666666
2017,1,2,109.29166666666667,3.1999999999999997,1.8208333333333329
2017,1,3,271.3333333333333,5.3291666666666675,3.3333333333333335
2017,1,4,275.5416666666667,11.4125,-7.670833333333333
2017,1,5,276.6666666666667,9.395833333333334,-12.537500000000001
2017,1,6,280.5,8.15,-15.208333333333334
2017,1,7,275.9583333333333,7.2583333333333355,-13.5
2017,1,8,258.9583333333333,7.237500000000001,-12.104166666666664
2017,1,9,197.33333333333334,9.0875,-5.187499999999999
2017,1,10,194.0,14.433333333333332,4.079166666666667
2017,1,11,233.29166666666666,11.516666666666667,0.625
2017,1,12,321.9166666666667,12.458333333333334,-2.9791666666666665
2017,1,13,271.4583333333333,9.674999999999999,-5.624999999999999
2017,1,14,117.58333333333333,5.004166666666667,-1.3916666666666666
2017,1,15,220.70833333333334,3.287500000000001,-2.025
2017,1,16,122.125,4.266666666666667,0.375
2017,1,17,200.95833333333334,6.241666666666667,3.2625000000000006
2017,1,18,245.04166666666666,7.3666666666666645,2.233333333333334
2017,1,19,189.45833333333334,6.920833333333333,1.9041666666666668
2017,1,20,99.70833333333333,4.033333333333332,2.454166666666666
2017,1,21,168.29166666666666,6.387499999999999,8.004166666666668
2017,1,22,206.375,3.4749999999999996,5.270833333333335
2017,1,23,344.7916666666667,8.820833333333333,2.8458333333333337
2017,1,24,254.20833333333334,4.970833333333333,2.904166666666667
2017,1,25,150.625,6.991666666666666,2.879166666666667
2017,1,26,281.3333333333333,9.374999999999998,1.0666666666666669
2017,1,27,273.625,8.941666666666665,-1.8499999999999999
2017,1,28,268.0833333333333,7.479166666666668,-2.5250000000000004
2017,1,29,282.25,7.016666666666667,-2.7125000000000004
2017,1,30,259.0833333333333,9.308333333333334,-4.945833333333332
2017,1,31,259.3333333333333,9.345833333333335,2.8125
2017,2,1,275.5416666666667,7.941666666666667,2.033333333333333
2017,2,2,290.5833333333333,9.383333333333333,-6.216666666666668
2017,2,3,289.4583333333333,8.733333333333333,-6.933333333333334
2017,2,4,223.58333333333334,8.15,-3.875
2017,2,5,222.95833333333334,8.933333333333332,0.9833333333333335
2017,2,6,161.5,5.791666666666667,1.7583333333333335
2017,2,7,203.95833333333334,10.295833333333333,5.675
2017,2,8,313.3333333333333,9.991666666666667,-0.8583333333333333
2017,2,9,293.5416666666667,10.954166666666667,-7.308333333333333
2017,2,10,202.95833333333334,10.154166666666667,-2.6750000000000003
2017,2,11,249.16666666666666,5.866666666666667,5.1499999999999995
2017,2,12,307.125,11.283333333333331,3.9458333333333333
2017,2,13,262.4583333333333,7.791666666666667,2.845833333333333
2017,2,14,249.58333333333334,8.600000000000003,5.491666666666667
2017,2,15,314.75,9.858333333333333,0.7458333333333335
2017,2,16,230.25,8.229166666666666,-0.10833333333333334
2017,2,17,173.45833333333334,6.379166666666666,7.300000000000001
2017,2,18,223.70833333333334,6.425000000000001,12.7125
2017,2,19,188.54166666666666,3.0124999999999997,9.737499999999999
2017,2,20,143.29166666666666,6.425000000000001,7.195833333333334
2017,2,21,200.70833333333334,7.454166666666667,14.529166666666667
2017,2,22,206.3181818181818,8.013636363636364,14.459090909090907
2017,2,23,181.70833333333334,8.687500000000002,9.608333333333334
2017,2,24,210.79166666666666,15.000000000000002,3.3249999999999993
2017,2,25,281.9166666666667,9.441666666666668,-2.1874999999999996
2017,2,26,227.29166666666666,9.6625,0.5666666666666663
2017,2,27,195.70833333333334,5.804166666666666,4.279166666666668
2017,2,28,172.70833333333334,10.337500000000002,9.624999999999998
2017,3,1,254.7826086956522,8.999999999999998,6.443478260869565
2017,3,2,277.25,7.6333333333333355,-0.7374999999999999
2017,3,3,251.08333333333334,7.616666666666668,-3.6916666666666664
2017,3,4,141.625,12.0,-0.3791666666666669
2017,3,5,152.91666666666666,14.12916666666667,5.283333333333332
2017,3,6,195.41666666666666,13.583333333333336,12.429166666666667
2017,3,7,229.20833333333334,13.608333333333336,12.233333333333333
2017,3,8,241.70833333333334,13.345833333333333,7.895833333333332
2017,3,9,179.70833333333334,8.112499999999999,2.8791666666666678
2017,3,10,262.7916666666667,10.491666666666665,-1.5125000000000002
2017,3,11,223.70833333333334,8.145833333333334,-6.216666666666666
2017,3,12,197.52173913043478,6.465217391304349,-3.478260869565218
2017,3,13,98.875,12.529166666666667,-2.3666666666666667
2017,3,14,139.04166666666666,14.591666666666663,-3.754166666666667
2017,3,15,281.875,9.808333333333332,-4.695833333333335
2017,3,16,227.20833333333334,6.716666666666668,-1.0458333333333332
2017,3,17,174.33333333333334,6.7541666666666655,3.1916666666666664
2017,3,18,267.8333333333333,7.770833333333333,4.933333333333334
2017,3,19,196.13636363636363,5.449999999999999,3.127272727272727
2017,3,20,198.41666666666666,7.941666666666666,5.212500000000001
2017,3,21,242.29166666666666,9.820833333333333,4.7
2017,3,22,35.17391304347826,13.860869565217389,-1.1695652173913043
2017,3,23,133.41666666666666,11.000000000000002,1.6249999999999998
2017,3,24,221.16666666666666,10.683333333333335,13.20833333333333
2017,3,25,277.4166666666667,13.300000000000002,3.9041666666666663
2017,3,26,153.83333333333334,5.979166666666668,7.7625
2017,3,27,261.2083333333333,5.483333333333333,6.933333333333334
2017,3,28,347.8421052631579,10.668421052631576,3.594736842105264
2017,3,29,95.0,8.466666666666669,2.733333333333334
2017,3,30,61.25,11.445833333333335,4.5874999999999995
2017,3,31,151.91666666666666,17.754166666666663,3.241666666666667
2017,4,1,225.33333333333334,6.858333333333332,4.716666666666667
2017,4,2,171.25,4.066666666666666,7.641666666666667
2017,4,3,98.29166666666667,4.045833333333333,6.100000000000001
2017,4,4,234.375,10.845833333333333,7.545833333333334
2017,4,5,99.125,10.845833333333331,5.2125
2017,4,6,291.4166666666667,22.683333333333337,4.370833333333334
2017,4,7,287.0833333333333,12.262500000000001,4.599999999999999
2017,4,8,198.125,8.995833333333332,10.804166666666667
2017,4,9,191.875,13.595833333333333,18.12916666666667
2017,4,10,206.875,12.037500000000003,19.070833333333333
2017,4,11,230.08333333333334,8.841666666666667,6.9375
2017,4,12,160.875,5.129166666666666,6.916666666666667
2017,4,13,82.54166666666667,7.7375,7.141666666666667
2017,4,14,112.04166666666667,6.0874999999999995,7.5375000000000005
2017,4,15,200.70833333333334,11.766666666666666,20.275
2017,4,16,250.125,9.066666666666666,19.891666666666666
2017,4,17,218.54166666666666,7.025000000000001,12.208333333333334
2017,4,18,205.66666666666666,7.383333333333333,11.637500000000001
2017,4,19,171.625,7.429166666666667,15.933333333333332
2017,4,20,179.0,9.6,12.4125
2017,4,21,211.625,10.483333333333333,8.579166666666667
2017,4,22,110.83333333333333,11.200000000000001,6.991666666666666
2017,4,23,201.08333333333334,4.7124999999999995,10.566666666666666
2017,4,24,143.79166666666666,6.054166666666666,7.9125000000000005
2017,4,25,139.66666666666666,7.912499999999999,14.158333333333337
2017,4,26,185.95833333333334,9.083333333333332,19.1375
2017,4,27,210.58333333333334,7.520833333333335,11.816666666666668
2017,4,28,155.91666666666666,3.8541666666666665,7.5583333333333345
2017,4,29,51.708333333333336,17.808333333333337,6.033333333333335
2017,4,30,84.625,18.02916666666667,5.9750000000000005
2017,5,1,161.70833333333334,9.570833333333333,10.033333333333331
2017,5,2,249.75,9.425,7.454166666666667
2017,5,3,154.91666666666666,5.8374999999999995,7.879166666666667
2017,5,4,86.79166666666667,7.504166666666667,7.620833333333333
2017,5,5,291.4166666666667,15.958333333333336,6.625
2017,5,6,310.375,10.958333333333334,7.595833333333332
2017,5,7,219.125,8.654166666666663,6.695833333333334
2017,5,8,61.041666666666664,6.166666666666667,5.5625
2017,5,9,85.79166666666667,5.525000000000001,6.9875
2017,5,10,137.29166666666666,3.879166666666667,9.137500000000001
2017,5,11,137.66666666666666,12.854166666666666,9.129166666666666
2017,5,12,224.08333333333334,4.766666666666667,10.304166666666665
2017,5,13,237.375,4.858333333333333,16.645833333333332
2017,5,14,215.58333333333334,6.033333333333334,11.616666666666662
2017,5,15,124.16666666666667,4.75,12.012499999999998
2017,5,16,179.08333333333334,8.700000000000001,22.924999999999997
2017,5,17,193.08333333333334,10.750000000000002,25.762500000000003
2017,5,18,236.33333333333334,11.537500000000001,23.3875
2017,5,19,20.458333333333332,15.0,7.362500000000001
2017,5,20,76.20833333333333,10.004166666666666,9.983333333333334
2017,5,21,226.91666666666666,5.504166666666666,15.283333333333337
2017,5,22,236.20833333333334,8.299999999999999,14.845833333333333
2017,5,23,194.58333333333334,6.187499999999997,15.341666666666669
2017,5,24,225.54166666666666,9.095833333333333,11.170833333333334
2017,5,25,340.6666666666667,11.466666666666667,11.1875
2017,5,26,180.20833333333334,3.983333333333333,13.062500000000005
2017,5,27,157.91666666666666,4.7666666666666675,12.520833333333334
2017,5,28,123.29166666666667,3.7291666666666674,13.958333333333334
2017,5,29,240.5,7.579166666666667,20.954166666666666
2017,5,30,245.70833333333334,5.833333333333333,18.7625
2017,5,31,272.0,5.2625,18.13333333333333
2017,6,1,182.5,4.125,16.162499999999998
2017,6,2,163.875,4.295833333333333,18.816666666666666
2017,6,3,166.58333333333334,4.6000000000000005,21.04583333333333
2017,6,4,228.91666666666666,5.129166666666667,26.212500000000002
2017,6,5,283.4583333333333,6.4624999999999995,17.050000000000004
2017,6,6,305.5833333333333,9.158333333333331,13.65
2017,6,7,222.66666666666666,5.583333333333332,14.779166666666667
2017,6,8,170.875,2.9249999999999994,17.60833333333333
2017,6,9,184.29166666666666,6.108333333333332,20.525000000000002
2017,6,10,165.08333333333334,8.208333333333334,22.95416666666667
2017,6,11,197.375,8.654166666666667,27.508333333333336
2017,6,12,205.75,9.245833333333335,29.162499999999998
2017,6,13,179.75,4.441666666666666,20.1375
2017,6,14,147.04166666666666,6.033333333333334,20.004166666666666
2017,6,15,191.16666666666666,7.1875,22.962500000000006
2017,6,16,212.41666666666666,6.237500000000001,24.804166666666664
2017,6,17,175.66666666666666,5.925000000000001,24.44583333333333
2017,6,18,244.875,7.041666666666665,22.516666666666666
2017,6,19,252.0,5.829166666666666,21.116666666666667
2017,6,20,204.79166666666666,5.791666666666668,19.004166666666666
2017,6,21,132.0,2.3499999999999996,17.558333333333337
2017,6,22,187.5,7.675,25.229166666666668
2017,6,23,201.625,5.545833333333333,22.841666666666665
2017,6,24,288.0833333333333,7.708333333333332,20.6625
2017,6,25,269.2083333333333,6.566666666666667,18.083333333333332
2017,6,26,267.9166666666667,6.783333333333334,17.729166666666664
2017,6,27,231.79166666666666,4.654166666666667,17.0875
2017,6,28,186.75,8.020833333333334,20.679166666666664
2017,6,29,211.41666666666666,8.141666666666667,23.479166666666668
2017,6,30,186.16666666666666,4.2749999999999995,20.95
2017,7,1,236.66666666666666,5.454166666666667,22.912499999999998
2017,7,2,248.16666666666666,4.2625,23.833333333333332
2017,7,3,170.41666666666666,4.995833333333333,20.09583333333333
2017,7,4,138.125,3.866666666666667,20.06666666666667
2017,7,5,144.08333333333334,2.808333333333333,21.787500000000005
2017,7,6,168.5,4.449999999999999,24.55
2017,7,7,182.125,4.883333333333334,24.825
2017,7,8,156.95833333333334,5.7375,19.400000000000002
2017,7,9,194.08333333333334,5.25,22.766666666666666
2017,7,10,175.375,4.704166666666667,23.620833333333334
2017,7,11,195.70833333333334,3.3375000000000004,22.287500000000005
2017,7,12,196.45833333333334,6.175000000000001,23.57083333333334
2017,7,13,239.83333333333334,4.704166666666667,25.412500000000005
2017,7,14,225.5,5.858333333333334,20.754166666666666
2017,7,15,188.83333333333334,3.7291666666666674,20.129166666666666
2017,7,16,224.70833333333334,8.712500000000002,21.04583333333333
2017,7,17,137.91666666666666,5.379166666666666,18.937499999999996
2017,7,18,147.75,2.308333333333333,20.98333333333333
2017,7,19,143.0,4.308333333333334,24.179166666666664
2017,7,20,196.45833333333334,4.641666666666667,23.208333333333332
2017,7,21,155.16666666666666,2.6999999999999997,24.19583333333333
2017,7,22,156.375,4.591666666666667,23.02083333333334
2017,7,23,189.5,2.6999999999999997,24.518181818181816
2017,7,24,136.91666666666666,7.745833333333334,20.616666666666664
2017,7,25,121.75,4.999999999999999,21.420833333333334
2017,7,26,183.29166666666666,5.479166666666667,24.716666666666672
2017,7,27,245.66666666666666,6.425000000000001,23.0625
2017,7,28,213.875,8.233333333333333,21.654166666666665
2017,7,29,127.875,8.745833333333334,21.020833333333336
